action_prob 0,action_prob 1,action_prob 2,action_prob 3,action_prob 4,action_prob 5,action_prob 6,action_prob 7,action_prob 8,current_exploration,episode_length,evaluation_reward,expert_loss,frame_number,q_val_action 0,q_val_action 1,q_val_action 2,q_val_action 3,q_val_action 4,q_val_action 5,q_val_action 6,q_val_action 7,q_val_action 8,td_loss,training_reward
0.014303491,0.010046626,0.008123563,0.0048982655,0.023749461,0.022260843,0.011996556,0.011421843,0.007267886,1.0,307.25,0.0,0,6145,0.006977141,-0.24887078,0.063152045,-0.28923297,0.17715575,0.5104221,-0.27532655,-0.08692092,-0.18779132,0,285.0
0.014303491,0.010046626,0.008123563,0.0048982655,0.023749461,0.022260843,0.011996556,0.011421843,0.007267886,1.0,321.95,0.0,0,12878,0.006977141,-0.24887078,0.063152045,-0.28923297,0.17715575,0.5104221,-0.27532655,-0.08692092,-0.18779132,0,321.25
0.014303491,0.010046626,0.008123563,0.0048982655,0.023749461,0.022260843,0.011996556,0.011421843,0.007267886,1.0,313.0,0.0,0,18780,0.006977141,-0.24887078,0.063152045,-0.28923297,0.17715575,0.5104221,-0.27532655,-0.08692092,-0.18779132,0,298.3333333333333
0.014303491,0.010046626,0.008123563,0.0048982655,0.023749461,0.022260843,0.011996556,0.011421843,0.007267886,1.0,314.025,0.0,0,25122,0.006977141,-0.24887078,0.063152045,-0.28923297,0.17715575,0.5104221,-0.27532655,-0.08692092,-0.18779132,0,290.625
0.014303491,0.010046626,0.008123563,0.0048982655,0.023749461,0.022260843,0.011996556,0.011421843,0.007267886,1.0,313.24,0.0,0,31324,0.006977141,-0.24887078,0.063152045,-0.28923297,0.17715575,0.5104221,-0.27532655,-0.08692092,-0.18779132,0,283.0
0.014303491,0.010046626,0.008123563,0.0048982655,0.023749461,0.022260843,0.011996556,0.011421843,0.007267886,1.0,312.67,0.0,0,37412,0.006977141,-0.24887078,0.063152045,-0.28923297,0.17715575,0.5104221,-0.27532655,-0.08692092,-0.18779132,0,279.0
0.014303491,0.010046626,0.008123563,0.0048982655,0.023749461,0.022260843,0.011996556,0.011421843,0.007267886,1.0,307.47,0.0,0,43625,0.006977141,-0.24887078,0.063152045,-0.28923297,0.17715575,0.5104221,-0.27532655,-0.08692092,-0.18779132,0,266.0
0.014303491,0.010046626,0.008123563,0.0048982655,0.023749461,0.022260843,0.011996556,0.011421843,0.007267886,1.0,310.13,0.0,0,49793,0.006977141,-0.24887078,0.063152045,-0.28923297,0.17715575,0.5104221,-0.27532655,-0.08692092,-0.18779132,0,283.0
0.00067590777,0.04185856,0.009436692,0.0001870139,0.0031116006,0.00021194655,0.046663094,0.010879984,0.0005021669,0.9948195999999999,306.34,0.0,0.9489985,55756,0.052108273,0.14216083,0.089284346,0.16987158,-0.014439685,0.17256674,0.17264812,0.32909116,0.10684233,3.1132581,279.0
0.00040982972,0.01939455,0.00805973,3.922349e-05,0.0018766713,5.9870043e-05,0.058801934,0.011710455,0.0001993819,0.9888463,310.69,0.0,0.78539544,62393,0.26863,0.11873112,0.50728595,0.28567752,0.27422822,0.5238022,0.25845358,0.84992146,0.31430122,10.202606,291.0
0.0006340534,0.0060292375,0.01129603,2.155055e-05,0.0016644519,2.6578042e-05,0.08718977,0.010050372,0.00022510206,0.9832032999999999,312.51,0.0,0.721974,68663,0.44259906,0.45801172,0.28214318,0.25094986,0.43148842,0.34411737,0.49596882,0.61397314,0.46852714,7.419689,298.5
0.0005603612,0.006720412,0.01956505,3.563673e-06,0.0007786728,4.883074e-06,0.07451194,0.019653907,7.7723766e-05,0.9773010999999999,315.96,0.0,0.7113682,75221,0.9790725,0.6963714,0.7140427,0.6443886,0.94550693,0.82814807,1.0565982,1.4062307,0.78287506,9.97997,298.0
0.00016718538,0.00017946112,0.005450082,5.637773e-07,0.00017126655,5.908393e-07,0.09919543,0.0062557124,1.7796128e-05,0.9718416999999999,314.94,0.0,0.68634385,81287,1.0996538,1.4834609,0.8293176,1.4417801,1.1225226,1.3894713,1.3043454,1.4897747,1.182783,12.4962435,288.0
0.00023010481,0.0014883531,0.0036136948,5.9457426e-07,0.00019416053,7.146423e-07,0.10327669,0.0036981523,6.2489315e-05,0.9667737999999999,311.62,0.0,0.7352838,86918,1.0908115,1.579394,1.0956029,0.99432397,1.4703379,1.0593659,1.540804,2.2024946,1.9295326,5.597918,284.0
0.00150287,0.009511717,0.010990292,3.0854135e-05,0.00030318703,2.9085468e-05,0.05702598,0.020193134,0.00023040173,0.9614358999999999,304.56,0.0,0.7047088,92849,1.1986275,1.7434402,1.4571108,1.7307792,1.4244225,1.8344783,1.2940408,1.9854263,0.9885878,4.9540596,274.5
0.00019222713,0.12985827,0.0009875841,1.8864023e-06,1.5292928e-05,2.16142e-06,0.0039459923,0.0007625178,3.4008e-05,0.9555624999999999,307.12,0.0,0.8550824,99375,1.689995,1.672564,1.3750005,1.0871654,1.4238818,1.3768963,1.2757121,1.7956688,1.1648781,4.722946,278.5
0.003022127,0.0357647,0.0029802131,0.00022078893,1.832168e-05,0.00019554648,0.09503652,0.004679087,0.0008362442,0.9500346999999999,302.96,134.375,0.73985106,105517,1.9925742,2.432775,1.8438541,2.2823699,2.1137195,2.4113898,2.8877523,2.7781942,2.6879196,4.8403335,272.5
0.00024362702,0.19777851,0.0001409047,6.902509e-05,7.031288e-05,0.00016423807,0.01959791,0.00048302367,0.00037897623,0.9447849999999999,300.63,134.375,0.81077987,111350,3.8245282,5.240415,2.8568056,3.5183449,5.133022,4.370147,5.026481,4.3264117,4.197445,5.383248,266.0
7.960688e-05,0.040771086,1.7270148e-05,2.2466818e-05,1.6237544e-06,9.209305e-05,0.034854703,0.0035750421,0.00014589592,0.9399312999999999,298.25,134.375,0.8471658,116743,2.7436986,4.7660813,2.2776718,2.8294797,3.5800354,4.2951403,3.433432,5.6014423,4.580948,6.2755785,261.0
