action_prob 0,action_prob 1,action_prob 10,action_prob 11,action_prob 12,action_prob 13,action_prob 14,action_prob 15,action_prob 16,action_prob 17,action_prob 2,action_prob 3,action_prob 4,action_prob 5,action_prob 6,action_prob 7,action_prob 8,action_prob 9,current_exploration,episode_length,evaluation_reward,expert_loss,frame_number,q_val_action 0,q_val_action 1,q_val_action 10,q_val_action 11,q_val_action 12,q_val_action 13,q_val_action 14,q_val_action 15,q_val_action 16,q_val_action 17,q_val_action 2,q_val_action 3,q_val_action 4,q_val_action 5,q_val_action 6,q_val_action 7,q_val_action 8,q_val_action 9,td_loss,training_reward
0.0052422243,0.000561361,0.0016260813,0.005211882,0.00197329,0.0018193403,0.0022959765,0.0034936303,0.0061359457,0.0053191106,0.0021296332,0.00092962093,0.0041731624,0.0016730576,0.0063898466,0.0006976677,0.0077162026,0.001793156,1.0,559.6,0.0,0,11192,0.38266206,-0.6011252,-0.21096322,0.32033688,-0.24308929,0.06312472,-0.2181303,0.12352471,0.007818967,0.6293092,0.14951009,-0.9795671,0.34653223,-0.06475695,0.41428435,-0.80605596,0.21751586,0.27035087,0,67.0
0.0052422243,0.000561361,0.0016260813,0.005211882,0.00197329,0.0018193403,0.0022959765,0.0034936303,0.0061359457,0.0053191106,0.0021296332,0.00092962093,0.0041731624,0.0016730576,0.0063898466,0.0006976677,0.0077162026,0.001793156,1.0,589.675,0.0,0,23587,0.38266206,-0.6011252,-0.21096322,0.32033688,-0.24308929,0.06312472,-0.2181303,0.12352471,0.007818967,0.6293092,0.14951009,-0.9795671,0.34653223,-0.06475695,0.41428435,-0.80605596,0.21751586,0.27035087,0,76.5
0.0052422243,0.000561361,0.0016260813,0.005211882,0.00197329,0.0018193403,0.0022959765,0.0034936303,0.0061359457,0.0053191106,0.0021296332,0.00092962093,0.0041731624,0.0016730576,0.0063898466,0.0006976677,0.0077162026,0.001793156,1.0,583.9,0.0,0,35034,0.38266206,-0.6011252,-0.21096322,0.32033688,-0.24308929,0.06312472,-0.2181303,0.12352471,0.007818967,0.6293092,0.14951009,-0.9795671,0.34653223,-0.06475695,0.41428435,-0.80605596,0.21751586,0.27035087,0,76.0
0.0052422243,0.000561361,0.0016260813,0.005211882,0.00197329,0.0018193403,0.0022959765,0.0034936303,0.0061359457,0.0053191106,0.0021296332,0.00092962093,0.0041731624,0.0016730576,0.0063898466,0.0006976677,0.0077162026,0.001793156,1.0,595.6875,0.0,0,47655,0.38266206,-0.6011252,-0.21096322,0.32033688,-0.24308929,0.06312472,-0.2181303,0.12352471,0.007818967,0.6293092,0.14951009,-0.9795671,0.34653223,-0.06475695,0.41428435,-0.80605596,0.21751586,0.27035087,0,80.5
0.00022468051,0.0012062216,0.0007473836,0.00429572,0.0006177283,0.0025124855,0.0014633079,0.00030528975,0.0040195812,0.00018644921,8.9222565e-05,6.9934955e-05,0.0009194853,9.3725415e-05,0.0039962265,0.031712305,0.0021011159,0.001816604,0.9911466999999999,598.37,0.0,1.7444901,59837,0.106403805,0.090899475,0.13203895,0.07090212,0.08411271,0.092852645,0.13328902,0.09670666,0.18502504,0.027431564,0.10106793,0.051848367,0.11682347,0.076217204,0.0750683,0.11893864,0.10991865,0.08816578,0.23823327,81.0
0.00033296813,0.0013519328,0.0008502339,0.0037912282,0.00060344476,0.0029691926,0.0011405798,0.000463289,0.0029884917,0.00034203377,0.00016841803,0.000105271545,0.00075812894,0.00017653976,0.0028996372,0.032208297,0.0023506843,0.0011588319,0.9800154999999999,610.13,0.0,1.5504123,72205,0.067672476,0.020848118,0.054584783,0.05896847,0.038892798,0.038018037,0.06574118,0.059490472,0.07397487,0.06921412,0.035209812,0.048159804,0.06467545,0.057666875,0.07670315,0.022795586,0.057165015,0.03953606,0.19458261,81.8
0.0004456836,0.0024064854,0.0007950851,0.008646418,0.0008174396,0.0039852676,0.0009531302,0.0005959674,0.003103064,0.00053322315,0.00028355364,0.00015517705,0.0009134054,0.00026704933,0.0046158982,0.02268847,0.0031967037,0.0013801844,0.9681346,618.19,0.0,1.4714494,85406,0.060827345,0.05250258,0.066832736,0.045647025,0.06818814,0.06620579,0.010698124,0.051141024,0.04061354,0.0864458,0.06642541,0.060929548,0.04411943,0.048089307,0.059291422,0.07136478,0.03664062,0.04916147,0.19713825,84.0
0.00044639804,0.0019367231,0.0006120198,0.0108492,0.0010318918,0.004857012,0.0013462023,0.00056064274,0.0022345348,0.0005240879,0.0002827568,0.00016780564,0.0009735575,0.00027062112,0.004650959,0.019790942,0.0034493008,0.0012891885,0.9563706999999999,634.43,0.0,1.4195089,98477,0.061564695,0.062570855,0.041065242,0.043901704,0.06776228,0.059295435,0.051677383,0.0711184,0.089835204,0.07414035,0.06814087,0.06725212,0.053831823,0.073397666,0.044607904,0.058634367,0.05822011,0.0490813,0.20259567,89.8
0.0003367578,0.002075738,0.00059569936,0.010759803,0.00091565,0.0040777596,0.00097424845,0.00044892944,0.003822955,0.00037511965,0.00015208479,7.5045886e-05,0.0005800056,0.00014213249,0.0044367886,0.022345735,0.0022395165,0.0021638453,0.9453763,630.38,106.25,1.4055902,110693,0.09361473,0.09538806,0.075619526,0.06459042,0.06876806,0.083640456,0.052627448,0.0409139,0.10546541,0.08375142,0.06561714,0.08388185,0.039686233,0.080305,0.092340335,0.120381966,0.06279716,0.057756595,0.20402752,88.8
0.00027739131,0.00156277,0.0004425786,0.014231597,0.0010524972,0.002869363,0.0011171169,0.00044691723,0.004600024,0.00030613708,0.00010153834,4.7805475e-05,0.000495625,7.087796e-05,0.00499424,0.020118047,0.0014930096,0.00191372,0.9337977999999999,637.21,106.25,1.4133766,123558,0.09464082,0.10401722,0.10641652,0.08129956,0.063064694,0.08270729,0.089452624,0.09997818,0.122855596,0.08328745,0.079430394,0.08864561,0.05385232,0.09098213,0.10065836,0.11985622,0.07848371,0.08252051,0.24507214,90.8
0.00026608506,0.0018362056,0.00057256676,0.011080469,0.00083056645,0.0032951667,0.0013716139,0.00046481623,0.006056479,0.00035951534,0.00012709264,4.5469522e-05,0.0006839225,8.204084e-05,0.0059835273,0.018530982,0.0012953858,0.0028488424,0.9229411,634.16,106.25,1.4337983,135621,0.08147941,0.08280429,0.10013808,0.06690907,0.055050753,0.08613572,0.07178733,0.082693465,0.09415354,0.07714419,0.08123958,0.11471483,0.07583754,0.07987065,0.093802966,0.09696788,0.06370929,0.0703027,0.30023563,91.6
0.00021376216,0.0020792515,0.0004336711,0.011362273,0.0005884104,0.0029128569,0.0013254838,0.00033619688,0.006442108,0.00031018312,0.00010404416,2.6510088e-05,0.00037042075,4.9597067e-05,0.0042866007,0.021975784,0.0013992259,0.002477645,0.9118278999999999,625.63,106.25,1.4015126,147969,0.12325769,0.09395224,0.10881504,0.06493252,0.05681346,0.094974674,0.087787636,0.08058879,0.09680409,0.096769996,0.09350866,0.085888416,0.056839943,0.078104146,0.108809516,0.15754174,0.08046446,0.079576604,0.3117729,88.8
0.00014563836,0.0019989777,0.0002636709,0.010226399,0.0006101418,0.003807573,0.001290838,0.0002640243,0.004239316,0.00029653375,0.00010181596,1.5335503e-05,0.0003916914,6.567334e-05,0.003583723,0.024910238,0.002018989,0.0014208354,0.9002332,623.75,106.25,1.3921491,160852,0.027058939,0.040123835,0.046277575,0.02528155,0.02525612,0.045410037,0.038582098,0.04591467,0.059684306,0.050716404,0.039709568,0.032057732,0.03836169,0.04999301,0.03068583,0.046416514,0.025992632,0.029437535,0.3775481,86.0
0.00017974054,0.001730135,0.00022516996,0.01681191,0.0017082171,0.0030190607,0.001494591,0.0002433963,0.004531029,0.00034329577,0.0001408375,1.9593406e-05,0.00046945646,6.026271e-05,0.00406818,0.016363675,0.0015793993,0.0023603404,0.8891595999999999,624.63,106.25,1.3721675,173156,0.081546165,0.10196684,0.1030111,0.074748576,0.068597294,0.11771518,0.109569885,0.09744839,0.085568696,0.11898408,0.09344342,0.081077546,0.080705754,0.10462523,0.089746594,0.10707838,0.12829731,0.10508446,0.27165028,86.8
0.00017521887,0.0022055362,0.00020303039,0.017196305,0.0019808465,0.0031397874,0.0013197162,0.00017473879,0.0040074647,0.00044152245,0.00015348654,1.5723754e-05,0.0002770208,6.449009e-05,0.0033992755,0.017974516,0.0014524779,0.0014688963,0.8781994,617.76,106.25,1.3591223,185334,0.044344146,0.06461919,0.04110956,0.044857133,0.045457944,0.07781541,0.053774904,0.056731477,0.09255787,0.04661862,0.064469874,0.042047597,0.033284016,0.057580814,0.04257229,0.061433893,0.07185263,0.060330212,0.33061454,84.8
0.00023411153,0.0023071428,0.00034820286,0.015168732,0.0014632444,0.0034290948,0.0011325532,0.00026077966,0.003337344,0.0004497908,0.00011944088,1.3397687e-05,0.00019880048,7.2176765e-05,0.0036555815,0.02079639,0.0013754833,0.001418556,0.8669304999999999,622.34,106.25,1.3000076,197855,0.014229669,0.03386175,0.030553512,0.020339176,-0.002563918,0.048589274,0.02680115,0.027612261,0.019605964,0.033682093,0.057217952,0.033507306,0.016085122,0.026265118,0.031763308,0.048031565,0.03511822,0.041301012,0.36011344,88.2
0.00045436798,0.0017320369,0.000537052,0.019922484,0.0021387471,0.0024647883,0.0012826424,0.00031281175,0.0029594249,0.000510546,0.00018082678,1.7144674e-05,0.00012396433,5.6268877e-05,0.006250119,0.013823795,0.0011701338,0.0011080265,0.8551008999999999,630.3,174.28571428571428,1.3390203,210999,0.06841258,0.06561325,0.068114765,0.036515985,0.03525581,0.03617294,0.032062735,0.053965334,0.06254087,0.04448364,0.049168155,0.038194474,0.05462239,0.04277815,0.02817921,0.0333203,0.04290653,0.06269878,0.50662076,91.6
0.000569496,0.0021488622,0.00076657796,0.017673561,0.0021016288,0.0032155325,0.0013241748,0.00035994,0.0030173918,0.00043819772,0.00019258054,1.373138e-05,0.00010581512,4.8703438e-05,0.005344375,0.016248107,0.0012930087,0.0009788367,0.8418015999999999,649.24,174.28571428571428,1.3611388,225776,0.018068593,0.039296515,0.040955603,0.05570589,0.023425378,0.05359312,0.02593509,0.02801811,0.0015485417,0.0361192,0.06477081,0.035979647,0.05562617,0.0017688982,0.030968383,0.02942511,0.019804556,0.020815672,0.39319256,99.8
0.0006754442,0.0016207064,0.0010757943,0.025222147,0.0026719908,0.0020441688,0.0011926582,0.00049478956,0.002892354,0.0003013598,0.0001617352,1.5663376e-05,0.0001224704,2.9542092e-05,0.0057947556,0.009032103,0.0013026553,0.000822184,0.8266851999999999,694.16,174.28571428571428,1.3464946,242572,0.012431866,-0.026419463,0.037246294,-0.016752545,-0.038628493,-0.020540396,-0.052977152,-0.03427978,-0.01795673,-0.013878008,-0.008700887,-0.009762098,-0.013833445,-0.013503436,0.028567476,-0.022283973,-0.017104656,0.0020619016,0.63099295,116.2
