action_prob 0,action_prob 1,action_prob 2,action_prob 3,action_prob 4,action_prob 5,current_exploration,episode_length,evaluation_reward,expert_loss,frame_number,q_val_action 0,q_val_action 1,q_val_action 2,q_val_action 3,q_val_action 4,q_val_action 5,td_loss,training_reward
0.29176468,0.00024157208,0.00020765474,0.01634393,0.0012944406,0.020445487,0.9002034999999999,380.27,0.0,-0.24906427,160885,10.331591,4.634896,4.4886913,8.857397,6.321937,9.081281,9823.637,166.25
7.278489e-05,0.020512244,0.050272584,1.0654148e-05,2.7850641e-05,1.0863051e-05,0.8933445999999999,381.95,0.0,-0.24163689,168506,6.7045054,14.534978,15.460341,6.989948,7.9514956,7.028265,1571.1553,158.75
0.026176928,0.008896376,0.021014875,0.0035616588,0.0017749124,0.0045789336,0.8863857999999999,386.39,0.0,-0.25043014,176238,9.028356,10.903997,11.766279,9.992766,9.29727,10.264574,3.305505,155.75
6.6446223e-06,3.9363096e-07,8.2675484e-07,0.023345772,0.0003651995,1.492772e-07,0.8797698999999999,381.22,0.0,-0.24180168,183589,3.0743787,3.851234,4.614597,14.85472,10.7205,2.9075723,40.953697,143.25
0.1106787,0.009739874,0.00993681,0.008799422,0.009616087,0.01122297,0.8725437999999999,383.66,0.0,-0.2428369,191618,3.2401674,3.3007495,3.3121867,3.2034545,3.303563,3.4454665,0.8061666,152.25
0.056812443,0.013811013,0.024841188,0.0039996114,0.020223888,0.013202691,0.8658307,381.92,0.0,-0.2382236,199077,2.7641995,3.2743385,3.8539336,2.0484288,3.6675956,3.2331116,512.90497,148.75
0.06206696,0.050251782,0.001976016,0.002542825,0.006695137,0.0057076914,0.8588997999999999,382.72,0.0,-0.23727569,206778,3.7447643,5.662689,2.420287,2.6826997,3.6611512,3.495954,781.6005,146.5
0.08652979,0.021988455,0.0031008765,0.0039932095,0.0042616506,0.006281011,0.8523027999999999,378.7,0.0,-0.24548852,214108,3.6527836,5.142256,3.169791,3.42688,3.493914,3.8908591,263.18314,149.75
0.04500839,0.038592227,0.014221144,0.022763897,0.012296819,0.021838844,0.8450532999999999,385.74,0.0,-0.24687923,222163,3.9702947,4.9223504,3.9126024,4.39605,3.774345,4.354642,340.01828,154.0
0.1536105,0.003098283,0.0025652607,0.002915289,0.0021916418,0.0028340498,0.8374923999999999,389.46,0.0,-0.24142087,230564,4.357701,4.482237,4.294573,4.420898,4.140082,4.3941946,557.39233,170.5
0.16389512,0.007233008,0.0052591884,0.0065344363,0.00717143,0.0067602685,0.8303752,393.95,0.0,-0.24808718,238472,4.6366134,4.4658484,4.1372848,4.362319,4.4586754,4.3959146,377.7314,183.75
0.10037902,0.0143607,0.012520419,0.010511422,0.007613253,0.0022683241,0.8235225999999999,393.08,0.0,-0.24727622,246086,4.186687,4.82624,4.6854033,4.510099,4.1931343,2.9765542,1336.4426,176.0
0.049048997,0.026355531,0.018383032,0.022913836,0.013342913,0.026754016,0.8165016999999999,397.79,0.0,-0.25100148,253887,4.6484103,5.1541634,4.785254,5.012589,4.477858,5.175448,1.0060998,181.25
0.15120165,0.0050974917,0.0070132823,0.006076673,0.004659324,0.0025158164,0.8098452999999999,391.2,0.0,-0.23786856,261283,3.6942024,3.6174867,3.9382563,3.773922,3.545737,2.8773074,1.0841745,173.75
0.06384615,1.0550662e-35,8.631322e-37,5.0084846e-37,1.5922467e-36,8.242936e-38,0.8030295999999999,382.92,0.0,-8.344607e-06,268856,3.4927514,6.024569,3.6007676,2.0758362,3.071347,0.8844201,1726.5676,145.75
0.061178386,9.717053e-37,8.49348e-38,5.570811e-38,1.5846031e-37,0.0,0.7961787999999999,379.96,0.0,-8.344607e-06,276468,3.3442078,5.898654,3.6211228,2.2268,3.008209,1.2294569,2.6517735,134.5
0.055465855,8.0034203e-38,0.0,0.0,2.0036947e-38,0.0,0.7895124999999998,377.89,0.0,-8.344607e-06,283875,3.0408278,5.648904,3.4938362,2.2764156,3.1687136,1.7718862,1.8497896,133.5
0.11840292,3.9964042e-36,5.665198e-37,1.3125591e-36,1.7545344e-36,4.8849152e-37,0.7824717999999999,378.11,0.0,-8.344607e-06,291698,3.352441,4.833949,3.3382502,3.0438209,3.1716616,2.6414838,440.0348,141.25
0.14434382,3.9629008e-36,1.0249453e-36,1.8043725e-36,2.6196744e-36,9.702193e-37,0.7750026999999999,387.14,0.0,-8.344607e-06,299997,3.4386575,4.436222,3.5684433,3.0311422,3.1887999,2.9820614,0.9210316,153.75
0.11091146,5.0803535e-37,1.6676718e-37,2.166891e-36,3.224358e-36,9.686843e-37,0.7674219999999998,395.64,0.0,-8.344607e-06,308420,3.313961,3.0303936,2.677252,4.154338,4.259191,3.9255905,1.3574351,165.75
0.16842917,0.0,0.0,0.0,0.0,0.0,0.7606126,395.18,0.0,-8.344607e-06,315986,3.413297,3.5619967,3.7708359,2.5259235,2.8119233,3.740648,282.3264,157.75
0.0069610323,0.0,0.0,0.0,0.0,0.0,0.7531336,404.21,0.0,-8.344607e-06,324296,1.1390688,4.949748,1.115965,4.4095397,5.3576026,1.9460225,6.7313094,188.75
0.023259507,0.0,0.0,0.0,0.0,0.0,0.7466265999999999,398.28,0.0,-8.344607e-06,331526,1.5479586,1.1554508,0.95748365,3.9224896,4.91677,1.5213975,786.92883,172.75
0.05680135,0.0,0.0,0.0,0.0,0.0,0.7393888,395.71,0.0,-8.344607e-06,339568,2.1038659,1.886725,1.959271,3.6089559,4.336689,2.203086,2.1108308,177.5
0.1624993,0.0,0.0,0.0,0.0,0.0,0.7320745,392.75,0.0,-8.344607e-06,347695,2.7071266,3.2592878,2.1244783,1.9926902,3.4958012,0.92634463,1.4915732,175.5
0.32695186,0.0,0.0,0.0,0.0,0.0,0.7253073999999999,392.28,0.0,-8.344607e-06,355214,1.2405025,-0.6305694,-0.14104715,0.29668066,0.5116709,0.99434155,157.98358,176.5
0.06432098,0.0,0.0,0.0,0.0,0.0,0.7185898,383.82,0.0,-8.344607e-06,362678,-0.08805233,1.317507,1.0491226,0.6134767,0.6547151,1.0852638,1.9106256,147.75
0.39472288,0.0,0.0,0.0,0.0,0.0,0.7113033999999999,392.48,0.0,-8.344607e-06,370774,1.4111836,-0.15461189,0.3937091,0.07311788,0.59498024,0.05845921,387.05576,157.0
0.077317394,7.1006874e-37,2.6279377e-38,4.1088443e-37,2.8149678e-37,2.5637912e-37,0.7046235999999999,386.28,0.0,-8.344607e-06,378196,0.6104677,1.2707541,1.5355934,1.2859602,1.5387812,1.7027028,128.1796,145.75
0.11525129,1.00218445e-36,3.3041808e-38,5.6287384e-37,3.42929e-37,3.0480448e-37,0.6973848999999999,385.44,0.0,-8.344607e-06,386239,0.92145413,1.2284904,1.4019057,1.2326481,1.3668234,1.4949039,509.78934,143.75
0.77765685,2.9043594e-37,0.0,8.23833e-38,2.9466765e-38,4.2462816e-38,0.6899418999999999,392.95,0.0,-8.344607e-06,394509,2.4290805,0.09577724,-0.8153934,-0.65399957,-0.8289701,-0.29404864,3.5272968,167.25
0.35074934,1.2246218e-36,0.0,2.3334169e-37,1.1690441e-37,1.408652e-37,0.6824097999999998,402.0,0.0,-8.344607e-06,402878,1.4291273,1.1535212,-0.37012377,0.0017488869,0.17273086,0.51754874,2.3140395,189.75
0.56217647,0.0,0.0,0.0,0.0,0.0,0.6750109,403.25,0.0,-8.344607e-06,411099,3.1153462,0.607499,1.7975655,1.7826089,0.5817621,0.66774035,1.8961368,197.75
0.06148648,0.0,0.0,0.0,0.0,0.0,0.6681474999999999,405.29,0.0,-8.344607e-06,418725,1.3516444,2.6059132,0.69167817,1.0366894,2.5998514,3.3015018,1.5241033,198.0
0.06439666,0.0,0.0,0.0,0.0,0.0,0.6611517999999998,402.59,0.0,-8.344607e-06,426498,1.3385901,2.4975,0.618658,0.9673357,2.5496917,3.2567568,1.6845714,194.25
0.06347291,0.0,0.0,0.0,0.0,0.0,0.6541929999999999,397.21,0.0,-8.344607e-06,434230,1.339057,2.489581,0.70066464,1.2997993,2.5398972,3.2533808,1.6656505,174.25
0.06344323,0.0,0.0,0.0,0.0,0.0,0.6469875999999999,393.58,0.0,-8.344607e-06,442236,1.339057,2.4894567,0.70346755,1.3069053,2.5398037,3.253342,1.640237,157.25
0.06371792,0.0,0.0,0.0,0.0,0.0,0.6396004,393.45,0.0,-8.344607e-06,450444,1.338976,2.4453773,0.8696058,1.386928,2.5321143,3.2409022,1.66616,160.75
0.06867987,0.0,0.0,0.0,0.0,0.0,0.6330996999999998,389.42,0.0,-8.344607e-06,457667,1.3385049,2.3852386,1.1810565,0.16788611,2.4723034,3.2010398,416.17856,161.75
0.06206426,0.0,0.0,0.0,0.0,0.0,0.6258708999999999,392.01,0.0,-8.344607e-06,465699,1.3382554,2.279716,1.4192809,2.1108947,2.4298003,3.1819532,323.91104,173.25
0.08511991,0.0,0.0,0.0,0.0,0.0,0.6191083,389.83,0.0,-8.344607e-06,473213,1.3362348,1.9216704,1.2242786,0.17823653,2.2552793,2.992035,1.1437674,169.25
0.4234005,0.0,0.0,0.0,0.0,0.0,0.6117831999999999,391.16,0.0,-8.344607e-06,481352,2.626492,-0.091600895,1.5633043,2.2259717,0.22349979,0.9660664,3.4990277,170.5
0.20866507,0.0,0.0,0.0,0.0,0.0,0.6046965999999999,387.82,0.0,-8.344607e-06,489226,2.6143985,2.1599853,2.4317644,2.2574131,1.8496299,2.7621727,606.9314,160.0
0.2306074,0.0,0.0,0.0,0.0,0.0,0.5982012999999999,387.76,0.0,-8.344607e-06,496443,2.629339,2.314431,1.2954441,2.2485664,2.037891,2.730279,1.0487761,153.5
0.13288957,0.0,0.0,0.0,0.0,0.0,0.5907988,389.69,0.0,-8.344607e-06,504668,2.8312135,2.7201195,4.060617,2.348163,2.483693,2.712052,1.3648518,138.5
0.15071844,0.0,0.0,0.0,0.0,0.0,0.5836086999999999,394.44,0.0,-8.344607e-06,512657,2.6033332,2.237591,1.7959821,3.4057796,2.6036086,2.8375363,0.8338639,155.25
0.20960082,0.0,0.0,0.0,0.0,0.0,0.5759046999999999,398.65,0.0,-8.344607e-06,521217,2.6427765,1.9306606,2.6789398,2.8316596,1.9529468,2.0153842,1.2417977,163.75
0.14362964,0.0,0.0,0.0,0.0,0.0,0.5685498999999998,401.63,0.0,-8.344607e-06,529389,2.5424263,2.7140598,2.53511,2.1912737,3.3789115,2.281428,286.35736,174.5
0.23143712,0.0,0.0,0.0,0.0,0.0,0.5615847999999999,406.85,0.0,-8.344607e-06,537128,3.2234817,2.4073317,2.708535,3.5042808,1.7978374,2.8902774,843.67664,177.75
0.0065371376,0.0,0.0,0.0,0.0,0.0,0.5542984,405.56,0.0,-8.344607e-06,545224,1.4536836,4.4596686,4.702797,5.6625986,3.8900084,4.7599893,1003116.75,181.75
0.00843518,0.0,0.0,0.0,0.0,0.0,0.5467527999999999,409.51,0.0,-8.344607e-06,553608,1.4748048,4.453637,4.682509,5.09898,3.8753355,4.6792245,2536.099,178.0
0.038833585,0.0,0.0,0.0,0.0,0.0,0.5395482999999999,403.96,0.0,-8.344607e-06,561613,2.2309685,3.9168851,4.2414126,3.0643272,3.3883476,4.0879316,2.1122456,171.75
0.03895983,0.0,0.0,0.0,0.0,0.0,0.5328477999999999,396.69,0.0,-8.344607e-06,569058,0.1990666,1.8817656,2.2060487,1.0291251,1.3534212,2.0524147,211.63107,158.5
0.0399037,0.0,0.0,0.0,0.0,0.0,0.5257116999999999,398.59,0.0,-8.344607e-06,576987,0.21947646,1.880674,2.2024505,1.0272076,1.3523346,2.0412922,1315.0914,164.0
0.040505573,0.0,0.0,0.0,0.0,0.0,0.5180661999999999,402.58,0.0,-8.344607e-06,585482,0.2299271,1.8793532,2.1965544,1.0246639,1.3514036,2.0306783,509.70074,171.0
0.040528174,0.0,0.0,0.0,0.0,0.0,0.5111991999999999,395.04,0.0,-8.344607e-06,593112,0.23035769,1.8793367,2.19648,1.0246015,1.3513787,2.0302255,407.14664,158.25
0.040585887,0.0,0.0,0.0,0.0,0.0,0.5029173999999998,407.01,0.0,-8.344607e-06,602314,0.23140456,1.8792485,2.196182,1.0244472,1.3512237,2.0290804,2.0075197,182.5
0.04356324,0.0,0.0,0.0,0.0,0.0,0.49569129999999983,412.85,0.0,-8.344607e-06,610343,0.2204593,1.8683957,2.1392374,1.0258579,1.3088403,1.7763296,1348.8322,188.5
0.044771504,0.0,0.0,0.0,0.0,0.0,0.4889313999999999,408.67,0.0,-8.344607e-06,617854,0.24294516,1.8667364,2.1343162,1.022356,1.3059518,1.7601917,2.0555148,188.0
0.045808107,0.0,0.0,0.0,0.0,0.0,0.4820355999999999,400.34,0.0,-8.344607e-06,625516,0.25491422,1.863572,2.124017,1.0159293,1.3003399,1.7288905,1.7447891,174.0
0.15713862,0.0,0.0,0.0,0.0,0.0,0.47424069999999985,410.65,0.0,-8.344607e-06,634177,0.9699058,1.7539221,1.1257659,0.7801519,0.681949,0.121127315,1.540081,197.25
0.11985705,0.0,0.0,0.0,0.0,0.0,0.46662669999999984,403.23,0.0,-8.344607e-06,642637,0.6319115,1.7246925,1.0918169,0.7543732,0.6639585,0.14406717,1.0267123,181.5
0.040723797,0.0,0.0,0.0,0.0,0.0,0.4591485999999999,406.03,0.0,-8.344607e-06,650946,-0.718029,1.1004336,0.86275214,0.38704655,0.33218685,1.1776127,1.7742882,179.5
0.8099048,0.0,0.0,0.0,0.0,0.0,0.45170739999999987,413.6,0.0,-8.344607e-06,659214,1.303272,-1.2009029,-1.8601797,-2.0576913,-1.9548858,-1.9793571,2.7962985,186.75
0.17354792,0.0,0.0,0.0,0.0,0.0,0.44485569999999985,413.11,0.0,-8.344607e-06,666827,0.4663,0.93344814,0.2710852,0.19907273,0.3032857,0.15011358,186.50078,180.0
0.046112504,0.0,0.0,0.0,0.0,0.0,0.4373586999999999,409.8,0.0,-8.344607e-06,675157,-0.50673157,1.1253916,0.84992194,0.82903945,0.7788087,0.94456464,447.75446,177.0
0.77080685,0.0,0.0,0.0,0.0,0.0,0.43022169999999993,404.5,0.0,-8.344607e-06,683087,1.6993694,-0.9142164,-1.1596928,-1.2124622,-1.2437767,-1.1195157,775448.56,165.75
0.75301933,0.0,0.0,0.0,0.0,0.0,0.4227435999999999,404.5,0.0,-8.344607e-06,691396,1.6542006,-0.8932573,-1.032327,-1.1990073,-1.1694604,-1.0862293,1268.78,175.5
0.05534095,0.0,0.0,0.0,0.0,0.0,0.41577489999999984,399.25,0.0,-8.344607e-06,699139,0.3929427,1.4899148,1.7414329,1.1458995,1.7942617,1.7890116,1.0579138,161.5
0.06804726,0.0,0.0,0.0,0.0,0.0,0.4080447999999999,409.01,0.0,-8.344607e-06,707728,0.4320183,1.3441494,1.4233767,1.0928811,1.6645256,1.5777913,1.2873608,182.0
0.3658096,0.0,0.0,0.0,0.0,0.0,0.40011849999999993,413.78,0.0,-8.344607e-06,716535,0.9063279,-0.5583607,-0.5561441,0.225411,0.038246132,-0.15805383,374.55383,200.5
0.0333082,0.0,0.0,0.0,0.0,0.0,0.39296529999999985,413.96,0.0,-8.344607e-06,724483,0.27508605,1.8244606,1.8473141,1.785359,2.2117903,2.3586347,1.8275954,207.75
0.6466592,0.0,0.0,0.0,0.0,0.0,0.3851307999999999,417.92,0.0,-8.344607e-06,733188,4.6310287,2.6213653,2.181835,2.1462996,2.383004,2.6436691,316746.2,200.75
0.5141419,0.0,0.0,0.0,0.0,0.0,0.3771747999999999,428.89,0.0,-8.344607e-06,742028,4.128719,2.634035,2.2770512,2.209695,2.4205272,2.6837363,226.56612,216.25
0.5015363,0.0,0.0,0.0,0.0,0.0,0.3693879999999998,429.52,0.0,-8.344607e-06,750680,6.1843414,4.695403,4.399498,4.361255,4.471416,4.831769,2.5637107,220.0
0.50132364,0.0,0.0,0.0,0.0,0.0,0.3619197999999999,424.43,0.0,-8.344607e-06,758978,6.184011,4.695661,4.399856,4.3615975,4.471687,4.8329086,2.3977907,191.0
0.5047633,0.0,0.0,0.0,0.0,0.0,0.35411589999999993,431.66,0.0,-8.344607e-06,767649,6.2034087,4.6978526,4.4049053,4.367629,4.4764524,4.8422837,205.26242,197.0
0.50471735,0.0,0.0,0.0,0.0,0.0,0.3465387999999999,428.8,0.0,-8.344607e-06,776068,6.2033143,4.6978717,4.4049335,4.367725,4.476495,4.8425035,410.44968,196.0
0.6808853,0.0,0.0,0.0,0.0,0.0,0.3388545999999999,425.78,0.0,-8.344607e-06,784606,7.044546,4.7348466,4.490847,4.495461,4.5691023,4.9990253,478459.25,192.5
0.62102646,0.0,0.0,0.0,0.0,0.0,0.3310281999999999,426.22,0.0,-8.344607e-06,793302,6.8155437,4.7775373,4.5129986,4.5412974,4.5914083,5.0371532,3.8924255,191.75
0.5864514,0.0,0.0,0.0,0.0,0.0,0.3238587999999999,422.9,0.0,-8.344607e-06,801268,7.4189672,5.3525863,5.2318215,5.1038566,5.441421,5.945491,289005.06,184.25
0.56970584,0.0,0.0,0.0,0.0,0.0,0.31635459999999993,419.57,0.0,-8.344607e-06,809606,7.365475,5.3632374,5.244024,5.117198,5.45211,5.96807,927.6328,166.25
0.22454233,0.0,0.0,0.0,0.0,0.0,0.30803769999999986,427.79,0.0,-8.344607e-06,818847,7.25641,6.055572,6.045934,6.623556,5.886686,7.9835987,1.1837032,189.25
0.106950484,0.0,0.0,0.0,0.0,0.0,0.3000843999999999,430.78,0.0,-8.344607e-06,827684,7.8460865,8.783352,8.499329,5.7553816,9.131628,5.8446674,1613.4106,185.5
0.2120939,0.0,0.0,0.0,0.0,0.0,0.2925747999999999,427.26,0.0,-8.344607e-06,836028,7.8416715,7.6767583,7.523303,6.520224,8.319652,6.4947066,1.3270084,169.25
0.1333534,0.0,0.0,0.0,0.0,0.0,0.2849571999999999,432.24,0.0,-8.344607e-06,844492,7.7974463,7.1369033,8.797468,7.8517437,7.7418113,8.030363,397.32224,182.25
0.13430558,0.0,0.0,0.0,0.0,0.0,0.2762982999999999,445.07,0.0,-8.344607e-06,854113,7.6969867,9.008543,7.657571,7.739267,6.536485,6.819662,1.020663,210.75
0.066858575,0.0,0.0,0.0,0.0,0.0,0.2686959999999998,437.13,0.0,-8.344607e-06,862560,7.406449,8.994435,6.206648,9.32935,6.429314,7.8412375,1.628049,171.0
0.25113922,0.0,0.0,0.0,0.0,0.0,0.26082459999999985,436.22,0.0,-8.344607e-06,871306,8.9216795,9.640163,6.4862423,7.759819,6.3141136,8.1372,948.6663,171.5
0.255606,0.0,0.0,0.0,0.0,0.0,0.2529954999999998,439.77,0.0,-8.344607e-06,880005,9.806521,10.09658,9.295912,9.010903,8.879337,7.7560015,1033.8693,185.25
0.24741237,0.0,0.0,0.0,0.0,0.0,0.24484059999999985,445.74,0.0,-8.344607e-06,889066,10.6984825,10.111221,10.37233,9.586987,9.558104,10.807811,1.611512,187.75
0.3536236,0.0,0.0,0.0,0.0,0.0,0.23683779999999988,438.45,0.0,-8.344607e-06,897958,12.383865,9.020832,12.341296,12.099007,9.32696,9.052876,4.6277275,179.25
0.14452258,0.0,0.0,0.0,0.0,0.0,0.22873509999999986,444.01,0.0,-8.344607e-06,906961,12.347517,10.592881,13.595447,13.0161705,10.73311,10.163812,574.0617,206.25
0.19483477,0.0,0.0,0.0,0.0,0.0,0.21968559999999981,457.1,0.0,-8.344607e-06,917016,12.224508,11.540672,11.911164,12.401748,12.010319,12.114432,492.41208,225.75
0.16453072,0.0,0.0,0.0,0.0,0.0,0.2109627999999999,467.03,0.0,-8.344607e-06,926708,10.981916,11.241606,11.086621,10.915614,11.007284,10.638639,1.1615313,228.75
0.12080254,0.0,0.0,0.0,0.0,0.0,0.20262069999999988,469.11,0.0,-8.344607e-06,935977,10.496745,10.087746,10.972388,11.198845,10.764999,11.01491,0.93862283,223.75
0.14281763,0.0,0.0,0.0,0.0,0.0,0.1934478999999999,482.11,0.0,-8.344607e-06,946169,10.552462,10.362459,10.83443,10.918115,10.7536335,10.722164,0.8253224,224.25
0.05779151,0.0,0.0,0.0,0.0,0.0,0.18476919999999986,488.51,0.0,-8.344607e-06,955812,8.596614,9.223343,10.086276,9.545261,9.537445,10.176042,189.33441,219.0
0.07170686,0.0,0.0,0.0,0.0,0.0,0.17607969999999984,484.51,0.0,-8.344607e-06,965467,9.004766,7.544379,8.325716,9.44511,11.332027,8.096821,340.18585,205.75
0.16195613,0.0,0.0,0.0,0.0,0.0,0.16766289999999984,481.11,0.0,-8.344607e-06,974819,9.793705,8.796654,9.977849,10.259537,9.88239,9.707364,163.78043,192.25
0.16280386,0.0,0.0,0.0,0.0,0.0,0.1593315999999999,480.99,0.0,-8.344607e-06,984076,9.782597,8.897546,9.954797,10.1985855,9.870152,9.714725,804.4637,195.0
0.1247973,0.0,0.0,0.0,0.0,0.0,0.15087879999999987,472.99,0.0,-8.344607e-06,993468,7.9647675,8.055849,8.181183,8.3410635,8.1842985,8.64465,65434.02,177.5
0.18326668,0.0,0.0,0.0,0.0,0.0,0.14138109999999982,482.09,0.0,-8.344607e-06,1004021,7.307153,6.9452314,6.9523964,7.2995687,7.596265,6.9940357,263651.22,177.75
0.18531051,0.0,0.0,0.0,0.0,0.0,0.13222719999999988,487.25,0.0,-8.344607e-06,1014192,7.3594446,7.0590816,7.018853,7.3186965,7.5956235,7.028127,262.93198,169.75
0.16564216,0.0,0.0,0.0,0.0,0.0,0.12313449999999981,494.76,0.0,-8.344607e-06,1024295,7.6779532,8.364597,7.8398023,7.228295,6.675959,7.5380006,538.45917,177.0
0.011318389,0.0,0.0,0.0,0.0,0.0,0.11336409999999986,510.75,0.0,-8.344607e-06,1035151,5.9766355,6.5347357,9.504937,8.941282,6.3034945,9.402978,3.3678143,170.75
0.12930594,0.0,0.0,0.0,0.0,0.0,0.10351089999999985,526.31,0.0,-8.344607e-06,1046099,7.738774,7.69883,7.979837,7.829996,7.553079,8.6842785,66601.95,170.0
0.15674843,0.0,0.0,0.0,0.0,0.0,0.09998730071501533,528.86,0.0,-8.344607e-06,1056907,7.8755164,7.7181807,7.7559037,7.675745,7.80891,8.508641,0.9484684,168.0
0.097791515,0.0,0.0,0.0,0.0,0.0,0.09996862962206333,528.7,0.0,-8.344607e-06,1067062,6.820874,7.246178,7.350036,8.037383,7.377753,6.690392,126.442795,162.25
0.24460891,0.0,0.0,0.0,0.0,0.0,0.09994973054136874,530.46,0.0,-8.344607e-06,1077341,6.6286716,5.3340535,5.470593,6.0791287,6.260174,6.836564,480.52554,163.0
0.038122945,0.0,0.0,0.0,0.0,0.0,0.09992954627170582,531.68,0.0,-8.344607e-06,1088319,7.295506,8.30469,9.029743,8.130296,8.013623,9.818676,1.2306519,168.5
0.14926901,0.0,0.0,0.0,0.0,0.0,0.09990928661899898,532.39,0.0,-8.344607e-06,1099338,9.69897,6.360698,7.122732,10.586569,9.901387,10.358616,372.96396,171.25
0.22185947,0.0,0.0,0.0,0.0,0.0,0.0998884404494382,537.69,0.0,-8.344607e-06,1110676,9.741817,9.23292,7.562335,9.896754,9.733394,9.285959,124.218155,182.75
0.21233669,0.0,0.0,0.0,0.0,0.0,0.09987010582226762,535.86,0.0,-8.344607e-06,1120648,9.655974,9.381022,7.8955874,9.480791,9.624821,9.624778,185.8503,177.0
