action_prob 0,action_prob 1,action_prob 2,action_prob 3,action_prob 4,action_prob 5,action_prob 6,action_prob 7,action_prob 8,current_exploration,episode_length,evaluation_reward,expert_loss,frame_number,q_val_action 0,q_val_action 1,q_val_action 2,q_val_action 3,q_val_action 4,q_val_action 5,q_val_action 6,q_val_action 7,q_val_action 8,td_loss,training_reward
0.00015098856,0.011784396,0.0005157005,0.0002772852,0.021409214,0.00010466924,0.95226586,0.011604042,0.0018877831,0.9564364,305.72,0.0,0.010409431,98404,8.655729,13.013057,9.884051,9.263572,13.610102,8.2893305,17.405125,12.997634,11.181684,28.17343,275.0
1.0884171e-05,0.004761034,0.0021867375,9.5496725e-05,0.0064426553,0.00015008479,0.98158425,0.0046160137,0.00015294689,0.9514449999999999,300.77,244.23076923076923,0.0026250375,103950,8.925069,15.00598,14.227925,11.096851,15.308455,11.54896,20.334682,14.975046,11.56785,15.17617,268.0
9.264745e-06,0.006506095,0.0010517071,1.7721048e-05,0.011827994,1.1476167e-05,0.97110987,0.008793643,0.0006722355,0.9458757999999999,300.96,244.23076923076923,0.0011100001,110138,9.236368,15.790647,13.968322,9.884905,16.388376,9.450424,20.796347,16.091936,13.520761,15.891806,271.5
1.1578102e-05,0.0062557156,0.0012654626,1.8611032e-05,0.018102136,1.388702e-05,0.9648425,0.009318039,0.00017197746,0.9405162999999999,299.44,244.23076923076923,0.0006707614,116093,10.795052,17.087187,15.489129,11.2696905,18.149721,10.976891,22.125656,17.485643,13.4932995,19.142254,273.0
4.262574e-06,0.008443065,0.0021489167,4.401791e-05,0.033335507,1.3196951e-05,0.9457309,0.0101716425,0.00010842568,0.9354349,298.29,244.23076923076923,0.00093840697,121739,11.15981,18.751038,17.382656,13.494534,20.124315,12.289923,23.46965,18.937296,14.396002,25.554321,280.0
1.740747e-05,0.030174335,0.0060101007,6.272235e-05,0.040709704,0.00010083202,0.9123978,0.010053628,0.00047361868,0.9293589999999999,300.86,244.23076923076923,0.0002711568,128490,13.167824,20.625671,19.012121,14.449642,20.925146,14.92438,24.034756,19.526613,16.471327,16.470139,281.0
5.683611e-05,0.030498505,0.019056048,0.0001919022,0.02754769,0.00010887807,0.89759386,0.019607738,0.00533852,0.9234117999999999,311.48,244.23076923076923,0.00029115277,135098,16.120949,22.40621,21.935917,17.337763,22.304451,16.771006,25.78825,21.964457,20.66348,22.475681,297.5
0.00033134746,0.013276664,0.05616348,0.0010782384,0.031786915,0.0016369424,0.8706526,0.019607905,0.0054659066,0.9176932,313.14,244.23076923076923,0.0017336045,141452,19.677639,23.368235,24.810493,20.857555,24.241282,21.275057,27.55147,23.75816,22.480757,34.859814,295.0
0.0023622198,0.176572,0.11683012,0.0040298533,0.08231133,0.0044797137,0.50452787,0.062564604,0.046322346,0.9120411999999999,316.39,244.23076923076923,0.0006610185,147732,20.449547,24.763674,24.350666,20.983675,24.000454,21.089504,25.813568,23.726145,23.42557,14.121442,301.0
0.00049229217,0.04572579,0.033136178,0.002426713,0.09013517,0.0012126688,0.7520429,0.02804646,0.04678185,0.9057672999999999,329.64,244.23076923076923,0.000265129,154703,19.38177,23.913115,23.591078,20.97699,24.591763,20.283276,26.713245,23.424314,23.935947,16.33062,320.5
0.00034930205,0.054772165,0.027547056,0.0031821323,0.072139464,0.0022777226,0.7359138,0.0780816,0.025736744,0.9002835999999999,323.06,244.23076923076923,0.00082872657,160796,19.731041,24.786041,24.098755,21.94041,25.06146,21.606035,27.383972,25.140614,24.030779,57.01414,319.0
0.0006823499,0.11847534,0.084441975,0.0042719124,0.21153772,0.0007260502,0.38158765,0.12553364,0.07274329,0.8948881,316.93,244.23076923076923,0.00021159425,166791,20.718847,25.875765,25.537125,22.553122,26.455463,20.780924,27.0454,25.933634,25.387997,17.118671,306.5
0.0019360795,0.0631952,0.06775447,0.002820721,0.3236222,0.0010814759,0.39143577,0.103901334,0.044252705,0.8895051999999999,313.2,244.23076923076923,0.00029248773,172772,21.995243,25.480806,25.550468,22.37157,27.114155,21.412905,27.3044,25.97802,25.124495,24.660254,299.5
0.021319129,0.111005284,0.14492157,0.009680311,0.07324683,0.010143796,0.497774,0.08837142,0.043537755,0.8844669999999999,306.38,244.23076923076923,0.0004013384,178370,24.048742,25.698715,25.96533,23.259232,25.282972,23.306,27.199284,25.470686,24.762766,62.100254,286.5
0.03539285,0.16658947,0.10875618,0.020604147,0.17349742,0.023375,0.3349958,0.10097284,0.035816334,0.8788518999999999,299.06,244.23076923076923,9.835139e-05,184609,25.388214,26.937237,26.510813,24.847197,26.977867,24.973372,27.635822,26.436556,25.400108,16.373877,269.0
0.03904117,0.11974966,0.18617687,0.02261034,0.18462305,0.022180544,0.2762659,0.09472489,0.054627683,0.8722395999999999,311.6,244.23076923076923,0.0005602603,191956,26.398205,27.518991,27.960285,25.851995,27.951904,25.832804,28.354952,27.284565,26.734129,33.389153,283.0
0.044945333,0.25332275,0.07089949,0.013675222,0.27377927,0.0146500645,0.08993684,0.14791074,0.09088025,0.8667324999999999,312.84,244.23076923076923,0.0005287675,198075,26.162569,27.891787,26.618385,24.972708,27.969444,25.041567,26.85623,27.353731,26.866665,25.113213,282.5
0.14483093,0.11544441,0.054506604,0.025586572,0.17290242,0.026429709,0.24798517,0.13218032,0.08013396,0.8610192999999999,316.51,233.33333333333334,0.00042225744,204423,28.370188,28.14341,27.392942,26.636688,28.547348,26.66911,28.90799,28.278788,27.77832,24.684658,288.0
0.094410144,0.11847762,0.10765475,0.031219264,0.12404205,0.047750283,0.30699062,0.099570066,0.0698852,0.8555031999999999,321.82,233.33333333333334,0.00036118808,210552,28.317114,28.54419,28.448395,27.2105,28.590086,27.63545,29.496283,28.370327,28.01632,33.46088,289.5
0.07379282,0.10916297,0.06814561,0.06362746,0.17021032,0.05992154,0.25762612,0.06978427,0.12772891,0.8501941,318.42,233.33333333333334,0.00016212687,216451,28.938622,29.330202,28.859007,28.790405,29.774395,28.730396,30.18887,28.882769,29.48727,26.585054,286.0
0.079435445,0.07754339,0.04526259,0.026072158,0.08589347,0.020058813,0.43121237,0.12559004,0.10893174,0.8442846999999999,310.61,233.33333333333334,0.00014379733,223017,30.09675,30.072643,29.534286,28.982674,30.174913,28.720474,31.788406,30.554829,30.412527,16.645475,273.0
0.12227327,0.16747269,0.13314779,0.019260028,0.16760625,0.042781044,0.17344427,0.09875038,0.07526431,0.8385885999999999,312.71,233.33333333333334,0.00014027492,229346,30.016127,30.330688,30.101328,28.1679,30.331486,28.965963,30.365725,29.802464,29.530874,17.695175,280.0
0.050134894,0.10344189,0.088224255,0.013442042,0.2254854,0.040846854,0.27286962,0.08151849,0.12403655,0.8329293999999999,312.11,233.33333333333334,0.00020762354,235634,30.497675,31.221968,31.06284,29.181345,32.001213,30.292788,32.19195,30.983788,31.403534,23.554726,286.5
0.074729145,0.08540817,0.104741134,0.019483112,0.12815931,0.0786799,0.3482642,0.04610863,0.1144264,0.8268273999999999,318.62,233.33333333333334,0.00014572253,242414,31.494738,31.62831,31.83236,30.150415,32.03414,31.546255,33.03383,31.011868,31.9208,38.730476,308.5
0.09615566,0.09160112,0.029498661,0.07602594,0.11161871,0.14574938,0.21165435,0.051297005,0.18639922,0.8211061,323.2,233.33333333333334,0.00010705462,248771,31.992203,31.943678,30.81058,31.757309,32.141323,32.408123,32.78119,31.363867,32.654125,23.63188,316.5
0.24312852,0.10751949,0.08882044,0.031111486,0.12692887,0.041104306,0.20779866,0.090050004,0.063538164,0.8154504999999999,320.38,233.33333333333334,0.0010498977,255055,33.859295,33.043377,32.85232,31.803282,33.20933,32.081818,33.702274,32.86607,32.517345,57.59276,308.5
0.030662812,0.043274168,0.07693207,0.029048136,0.54846835,0.07226134,0.11922474,0.052180097,0.027948268,0.8098596999999998,319.21,233.33333333333334,7.9790734e-05,261267,31.849888,32.194393,32.76976,31.795792,34.733967,32.707127,33.207848,32.38154,31.757193,11.22609,306.5
0.06281335,0.04617999,0.1263985,0.021253522,0.23361681,0.14918745,0.18244414,0.15242499,0.025681226,0.8042445999999999,318.72,233.33333333333334,0.00012693823,267506,32.78377,32.47615,33.483044,31.700127,34.097286,33.648808,33.850048,33.670277,31.889364,27.629585,293.5
0.07912779,0.050889954,0.041584633,0.044828407,0.42107597,0.15779601,0.08616347,0.049196452,0.06933737,0.7981875999999999,318.22,233.33333333333334,8.39785e-05,274236,34.4463,34.0049,33.802967,33.87808,36.11805,35.13654,34.531483,33.971058,34.31422,19.131645,285.5
0.10175858,0.10173296,0.04169923,0.09644089,0.15128994,0.1756139,0.09709796,0.056108166,0.17825834,0.7925878,316.87,233.33333333333334,6.850483e-05,280458,34.330044,34.329792,33.437923,34.27637,34.72664,34.87573,34.28316,33.734722,34.890675,26.804861,284.5
0.0633449,0.10610137,0.043685336,0.07400094,0.20463516,0.14078203,0.14682078,0.08247878,0.13815074,0.7871634999999999,314.3,233.33333333333334,5.6250432e-05,286485,34.599464,35.115265,34.227882,34.754948,35.7721,35.398083,35.440083,34.86341,35.379215,16.26237,281.5
0.041370384,0.1367054,0.05335967,0.08611022,0.21766353,0.1273865,0.14589342,0.08921927,0.10229157,0.7821153999999999,308.27,233.33333333333334,5.0494178e-05,292094,34.936733,36.131996,35.191223,35.669796,36.59712,36.061394,36.197044,35.705265,35.841995,21.995123,277.0
0.10266651,0.06762739,0.03339419,0.08873326,0.20784429,0.09699712,0.10832169,0.11802246,0.17639314,0.7766055999999999,307.1,233.33333333333334,8.629393e-05,298216,36.014126,35.596653,34.89102,35.868275,36.71943,35.95732,36.067745,36.153515,36.555355,26.972744,280.5
0.16816258,0.101644255,0.008909776,0.1322746,0.24167979,0.04113557,0.08059239,0.07309469,0.15250637,0.7712739999999999,299.04,204.6875,5.3331485e-05,304140,37.083824,36.58037,34.14604,36.843773,37.446507,35.675766,36.348297,36.25065,36.9861,33.521458,271.5
0.10943621,0.049227703,0.07612359,0.16739565,0.15867878,0.11720476,0.0892181,0.15864065,0.07407452,0.7654851999999999,301.14,204.6875,0.0020559358,310572,37.16255,36.363667,36.79957,37.58757,37.534092,37.231133,36.958294,37.53385,36.77228,122.30307,270.5
0.11733535,0.091769665,0.08738569,0.18410566,0.12993042,0.060336422,0.14859648,0.071456656,0.10908356,0.7599573999999999,302.29,204.6875,6.265542e-05,316714,37.88871,37.642956,37.594006,38.339184,37.990673,37.22361,38.12491,37.392765,37.81579,24.702126,280.5
0.056704078,0.078061946,0.07121217,0.20128205,0.18759261,0.02013795,0.21662894,0.05315732,0.11522292,0.7541722,310.48,204.6875,7.2628034e-05,323142,38.28385,38.603508,38.51167,39.550713,39.480278,37.24861,39.62419,38.21926,38.992874,28.065708,280.0
0.038493425,0.11336096,0.062177602,0.25071296,0.103120685,0.05803245,0.17993541,0.14866723,0.045499306,0.7487649999999999,309.34,204.6875,5.0720482e-05,329150,38.096302,39.17639,38.57581,39.970123,39.081715,38.506817,39.638412,39.447525,38.26351,38.58121,284.5
0.05058983,0.06319563,0.05594041,0.21374404,0.11612021,0.041638516,0.14050119,0.19345777,0.124812365,0.7433658999999999,310.09,204.6875,9.816724e-05,335149,38.6575,38.879986,38.758038,40.09853,39.488377,38.462776,39.678967,39.99881,39.560562,26.359478,284.5
0.050443023,0.113441624,0.07227808,0.11240049,0.14940543,0.04786391,0.14922205,0.174656,0.13028939,0.7382268999999999,302.87,204.6875,0.00015967818,340859,38.78325,39.593693,39.142925,39.584473,39.86907,38.730766,39.86784,40.025223,39.732162,38.13628,274.0
0.12858771,0.1561185,0.03155532,0.14261025,0.10400567,0.16478395,0.08668015,0.08055075,0.10510769,0.7320924999999999,309.61,204.6875,4.748697e-05,347675,39.788437,39.98244,38.383568,39.89194,39.57627,40.03646,39.39405,39.320713,39.58681,31.222143,280.5
0.09036987,0.070902914,0.020325186,0.2666921,0.24296306,0.096334465,0.050726566,0.05522198,0.10646386,0.7262397999999999,310.36,204.6875,0.0002597919,354178,40.35837,40.115772,38.86632,41.440556,41.34737,40.422287,39.78091,39.86582,40.522266,59.315052,285.0
0.12047915,0.14554195,0.034264784,0.10070596,0.13938822,0.14582594,0.0803241,0.13718952,0.09628033,0.7206984999999999,311.85,204.6875,4.4343597e-05,360335,40.49006,40.679047,39.2327,40.310787,40.635845,40.680996,40.084652,40.619946,40.265846,32.634525,283.0
0.05035702,0.15163015,0.016473675,0.091242194,0.23060413,0.06638169,0.16353466,0.12773849,0.102037996,0.7154883999999999,309.75,204.6875,2.1266209e-05,366124,40.285557,41.387863,39.168182,40.879936,41.80712,40.56184,41.463444,41.216404,40.991764,24.83856,281.0
0.0959132,0.09903749,0.019005027,0.13002549,0.15219855,0.09684852,0.084811814,0.13530779,0.18685213,0.7101504999999999,311.96,204.6875,2.4063752e-06,372055,41.033657,41.065712,39.414917,41.337944,41.4954,41.04336,40.91065,41.377766,41.70053,14.554563,284.0
0.06588186,0.0487468,0.033948414,0.11139668,0.4179394,0.08179636,0.05447691,0.08062137,0.10519223,0.7045920999999999,305.56,204.6875,8.978097e-06,378231,40.495277,40.194054,39.832256,41.02051,42.34275,40.711647,40.30519,40.697178,40.963203,27.298708,277.5
0.04410718,0.15884817,0.017528234,0.12279847,0.15149133,0.119990915,0.14895277,0.1641521,0.07213087,0.6992046999999999,300.39,204.6875,1.7346065e-05,384217,40.77118,42.052505,39.84837,41.7951,42.005085,41.771973,41.988186,42.08535,41.26304,32.79801,274.0
0.066678055,0.1604253,0.043397844,0.1018726,0.28023505,0.11616213,0.080520265,0.07898455,0.07172419,0.6936975999999999,300.01,204.6875,2.8622237e-05,390336,41.106163,41.984116,40.676697,41.53001,42.541916,41.661274,41.294796,41.27554,41.179115,23.952383,267.5
0.07932884,0.1340507,0.022648385,0.082318254,0.2815307,0.1334517,0.082282156,0.14571728,0.038671967,0.6879483999999999,306.0,204.6875,6.482484e-06,396724,42.72794,43.252556,41.474426,42.76493,43.99458,43.248077,42.764492,43.336006,42.009453,26.747864,276.5
0.13530603,0.113159426,0.03412652,0.09952437,0.09711288,0.19043759,0.11540713,0.11121142,0.10371462,0.6821154999999999,311.5,230.76923076923077,5.9130275e-06,403205,44.52212,44.34338,43.144657,44.214985,44.190456,44.863907,44.36305,44.326015,44.256226,18.186115,283.5
0.09033182,0.14047234,0.03084779,0.07241965,0.30948702,0.1825686,0.100352,0.041964956,0.03155584,0.6766614999999999,310.34,230.76923076923077,1.2782361e-05,409265,44.64436,45.08588,43.569935,44.423347,45.875786,45.347996,44.749554,43.877705,43.59263,25.92328,276.0
0.08273101,0.16020657,0.041080937,0.07853519,0.158795,0.19635661,0.10989593,0.09038862,0.082010195,0.6709527999999999,313.91,230.76923076923077,1.8700051e-05,415608,44.7343,45.39517,44.03425,44.68225,45.38632,45.598637,45.018238,44.822823,44.725548,36.71177,280.0
0.048161916,0.19490832,0.050741013,0.0831681,0.08328492,0.057780523,0.32940707,0.081681214,0.07086686,0.6656724999999999,311.39,230.76923076923077,2.2902828e-05,421475,45.10809,46.50605,45.160255,45.654385,45.65579,45.290173,47.030815,45.636345,45.494324,56.928257,288.0
0.06722674,0.13758716,0.10663796,0.09194135,0.13292234,0.056746587,0.2426392,0.07170787,0.09259073,0.6599637999999999,310.94,230.76923076923077,8.094049e-06,427818,46.23476,46.950947,46.69613,46.54784,46.916454,46.065285,47.518265,46.29929,46.55488,38.70545,287.0
0.10573881,0.28326875,0.11021637,0.20233265,0.04145438,0.07305534,0.057013966,0.028007096,0.09891271,0.6540796,311.51,230.76923076923077,7.389189e-06,434356,46.277626,47.26305,46.3191,46.926567,45.341248,45.90787,45.65995,44.949112,46.21089,42.39534,288.0
0.114544585,0.16275659,0.06749262,0.123325616,0.20818079,0.070500806,0.082647644,0.095508285,0.075043134,0.6487056999999998,310.62,230.76923076923077,9.298662e-06,440327,46.36839,46.71968,45.839443,46.442253,46.96583,45.88305,46.04201,46.186638,45.945488,55.116226,285.0
0.21048824,0.08649598,0.033470154,0.15134436,0.15359637,0.15363796,0.07088146,0.07899017,0.06109525,0.6427467999999998,313.4,230.76923076923077,1.3896834e-05,446948,47.242043,46.35271,45.403267,46.91217,46.92694,46.92721,46.15362,46.261936,46.005047,31.019732,284.5
0.13438922,0.12897639,0.032162618,0.118990526,0.08811915,0.2453768,0.12262727,0.05927222,0.0700858,0.6367113999999998,321.79,230.76923076923077,3.5454527e-06,453654,47.980618,47.939507,46.550682,47.85892,47.558567,48.582672,47.889027,47.162018,47.329597,29.858599,285.5
0.10259681,0.0683137,0.05589679,0.19465293,0.13751298,0.1384462,0.104201734,0.11870198,0.079676926,0.6313446999999999,317.99,230.76923076923077,2.006167e-05,459617,47.13209,46.725395,46.52479,47.772503,47.425003,47.431767,47.147614,47.2779,46.879265,38.710667,273.5
0.07135718,0.11722789,0.08858451,0.18117589,0.08899027,0.067788094,0.21055532,0.107382484,0.0669383,0.6253992999999999,318.67,230.76923076923077,1.9377483e-05,466223,48.68914,49.185562,48.9054,49.62091,48.90997,48.63783,49.77119,49.09784,48.625214,29.785847,274.5
0.056041785,0.15109883,0.10577248,0.15803221,0.138432,0.07608283,0.19774476,0.05217953,0.06461551,0.6193782999999999,325.86,230.76923076923077,8.020869e-06,472913,48.416946,49.408783,49.05214,49.453648,49.321228,48.72267,49.677826,48.34554,48.559303,22.531092,285.0
0.0638123,0.1131911,0.11165281,0.1234235,0.14740674,0.094560266,0.15902758,0.10611073,0.08081506,0.6133266999999999,326.89,230.76923076923077,7.088248e-06,479637,48.708622,49.281754,49.26807,49.368298,49.54587,49.101913,49.621754,49.21716,48.94484,18.070723,291.5
0.04911339,0.18594334,0.17040548,0.0929569,0.11044128,0.07189403,0.1673462,0.08059893,0.071300544,0.6075432999999999,324.09,230.76923076923077,3.233048e-05,486063,48.72579,50.0571,49.969837,49.363792,49.53614,49.10685,49.95172,49.22114,49.09856,34.33216,293.5
0.06767177,0.2722864,0.06724383,0.14572272,0.11196116,0.052106515,0.12634604,0.062324323,0.09433722,0.6020559999999999,325.43,230.76923076923077,6.320628e-05,492160,49.223064,50.61525,49.21672,49.9901,49.726547,48.961685,49.84742,49.140747,49.55527,76.78036,300.0
0.074355826,0.24445806,0.059640698,0.118571244,0.16636986,0.10348479,0.07071737,0.055794775,0.10660737,0.5966334999999998,319.62,230.76923076923077,1.1676649e-05,498185,49.406277,50.59646,49.185753,49.87293,50.211628,49.73684,49.356106,49.119095,49.766567,17.662666,302.0
0.0681937,0.10522233,0.053057257,0.12441049,0.23249058,0.11402707,0.16242659,0.056058023,0.084113896,0.5910921999999998,314.29,215.51724137931035,1.2416576e-05,504342,49.521637,49.95536,49.270657,50.12287,50.748135,50.03572,50.38951,49.325672,49.731457,22.023216,293.0
0.047789626,0.24495313,0.08570892,0.11421576,0.08426112,0.063052356,0.22137861,0.057263494,0.08137698,0.5855265999999999,308.89,215.51724137931035,1.8469022e-05,510526,49.706608,51.340866,50.290756,50.57789,50.27372,49.983765,51.239674,49.887463,50.23889,28.478596,278.0
0.058099058,0.05505599,0.103928566,0.13000156,0.12270327,0.038792185,0.3082384,0.09213429,0.091046646,0.5798709999999999,307.47,215.51724137931035,4.8247803e-05,516810,49.890533,49.836735,50.472088,50.69593,50.638153,49.486603,51.559258,50.35163,50.339756,30.207283,276.0
0.025239227,0.1564864,0.16626339,0.1686589,0.1304877,0.024628615,0.11876055,0.15158448,0.05789075,0.573796,314.0,215.51724137931035,0.0027838084,523560,48.830376,50.654945,50.71555,50.729855,50.473255,48.805885,50.379086,50.62312,49.660534,91.69374,288.0
0.06347816,0.10569937,0.07898388,0.07762717,0.1228325,0.016474085,0.36615938,0.049527638,0.11921786,0.5679756999999999,318.42,215.51724137931035,5.785602e-05,530027,50.106533,50.616436,50.32508,50.307755,50.76666,48.757626,51.858906,49.858368,50.73679,27.845234,283.0
0.045027453,0.12122911,0.11192544,0.08616687,0.25313395,0.0075425454,0.13303955,0.072936095,0.16899899,0.5625351999999999,317.3,215.51724137931035,9.2235256e-05,536072,50.81136,51.80177,51.72192,51.460373,52.538006,49.024647,51.894733,51.29367,52.13398,41.65704,280.0
0.050647613,0.12817408,0.16301857,0.09240102,0.11284042,0.0064063147,0.12902866,0.07638836,0.24109499,0.5569191999999998,317.86,215.51724137931035,3.4941175e-05,542312,51.412075,52.340572,52.581047,52.01332,52.213158,49.344467,52.347218,51.823013,52.972374,18.859901,282.5
0.052486047,0.19932869,0.067731045,0.09826167,0.2794893,0.019361274,0.054390837,0.038206887,0.19074427,0.5511195999999998,319.46,215.51724137931035,7.430527e-05,548756,51.095116,52.429523,51.350113,51.722202,52.767532,50.097843,51.130764,50.777584,52.3855,48.80456,279.5
0.031198222,0.18014531,0.2362669,0.0387759,0.058860637,0.015230865,0.23291646,0.063338116,0.14326759,0.5448375999999999,321.76,215.51724137931035,9.84192e-05,555736,51.827503,53.580906,53.852104,52.04494,52.462315,51.110466,53.837822,52.53563,53.351856,55.229717,274.0
0.05006018,0.18261866,0.17410246,0.12242863,0.1263318,0.017014522,0.12862805,0.06254212,0.13627352,0.5388534999999999,323.58,215.51724137931035,2.710532e-05,562385,52.125053,53.419228,53.37147,53.019356,53.05074,51.045895,53.068752,52.347668,53.12649,30.924475,274.0
0.05495387,0.20282762,0.10365034,0.100545704,0.17725256,0.025738774,0.082177356,0.10021792,0.1526358,0.5330115999999999,328.04,215.51724137931035,2.7083799e-05,568876,52.116684,53.422546,52.751213,52.720802,53.287766,51.35819,52.51907,52.717537,53.138245,24.163105,286.5
0.07801768,0.15270284,0.08147942,0.21708749,0.08426042,0.06624357,0.067733824,0.14956433,0.10291048,0.5268285999999999,334.34,215.51724137931035,3.6624173e-05,575746,52.76,53.431557,52.803413,53.783363,52.836975,52.5964,52.61865,53.41079,53.036922,41.581646,305.5
0.011415212,0.09461202,0.10960709,0.08203651,0.13000782,0.11375573,0.30699524,0.09697546,0.054594964,0.5210649999999999,333.94,215.51724137931035,0.0001614382,582150,51.23024,53.345078,53.492195,53.202457,53.662888,53.529346,54.522125,53.36975,52.795235,31.783125,305.0
0.016619941,0.026869502,0.19159898,0.082912736,0.04837936,0.10298955,0.33791137,0.11240088,0.08031764,0.5151933999999999,329.38,215.51724137931035,0.00022016744,588674,52.333782,52.81417,54.778584,53.940968,53.402252,54.157806,55.345963,54.24525,53.90917,194.6151,303.5
0.014867639,0.07297535,0.2387955,0.060346566,0.055784415,0.054464743,0.36692372,0.0675798,0.06826226,0.5093496999999999,327.82,215.51724137931035,5.2133913e-05,595167,53.196064,54.787,55.972485,54.59698,54.51837,54.49443,56.40203,54.710186,54.720234,63.518627,302.0
0.019988816,0.097415894,0.05919379,0.14766861,0.07463924,0.17131886,0.31596062,0.033646002,0.0801682,0.5034636999999998,328.31,236.0,0.00033306194,601707,52.99253,54.576347,54.078175,54.99233,54.310024,55.140884,55.752975,53.513252,54.381485,212.86203,293.5
0.0197821,0.1234768,0.09095375,0.2090595,0.068064585,0.112989716,0.17455985,0.08799111,0.11312255,0.49699539999999987,331.48,236.0,5.326528e-05,608894,53.94859,55.779865,55.474163,56.30643,55.18427,55.69111,56.12608,55.441048,55.692284,43.415874,279.0
