action_prob 0,action_prob 1,action_prob 10,action_prob 11,action_prob 12,action_prob 13,action_prob 14,action_prob 15,action_prob 16,action_prob 17,action_prob 2,action_prob 3,action_prob 4,action_prob 5,action_prob 6,action_prob 7,action_prob 8,action_prob 9,current_exploration,episode_length,evaluation_reward,expert_loss,frame_number,q_val_action 0,q_val_action 1,q_val_action 10,q_val_action 11,q_val_action 12,q_val_action 13,q_val_action 14,q_val_action 15,q_val_action 16,q_val_action 17,q_val_action 2,q_val_action 3,q_val_action 4,q_val_action 5,q_val_action 6,q_val_action 7,q_val_action 8,q_val_action 9,td_loss,training_reward
0.0007162799,0.00027176342,2.0727284e-05,0.006184223,0.0013135106,0.0017010275,0.0023001358,2.1175189e-05,0.0005610615,1.1926128e-05,0.00010396994,2.5328436e-05,0.00025831704,0.00027162346,0.0029409656,0.036796227,0.0022863222,0.00011846121,0.8768566,610.78,84.0,0.82267034,186826,-0.10732075,-0.110555395,-0.11479308,-0.122108124,-0.11210628,-0.086279355,-0.08895739,-0.10733065,-0.11470555,-0.11539298,-0.0939704,-0.1121892,-0.123214714,-0.096614406,-0.08724308,-0.097348616,-0.114971675,-0.11790842,0.19215952,84.0
0.0014936879,0.0006117519,8.604485e-05,0.006972902,0.0034418795,0.0016316469,0.0015198073,3.565065e-05,0.0012887102,1.8051822e-05,0.00015619719,4.5845736e-05,0.00062160403,0.0007159661,0.0031530063,0.031244192,0.0024825037,0.00033323446,0.8651422,628.53,84.0,0.6984398,199842,-0.032351214,-0.038511477,-0.055855986,-0.023484467,-0.01396848,-0.028863873,-0.030912867,-0.0377932,-0.023392031,-0.01485218,-0.026781349,-0.020430991,-0.040067874,-0.04029622,-0.043974187,-0.022691965,-0.026545672,-0.02636502,0.16273627,85.8
0.00061542494,0.00047126168,8.686796e-05,0.010020481,0.001966031,0.0010034874,0.0011916116,1.4930745e-05,0.002335823,7.43171e-06,0.00016982178,2.2858265e-05,0.00042535813,0.0001882398,0.0055917655,0.028751962,0.0020623293,0.00022932033,0.8547282999999999,620.38,175.0,0.7416619,211413,-0.013567332,-0.0011918368,-0.022910155,-0.018206479,-0.029356064,-0.0154140685,-0.023725435,-0.019960985,-0.018673383,-0.037802726,-0.012038701,-0.009042047,-0.026821483,-0.025105052,-0.032159567,-0.032889105,-0.011631555,-0.0132983755,0.17452906,81.8
0.0004742482,0.00048530928,6.5982706e-05,0.016662506,0.0031345345,0.00025439865,0.00050518103,8.271137e-06,0.0015798563,2.6065586e-06,0.00014800778,1.1917453e-05,0.00020820899,0.00014118706,0.0064233933,0.021925192,0.0037608095,0.0001422378,0.8435377,632.66,175.0,0.7464654,223847,-0.0011062361,-0.006345072,0.00046556257,0.010546578,0.010726928,-0.010493377,-0.004523176,0.009050718,0.00054782815,0.01744232,-0.005370084,0.0157365,-6.110314e-05,-0.0017951997,0.011698672,0.011762818,-0.011272499,-0.012717329,0.14189658,85.2
7.78837e-05,0.00096864026,9.025927e-06,0.014471967,0.000838528,0.0005804643,0.0017611216,2.02456e-05,0.001320109,1.4142777e-05,0.00012459263,7.132561e-06,6.2969644e-05,0.0008427113,0.0037999526,0.025608629,0.004471885,0.00040191354,0.8306838999999999,650.12,175.0,0.77087563,238129,-0.09316638,-0.07956645,-0.089140266,-0.06655895,-0.07468241,-0.050749317,-0.05901041,-0.091217615,-0.055850454,-0.07073205,-0.06159862,-0.09956984,-0.04255577,-0.07827988,-0.081844494,-0.082299724,-0.05028408,-0.039120816,0.17766911,90.4
8.850246e-05,0.000814314,3.857339e-06,0.0060231164,0.00027685528,0.0010497721,0.002011317,1.3584193e-05,0.0014620392,2.3160866e-05,0.00010702701,2.9839402e-06,0.0002627681,0.0006230938,0.004082209,0.036085054,0.00267399,0.00043217954,0.8203653999999999,627.68,175.0,0.72947574,249594,-0.10616975,-0.13934845,-0.14375606,-0.108532794,-0.099293575,-0.10203332,-0.10120993,-0.118219435,-0.07665839,-0.10430108,-0.09438116,-0.10275455,-0.09556313,-0.09975643,-0.12752327,-0.09079774,-0.09933595,-0.09401415,0.21258809,81.4
0.0001328238,0.0004691499,5.1875577e-06,0.009470211,0.0010407764,0.00048759568,0.0011358715,3.9249794e-06,0.0016457847,5.8467117e-06,9.3617484e-05,3.9579877e-06,0.00011123344,0.000108381646,0.0037026166,0.033001035,0.0042912657,0.0002407811,0.8083818999999999,630.67,175.0,0.82341605,262909,-0.070037276,-0.08822924,-0.072219945,-0.08094981,-0.056441374,-0.0673061,-0.06731879,-0.07818416,-0.08993813,-0.048629075,-0.03242957,-0.062373765,-0.037791014,-0.059926648,-0.062349875,-0.044547923,-0.047350444,-0.05185166,0.23179686,82.0
0.00016757462,0.0003483001,3.1231027e-06,0.0121154105,0.0022915525,0.00044048682,0.00078594836,4.282035e-06,0.0020611435,9.129988e-06,0.00020293254,2.9424032e-06,0.00027990525,6.9017784e-05,0.003680346,0.030047895,0.0026056576,0.00043872406,0.7950078999999999,663.56,175.0,0.963592,277769,-0.08644802,-0.09088826,-0.09104532,-0.07094554,-0.087145336,-0.055020567,-0.060764953,-0.08139029,-0.05836834,-0.02763685,-0.08417396,-0.0741305,-0.030044375,-0.079808116,-0.09591588,-0.06204269,-0.030246863,-0.01785935,0.17943725,92.6
0.00035106225,0.00019290825,1.9004437e-05,0.012084913,0.0022976426,0.00028113928,0.0007484079,3.0538486e-06,0.0015614182,2.8728668e-06,0.00019129003,4.1158332e-06,0.00056103664,6.0808234e-05,0.0058316677,0.026556768,0.004085179,0.0003046797,0.7836489999999999,665.43,175.0,0.8754999,290390,-0.0657074,-0.04285328,-0.072935924,-0.036830075,-0.018001728,-0.07643784,-0.026416589,-0.071729556,-0.021841723,-0.07072611,-0.06328673,-0.056510996,-0.08930652,-0.029283311,-0.07717652,-0.07534535,-0.039550655,-0.008344641,0.27270007,94.6
0.0003751847,0.00026689563,3.0064037e-05,0.01658975,0.0027928208,0.00017082258,0.0004701317,1.3737155e-06,0.0018343376,1.9609301e-06,0.000328915,2.2053398e-06,0.00048586229,0.00017132067,0.009742669,0.0209701,0.0012782029,0.00024962588,0.7698619,675.8,128.57142857142858,0.90473586,305709,0.015862469,-0.0032459237,0.008547146,0.027631551,0.02072021,0.045807548,-0.012201387,0.012799431,0.049094312,0.04466089,0.031844147,0.021483328,0.02131909,0.0018118359,0.005798258,0.024868846,0.0009374786,0.0041039772,0.16393661,99.4
0.00015918775,0.00046229552,3.2934572e-06,0.011656531,0.0036988354,0.00033174347,0.00024900472,1.2258148e-06,0.0010969099,2.9793346e-06,6.364289e-05,1.2444193e-06,0.00026796668,0.0003745869,0.0038899682,0.029056687,0.003021428,0.0002858747,0.7589052999999999,682.89,128.57142857142858,0.9581456,317883,-0.061880752,-0.012983132,-0.036032546,-0.050208397,-0.033961855,0.05004113,-0.030488811,-0.021834582,0.026857516,-0.03571885,-0.03760112,-0.04137063,-0.0030884966,-0.0024602748,-0.059814822,-0.032933977,0.012860291,0.059105195,0.2789265,103.0
0.00041189755,7.279747e-05,8.7084896e-05,0.015977902,0.0011862651,0.00021517332,0.00020708237,1.7593459e-07,0.0015284752,8.8259145e-07,0.00030901295,1.343105e-06,0.0011562306,0.00012830998,0.010712422,0.023335177,0.0006698405,0.00014095874,0.7475400999999999,676.02,128.57142857142858,0.9707874,330511,0.0018013585,-0.036476936,0.015538922,-0.029343933,-0.03507777,-0.026055768,0.041474983,-0.006861912,-0.03443013,-0.054607544,-0.00079145096,-0.017405655,-0.03461755,-0.06332565,0.014718847,0.0010790993,-0.011637006,-0.06480927,0.29076207,105.4
0.00014580575,0.0002471044,1.22720685e-05,0.016250232,0.0016236312,0.0004126327,0.00023783247,2.6398789e-07,0.0011884883,1.548022e-06,0.00014114847,2.0661396e-06,0.0003402892,0.00017376995,0.005806867,0.027464772,0.001731971,0.0002189037,0.7344217,673.18,128.57142857142858,0.948353,345087,-0.062007025,-0.03581266,-0.06747542,-0.02916664,-0.09866527,0.014556697,-0.04312273,-0.032581165,-0.0148425475,-0.013701579,-0.059681285,-0.03474155,-0.07499004,-0.051159777,-0.010353763,-0.033515595,-0.009747436,-0.04967417,0.15940893,106.0
0.0004771175,0.00010157002,3.0050574e-05,0.012825987,0.0031383983,0.00036503215,9.0048416e-05,2.3017182e-07,0.0022121677,5.7742375e-07,7.828978e-05,4.3882596e-06,0.0007398682,0.00011194809,0.008563254,0.024347961,0.001853834,0.00030934977,0.7219728999999999,685.29,128.57142857142858,0.97585696,358919,0.066361755,0.12281756,0.08954279,0.08689842,0.0696985,0.1150865,0.08010814,0.09502156,0.13146023,0.05494247,0.077711,0.09193954,0.10180449,0.108188316,0.07630285,0.08321579,0.10774733,0.07174874,0.31585416,109.4
0.00025477164,0.00013200127,2.1537862e-05,0.010412094,0.002532754,0.00059220067,0.00026614266,3.0120677e-07,0.0037128604,6.8888085e-07,8.191913e-05,8.167502e-06,0.0013315987,6.532578e-05,0.006314705,0.027498938,0.0017200619,0.001098825,0.7082019999999999,685.11,128.57142857142858,0.90839404,374220,0.101301394,0.10383527,0.097328536,0.076824516,0.11330393,0.12979689,0.09626115,0.10515052,0.1045953,0.07075595,0.12112337,0.057871204,0.07147048,0.08599041,0.09011984,0.12392484,0.0920277,0.11967601,0.29479465,111.2
0.00026036886,0.00018980645,1.5256767e-06,0.008993223,0.0022247734,0.00051722943,0.00014910667,6.7987564e-08,0.0025814502,3.6486034e-07,3.147437e-05,6.0897146e-06,0.0009569231,6.2000894e-05,0.00803941,0.027963426,0.0025662882,0.0010828961,0.6955893999999999,703.51,128.57142857142858,1.0132633,388234,0.11424647,0.105995655,0.15631789,0.11195218,0.14901622,0.10821638,0.14272794,0.13884267,0.12604804,0.10737023,0.15282951,0.10650775,0.10432412,0.100194894,0.111814894,0.12981437,0.0997233,0.109021336,0.27175134,119.8
0.000116535164,3.1995267e-05,6.286278e-07,0.009410366,0.0022814565,0.0004349746,6.5603024e-05,8.841155e-08,0.002957614,5.099255e-07,1.9989251e-05,3.67927e-06,0.00037867483,0.00010493422,0.009007942,0.0273792,0.0017811905,0.000956395,0.6838389999999999,707.79,128.57142857142858,1.1456796,401290,0.17701222,0.18403827,0.2158604,0.15308496,0.1610249,0.20224717,0.18857631,0.17998564,0.20735967,0.16674009,0.16495703,0.1651752,0.19203477,0.22717157,0.15556215,0.17938587,0.18238401,0.20054604,0.25193426,124.0
6.813467e-05,0.00018694991,1.8270762e-07,0.010508863,0.001427713,0.00044925846,0.00015538877,4.1209432e-08,0.002186355,5.8201226e-07,6.209187e-05,2.9326472e-06,0.00022925777,4.540084e-05,0.005939294,0.03167204,0.0020994486,0.0005434261,0.6729210999999999,683.34,88.75,1.0492046,413421,0.03781656,0.053732827,0.09708315,0.044222772,0.06596062,0.08068257,0.073514685,0.09995512,0.05142521,0.09068165,0.09514728,0.048407175,0.10660791,0.07533626,0.054970156,0.0861774,0.040073723,0.058994226,0.22162028,118.0
4.685371e-05,0.00018558088,2.4810137e-07,0.0096298065,0.0005823057,0.0006043047,0.00029046726,5.205482e-08,0.001970274,6.674369e-07,6.0620456e-05,1.7285962e-06,0.00049642933,7.239145e-05,0.004684014,0.03438919,0.0017752332,0.00072872144,0.6614163999999999,672.85,88.75,0.9765599,426204,0.079417974,0.09928352,0.11120449,0.14970267,0.08658254,0.10887409,0.16575418,0.11210351,0.10788695,0.07604685,0.12586321,0.12365991,0.1085347,0.09010988,0.10693092,0.098792285,0.11208369,0.11619663,0.29104087,115.6
0.00010364935,0.0001885423,1.0013096e-06,0.01116054,0.00052644126,0.00016138653,0.0002064919,4.490295e-08,0.0019533047,6.4506577e-07,9.016389e-05,1.6881542e-06,0.00092883967,0.00012885587,0.006591568,0.029472172,0.0034966965,0.0006407729,0.6476913999999999,672.34,88.75,0.9982221,441454,0.21306013,0.19985527,0.2143766,0.22512521,0.2080107,0.23019218,0.22003253,0.20529515,0.27698117,0.237955,0.2858801,0.26235646,0.22558944,0.22766805,0.29449016,0.22862065,0.28541636,0.25066403,0.23964499,114.4
0.00013274708,0.00011330951,5.6319045e-06,0.010947063,0.0017367786,9.922284e-05,0.00044451488,3.335753e-08,0.0025818497,5.318252e-07,6.394094e-05,5.8656187e-06,0.0007362686,4.4526427e-05,0.008233849,0.025565231,0.0030641304,0.0010535397,0.6348969999999998,674.36,88.75,1.0580347,455670,0.32393727,0.32379586,0.35641643,0.3394758,0.28712252,0.29956472,0.34475723,0.36560428,0.3676328,0.29132637,0.3565345,0.35110304,0.32958198,0.35076135,0.2899028,0.31729013,0.32930666,0.38913882,0.23493677,116.6
0.000150072,9.730202e-05,3.292118e-06,0.009401088,0.00081647595,9.7532444e-05,0.0003330909,1.3893498e-08,0.0021401797,6.608424e-07,9.722598e-05,3.7992006e-06,0.00049336243,4.484065e-05,0.010478509,0.028282693,0.0024745725,0.00041223643,0.6225831999999999,680.62,88.75,1.0413294,469352,0.28135392,0.2602041,0.28261635,0.2927545,0.30113044,0.37435773,0.3138254,0.28406274,0.33934826,0.3247603,0.29177004,0.2915138,0.3029419,0.33300838,0.3563243,0.2890706,0.3331944,0.33872795,0.255094,116.2
0.00012913332,5.724625e-05,6.3601743e-07,0.0098183,0.00052443705,0.00011418192,0.00082904124,1.5548876e-08,0.0015710205,2.195461e-06,6.049111e-05,1.1488287e-06,0.00050675037,7.723407e-05,0.006271412,0.03406158,0.002509716,0.00036286272,0.6094305999999998,705.45,88.75,1.0999024,483966,0.18140286,0.1490056,0.1831689,0.17264822,0.2185759,0.22689044,0.22235873,0.2500331,0.18590678,0.18043202,0.18768844,0.19543195,0.18702926,0.21856138,0.21509263,0.24628136,0.20494096,0.17513564,0.35161766,126.8
0.00012587293,5.1782514e-05,1.2117958e-06,0.008495751,0.0013548655,0.00011088997,0.00081290276,5.4884013e-09,0.0017191193,4.110987e-07,1.7057082e-05,1.1549016e-06,0.00037268514,1.5485475e-05,0.0072987243,0.030634273,0.0030139762,0.00048596237,0.5943069999999999,745.66,88.75,1.0523615,500770,0.23979414,0.25332958,0.27901363,0.22618331,0.25551775,0.26836598,0.2405078,0.26931065,0.24089211,0.2701146,0.2512229,0.22326918,0.24710776,0.2818145,0.23123188,0.23148204,0.2755059,0.27739677,0.3377363,140.4
0.00018743392,7.198659e-05,6.567447e-08,0.006394461,0.00021443545,0.0003719259,0.0014941453,2.8629861e-08,0.0011314985,1.0405305e-06,1.4023089e-05,3.5378164e-07,0.00065285596,1.5014675e-05,0.005144595,0.036938462,0.0017960115,0.00049271766,0.5822334999999998,727.31,110.66666666666667,1.0795403,514185,0.13889195,0.16262037,0.1668633,0.15399519,0.14110255,0.16884685,0.17109415,0.18344425,0.16795105,0.09346023,0.18444505,0.17503846,0.17481242,0.11753446,0.16759503,0.1364674,0.1664959,0.13467604,0.33918467,134.0
0.0004347809,4.8887418e-05,3.9594406e-07,0.006979378,0.00039527545,0.00016471285,0.00082196854,1.7028327e-08,0.0018927072,5.8861116e-07,1.435459e-05,3.776914e-07,0.00017675037,8.339655e-06,0.007877634,0.034969185,0.0012213374,0.0004249285,0.5690727999999998,731.38,110.66666666666667,1.1152889,528808,0.098756626,0.09537542,0.08320125,0.120621696,0.09868634,0.15245393,0.13990273,0.14005089,0.09947419,0.11232439,0.096427634,0.09785634,0.10513079,0.15753324,0.15663758,0.106020406,0.14175841,0.12285036,0.30447605,134.8
0.00044545863,2.5081854e-05,1.6865432e-08,0.0026511985,0.00014755526,0.00013159898,0.0008255495,2.6451316e-08,0.00040363727,1.121947e-06,4.0521263e-06,7.412251e-09,3.5621662e-05,4.9727096e-06,0.0043623117,0.04650203,0.0007701269,0.00015921891,0.5562711999999999,736.8,110.66666666666667,1.1152415,543032,-0.024766006,-0.00851742,-0.007960137,-0.0147597045,0.0010823682,-0.01327619,-0.003793748,0.008251406,-0.07321485,-0.05801537,0.016381092,-0.06532922,-0.005606558,-0.034643598,0.056947473,-0.002713088,-0.053283893,-0.024705432,0.358301,141.2
0.000692887,7.0740534e-05,4.3737707e-09,0.007474216,0.00014214515,0.00013736825,0.001199198,9.473972e-08,0.00036421596,1.5945674e-06,5.8034107e-06,1.3505577e-08,1.0556427e-05,6.777369e-06,0.006429541,0.037002716,0.00068347016,0.000119553355,0.5423031999999999,745.86,110.66666666666667,1.069339,558552,-0.13099009,-0.07954769,-0.09070538,-0.11752099,-0.11741438,-0.055027813,-0.1065875,-0.0980613,-0.047790255,-0.095205635,-0.11153256,-0.08649042,-0.12277882,-0.01623914,-0.06200937,-0.110984124,0.01383917,-0.05564662,0.3266867,140.6
0.0008940722,2.0608057e-05,1.9844792e-08,0.00730066,0.0009765646,6.687785e-05,0.00046824024,7.4763e-09,0.0007625328,1.830822e-07,3.6493386e-06,1.1236803e-08,2.5969506e-05,7.0052533e-07,0.0057041827,0.038650557,0.0012474013,6.852247e-05,0.5279040999999999,737.81,110.66666666666667,1.1358783,574551,0.14282797,0.110471666,0.12577611,0.1046449,0.12596929,0.07136311,0.13806896,0.13111107,0.13124327,0.07365231,0.13765734,0.1116515,0.16814017,0.08015941,0.16347322,0.1305083,0.07208684,0.09351995,0.28568456,144.8
0.0010802319,1.2525685e-05,7.554043e-09,0.003967011,0.0007569386,3.6643087e-05,0.00025286444,8.764301e-09,0.00040518923,3.496601e-07,1.0181172e-06,3.917681e-09,5.0040035e-06,1.2207627e-06,0.00714151,0.041952774,0.0010022775,2.769973e-05,0.5128875999999999,770.51,110.66666666666667,1.1802503,591236,0.122089,0.13892072,0.1475079,0.17421961,0.17028308,0.059153505,0.13062665,0.19904202,0.09042713,0.1133146,0.1871857,0.18171704,0.17340405,0.089482814,0.14991628,0.16808833,0.14144036,0.15468898,0.33854488,160.4
0.0026314454,1.6588778e-05,1.9719701e-08,0.002628443,0.000675205,6.489028e-05,0.0002777538,8.402362e-09,0.0003903323,1.7793516e-07,5.2292476e-06,1.1657799e-08,8.376238e-06,6.79062e-07,0.010608131,0.038540896,0.001266026,4.593032e-05,0.49907709999999994,777.73,144.28571428571428,1.2040725,606581,0.28182942,0.22448297,0.2890227,0.22181502,0.27704915,0.23536463,0.2717046,0.32330573,0.27590337,0.28080633,0.26102015,0.2696761,0.22979325,0.23308896,0.28385186,0.30486637,0.20215458,0.28171667,0.38915226,168.0
0.0029657607,3.6385427e-05,5.3549314e-08,0.0018802368,0.0002794738,6.4157844e-05,0.0002865957,9.983795e-09,0.0005676793,2.9898837e-07,6.376807e-06,2.4026974e-08,3.2243857e-05,1.4945755e-06,0.011357364,0.035353843,0.0017868563,5.2743435e-05,0.4855959999999999,785.28,144.28571428571428,1.1665847,621560,0.27405635,0.23747282,0.17170718,0.29460853,0.28204656,0.2552667,0.21065481,0.22940442,0.318999,0.29545653,0.24525854,0.27564248,0.24691816,0.2519519,0.17014965,0.25442815,0.28178805,0.30104652,0.47880754,174.0
