action_prob 0,action_prob 1,action_prob 2,action_prob 3,action_prob 4,action_prob 5,current_exploration,episode_length,evaluation_reward,expert_loss,frame_number,q_val_action 0,q_val_action 1,q_val_action 2,q_val_action 3,q_val_action 4,q_val_action 5,td_loss,training_reward
0.004902903,0.012719502,0.05276895,0.022790324,0.08563565,0.013589768,1.0,393.35,0.0,0,7867,-0.42520857,0.08646235,1.1560993,0.6652951,1.4435081,-0.15955526,0,157.5
0.004902903,0.012719502,0.05276895,0.022790324,0.08563565,0.013589768,1.0,383.5,0.0,0,15340,-0.42520857,0.08646235,1.1560993,0.6652951,1.4435081,-0.15955526,0,136.875
0.004902903,0.012719502,0.05276895,0.022790324,0.08563565,0.013589768,1.0,375.53333333333336,0.0,0,22532,-0.42520857,0.08646235,1.1560993,0.6652951,1.4435081,-0.15955526,0,127.91666666666667
0.004902903,0.012719502,0.05276895,0.022790324,0.08563565,0.013589768,1.0,379.825,0.0,0,30386,-0.42520857,0.08646235,1.1560993,0.6652951,1.4435081,-0.15955526,0,137.5
0.004902903,0.012719502,0.05276895,0.022790324,0.08563565,0.013589768,1.0,375.76,0.0,0,37576,-0.42520857,0.08646235,1.1560993,0.6652951,1.4435081,-0.15955526,0,136.0
0.004902903,0.012719502,0.05276895,0.022790324,0.08563565,0.013589768,1.0,374.68,0.0,0,45335,-0.42520857,0.08646235,1.1560993,0.6652951,1.4435081,-0.15955526,0,142.25
0.15670928,0.0020138526,0.0021803225,0.0019829466,0.0021010498,0.001938893,0.9975456999999999,373.87,0.0,-0.19280954,52727,-0.0043820147,-0.06297054,0.05564887,-0.0068999203,0.040581975,-0.06496602,0.73511004,151.25
0.14593384,0.004125417,0.0042326148,0.0040873126,0.0041491566,0.0041143056,0.9910612,374.0,0.0,-0.22818176,59932,0.081718035,0.08378,0.10169982,0.07508417,0.07963145,0.06910183,0.8208979,157.25
0.06759027,0.01942399,0.011532738,0.013886048,0.011790873,0.019293481,0.9841968999999999,371.73,0.0,-0.25205535,67559,0.03982998,0.68800193,0.18504567,0.31312189,0.18674526,0.6724413,246.11609,150.0
0.12965965,0.0054098708,0.005471951,0.0056124143,0.005589011,0.006242888,0.9768330999999999,381.65,0.0,-0.24160793,75741,0.1286755,0.16995889,0.16558737,0.20105758,0.19150114,0.30997473,116.03045,158.75
0.08810968,0.01180574,0.012428947,0.014080824,0.014280687,0.010754878,0.9702054999999999,377.7,0.0,-0.23305976,83105,-0.26733035,-0.12902375,-0.07802638,0.03884462,0.060142588,-0.1963261,245.17145,147.75
0.1389108,0.0043019326,0.0050159213,0.0044785226,0.0045336955,0.0047358926,0.9634185999999999,379.19,0.0,-0.22590919,90646,0.172861,0.1499963,0.3025289,0.19012834,0.18853593,0.23130153,0.8052531,159.0
0.1523345,0.0035437066,0.0036690142,0.0033671237,0.0034665298,0.0035067834,0.9568593999999999,380.02,0.0,-0.22997037,97934,0.1703217,0.15458694,0.19419739,0.10135828,0.12653139,0.1408202,0.8100536,151.0
0.15295227,0.00064459565,0.00069006317,0.0006765811,0.0007071755,0.0006567434,0.9498924999999999,381.16,0.0,-0.2179863,105675,0.17988,0.21732934,0.2775226,0.24387866,0.31235397,0.2369913,0.8904962,150.75
0.17290565,0.0010437296,0.00081447535,0.0009367938,0.0010215754,0.00082873227,0.9429660999999999,376.3,0.0,-0.18940815,113371,-0.023955364,0.021261813,-0.2361339,-0.112654306,-0.0016137151,-0.21360396,523.09534,148.25
0.16443191,9.32559e-05,9.895061e-05,9.790591e-05,0.00010395249,9.9952296e-05,0.9359605,380.5,0.0,-0.21973461,121155,0.2175177,0.17222969,0.23213741,0.210397,0.28622684,0.24617822,1.0034922,151.0
0.1644756,0.00015760041,0.00013045112,0.0001350222,0.0001460327,0.00013485197,0.9293113,378.97,0.0,-0.2271677,128543,0.18550499,0.30829886,0.122146346,0.15041576,0.23359883,0.15530151,117.00297,133.25
0.111619696,2.706816e-06,2.534444e-06,4.613317e-06,4.528791e-06,2.7940723e-06,0.9221004999999999,386.21,0.0,-0.22224592,136555,0.071997195,0.27767736,0.22542365,0.83940333,0.82148653,0.32962042,769.6028,146.0
0.1833713,0.0004617981,0.0005291879,0.0005603184,0.00058587815,0.00054933154,0.9154422999999999,382.78,0.0,-0.20777497,143953,0.28173646,-0.004236745,0.13034439,0.17644529,0.24454331,0.16409753,116.62125,140.75
0.16664697,1.587672e-06,1.7185928e-06,1.8386244e-06,1.8527522e-06,1.8398314e-06,0.9088029999999999,379.59,0.0,-0.19028962,151330,-0.0052320063,-0.11639498,-0.03404803,0.028364563,0.036851637,0.05006452,317.0755,134.25
0.21468072,0.0003387991,0.0005805672,0.0004796084,0.0006969356,0.0003500756,0.9014643999999999,383.29,0.0,-0.21745323,159484,0.81176233,0.10411139,0.6708164,0.47243065,0.809813,0.14550966,0.95902085,145.25
0.19512448,3.1402863e-08,2.1662386e-08,3.3829355e-08,5.0265823e-09,2.5884079e-08,0.8947710999999999,383.78,0.0,0.0011784865,166921,-0.20132592,-0.19393407,-0.46183056,0.030840587,-1.8176788,-0.32135203,62650.94,144.0
0.16874863,0.00022244373,0.00029011673,0.00033720233,0.00025674727,0.00028333408,0.8876592999999999,382.68,0.0,-0.097540945,174823,0.797585,0.56972396,0.8226215,0.9281585,0.70075744,0.80521905,520.4789,151.25
0.17350301,3.3297246e-16,2.4998303e-16,4.9380893e-16,4.8886755e-16,3.6519833e-16,0.8808642999999999,384.2,0.0,0.32254162,182373,0.6696416,0.46435165,0.3217164,0.88510144,0.8295731,0.48230383,83395.58,158.5
0.20879641,0.0,0.0,0.0,0.0,0.0,0.8740575999999999,386.06,0.0,-8.344607e-06,189936,1.0700418,0.9858112,0.8824087,0.6376699,0.7354926,0.679348,0.9619724,169.5
