action_prob 0,action_prob 1,action_prob 10,action_prob 11,action_prob 12,action_prob 13,action_prob 14,action_prob 15,action_prob 16,action_prob 17,action_prob 2,action_prob 3,action_prob 4,action_prob 5,action_prob 6,action_prob 7,action_prob 8,action_prob 9,current_exploration,episode_length,evaluation_reward,expert_loss,frame_number,q_val_action 0,q_val_action 1,q_val_action 10,q_val_action 11,q_val_action 12,q_val_action 13,q_val_action 14,q_val_action 15,q_val_action 16,q_val_action 17,q_val_action 2,q_val_action 3,q_val_action 4,q_val_action 5,q_val_action 6,q_val_action 7,q_val_action 8,q_val_action 9,td_loss,training_reward
0.058442622,0.05698776,0.048978865,0.05396955,0.0524026,0.052241534,0.053523764,0.054129083,0.061890427,0.049700078,0.05361015,0.054187655,0.055990107,0.05085519,0.063985534,0.06999585,0.04952489,0.059584368,0.9206568999999999,661.64,nan,1.3460547,138159,0.256804,0.23159504,0.080147356,0.17717844,0.14771473,0.14463638,0.16888419,0.18013006,0.31412405,0.09476503,0.17049691,0.18121164,0.2139335,0.11774071,0.3474155,0.43719438,0.091233894,0.27615178,1.3508381,96.0
0.055712108,0.06370889,0.058983583,0.05749447,0.059009053,0.063051514,0.061303962,0.057637606,0.052962042,0.047067087,0.046751555,0.043025203,0.0544563,0.039749708,0.0541641,0.08337433,0.064252496,0.03729601,0.9093978999999999,661.05,nan,1.1928868,150669,0.79883504,0.93296164,0.8558967,0.83032626,0.8563284,0.92258966,0.89448196,0.8328127,0.74821305,0.6302116,0.62348497,0.5404235,0.77603614,0.46124005,0.7706559,1.201978,0.94145817,0.39752382,1.4203948,98.0
0.0562002,0.061450295,0.06167326,0.06398812,0.06039719,0.04910202,0.056239635,0.059866447,0.052311532,0.049925167,0.052749064,0.05258657,0.054026254,0.05159433,0.049486883,0.06602026,0.06010014,0.04228262,0.8968303,675.81,nan,1.0234811,164633,0.7964569,0.8857653,0.8893871,0.92623407,0.86847925,0.66143674,0.79715836,0.8596529,0.7247535,0.6780618,0.7330826,0.7299974,0.75700676,0.71094847,0.66924435,0.95749825,0.8635488,0.51191276,1.3068119,104.4
0.0482943,0.044673007,0.048522305,0.058145296,0.0473077,0.07173998,0.052329864,0.041760236,0.060545146,0.05154249,0.051029414,0.044471845,0.05507309,0.045057148,0.047933187,0.122587405,0.050923303,0.058064327,0.8837847999999999,677.31,nan,0.92027634,179128,0.8738093,0.7958652,0.8785193,1.0594407,0.8531688,1.2695439,0.954063,0.7284404,1.0998851,0.9389023,0.92889804,0.791352,1.005157,0.80442744,0.866304,1.80532,0.9268164,1.0580472,1.3001378,110.8
0.061259408,0.061236758,0.04473789,0.045549136,0.05686844,0.045359436,0.05367951,0.057778783,0.052638154,0.054616828,0.047645584,0.05957565,0.07054865,0.0493366,0.05150707,0.08563907,0.049719088,0.052303966,0.8714601999999999,694.99,nan,0.8181006,192822,1.5252094,1.5248396,1.2109127,1.2288836,1.4508326,1.2247102,1.3931234,1.4667137,1.3735332,1.410434,1.273882,1.497339,1.6663946,1.3087583,1.3518112,1.8602335,1.316481,1.3671643,1.4516782,116.8
0.059001453,0.041424923,0.05414644,0.055832002,0.045332905,0.044777304,0.052779317,0.057351507,0.08663445,0.048298396,0.050111745,0.05174646,0.051029857,0.0533443,0.057957474,0.07623354,0.048362892,0.06563502,0.8588503,686.74,271.6666666666667,0.6997308,206833,1.6866074,1.332928,1.6007375,1.6313925,1.4230785,1.4107467,1.5751647,1.6582445,2.0707428,1.4864438,1.5233006,1.5554013,1.5414562,1.5858124,1.6687548,1.9428469,1.4877782,1.7931547,1.4673362,114.6
0.051330455,0.060558166,0.050364114,0.050311606,0.06468343,0.066662416,0.03825613,0.06819926,0.052567095,0.052901953,0.049862027,0.05389539,0.039242588,0.050210286,0.061848797,0.09063229,0.05439132,0.044082716,0.8440317999999999,726.29,271.6666666666667,0.6496978,223298,1.6705012,1.8358213,1.6514958,1.6504527,1.901722,1.9318582,1.3765208,1.9546506,1.6943072,1.7006572,1.6414768,1.7192619,1.4019796,1.6484368,1.8569096,2.2390275,1.7284216,1.5182848,1.6124845,125.2
0.043137893,0.055498127,0.039586402,0.06455732,0.059653416,0.08214432,0.04290573,0.058217667,0.055056334,0.06058804,0.04672137,0.060655084,0.07276048,0.04611283,0.05090132,0.048008945,0.039894104,0.07360059,0.8291377,752.14,271.6666666666667,0.54400355,239847,2.067215,2.3191624,1.9812988,2.4703667,2.3913646,2.7112908,2.0618186,2.367002,2.31117,2.4069107,2.1470149,2.4080167,2.589986,2.1339045,2.232702,2.1742005,1.9890418,2.6014662,1.6677943,135.4
0.042632286,0.10138871,0.038302362,0.06637733,0.06329936,0.057721272,0.05485481,0.07086116,0.042622667,0.038921844,0.049789168,0.06475839,0.04926784,0.050528966,0.06528948,0.047096297,0.041573446,0.05471463,0.8136459999999999,779.32,271.6666666666667,0.4751248,257060,2.2092533,3.0756032,2.102153,2.651997,2.6045167,2.5122674,2.4613314,2.717364,2.2090278,2.1181972,2.364439,2.6273048,2.353913,2.3791883,2.6354725,2.308836,2.1841033,2.4587727,1.763692,141.8
0.06364134,0.051384933,0.047750875,0.03300279,0.061220527,0.06784351,0.044230558,0.06110478,0.06066005,0.05446238,0.04692334,0.046231363,0.05493001,0.039705575,0.04485534,0.1003402,0.029205956,0.09250656,0.7992018999999999,802.87,271.6666666666667,0.42604247,273109,5.352697,5.1387787,5.065431,4.696026,5.313916,5.4166374,4.9888496,5.3120236,5.304719,5.1969438,5.047949,5.033092,5.2054935,4.880925,5.0028763,5.808,4.5738063,5.726713,1.7744712,148.4
0.041662935,0.065451086,0.06344904,0.04541696,0.056139503,0.10241759,0.0613935,0.044930045,0.034760993,0.05439066,0.029660927,0.0422311,0.047542013,0.048741106,0.039817296,0.10630722,0.06120129,0.054486737,0.7855875999999999,814.03,271.6666666666667,0.37471744,288236,4.584353,5.036044,5.004978,4.6706266,4.8825808,5.4837995,4.972045,4.6598477,4.403237,4.8509336,4.2445717,4.597898,4.716355,4.741264,4.5390425,5.5210743,4.9689093,4.8526983,1.7530184,155.6
0.06323043,0.08314188,0.064538725,0.04428568,0.045008074,0.041804288,0.05718275,0.0535418,0.09083938,0.06547431,0.043435764,0.051410634,0.06851732,0.03495768,0.037478194,0.051387373,0.052993163,0.050772645,0.7725645999999999,794.08,285.0,0.35734585,302706,4.8907843,5.164547,4.911264,4.53466,4.5508404,4.4769974,4.790251,4.724461,5.2530913,4.9256563,4.5152817,4.6838436,4.971085,4.2981367,4.367758,4.683391,4.7141614,4.671356,1.882443,151.4
0.063605495,0.037536748,0.04150535,0.052159112,0.046386715,0.069272235,0.049664933,0.06029661,0.06570922,0.037371673,0.049745396,0.041220546,0.0557985,0.046798777,0.05664386,0.061411936,0.08587647,0.0789964,0.7586362,783.35,285.0,0.37382996,318182,4.6986227,4.171243,4.271745,4.5002217,4.382936,4.783967,4.451222,4.645199,4.731162,4.166836,4.452841,4.2648597,4.56767,4.39178,4.5827065,4.663527,4.9988327,4.915325,2.085377,148.4
0.049979407,0.05063345,0.04664401,0.047259927,0.03941318,0.06590153,0.0649631,0.06001553,0.05247426,0.055738296,0.036645412,0.050485615,0.045080576,0.057891313,0.085653834,0.06287922,0.0613431,0.06699831,0.7425945999999999,789.46,285.0,0.29612017,336006,6.9787445,6.991746,6.909678,6.9227962,6.741234,7.2552953,7.240953,7.161737,7.0274563,7.087801,6.6684217,6.988822,6.875585,7.125701,7.5174475,7.208349,7.183616,7.271801,1.883826,152.8
0.04581128,0.042384632,0.050292596,0.051373124,0.07779655,0.09020866,0.065279566,0.04118093,0.065286614,0.0421254,0.031782914,0.02794966,0.0501647,0.035985332,0.05085176,0.11330012,0.069927715,0.048298478,0.7279623999999999,791.55,285.0,0.2979414,352264,8.846858,8.769114,8.940186,8.961443,9.376425,9.524453,9.201007,8.740303,9.201115,8.762979,8.4812565,8.352733,8.937639,8.605439,8.951242,9.752368,9.26979,8.899728,1.8469167,156.6
0.029205106,0.038054697,0.042750802,0.03656907,0.06570122,0.060960803,0.04668267,0.049748544,0.04363687,0.029173343,0.030904835,0.02514686,0.054696947,0.02287282,0.043070693,0.24947563,0.07735097,0.053998135,0.7124472999999999,812.67,285.0,0.27232206,369503,10.18116,10.445841,10.562204,10.406019,10.991934,10.9170475,10.650189,10.713798,10.582719,10.180072,10.237729,10.031549,10.808624,9.936766,10.569659,12.326178,11.1551695,10.795766,1.7333931,161.0
0.058236223,0.038471576,0.08193403,0.044523615,0.06737679,0.0424204,0.04886559,0.060741875,0.058014497,0.034400523,0.044697955,0.026824338,0.07588087,0.035080854,0.05827573,0.10184153,0.053589948,0.06882372,0.6962868999999999,847.53,285.0,0.27810964,387459,11.707262,11.292674,12.048669,11.438774,11.853055,11.390384,11.531828,11.749388,11.703447,11.180826,11.442682,10.932064,11.971919,11.20041,11.70794,12.266172,11.624116,11.874303,1.7371472,176.4
0.053660166,0.07043245,0.037104677,0.057093117,0.055167247,0.040814053,0.047879744,0.054050915,0.040508524,0.08306596,0.06709241,0.043061186,0.05625629,0.05745169,0.060741644,0.056682322,0.05608536,0.06285222,0.6810651999999999,861.9,207.69230769230768,0.25942504,404372,12.206494,12.4784775,11.837566,12.268507,12.234193,11.93285,12.092516,12.21375,11.925336,12.643458,12.429894,11.986445,12.253741,12.274768,12.330453,12.261286,12.250698,12.36461,1.7944825,182.8
0.058153264,0.061965663,0.050692774,0.044643264,0.04886107,0.061546978,0.04846937,0.07559197,0.04155975,0.062378038,0.038605176,0.049528304,0.045790292,0.046140406,0.03935931,0.092283495,0.03999427,0.09443663,0.6672573999999999,837.08,207.69230769230768,0.27933767,419714,12.248267,12.311766,12.110969,11.983889,12.074166,12.304986,12.066117,12.510535,11.912317,12.318398,11.838572,12.087729,12.009257,12.016874,11.857918,12.710051,11.873921,12.733114,1.9881822,180.2
0.05714045,0.058142718,0.037445262,0.060587633,0.06474701,0.066726156,0.054381255,0.058607403,0.04338398,0.046920944,0.0439583,0.03992567,0.057301328,0.036427557,0.053465847,0.14200337,0.048940815,0.029894365,0.6521589999999999,842.26,207.69230769230768,0.23728444,436490,12.435073,12.452461,12.012441,12.493651,12.560048,12.5901575,12.38558,12.460422,12.159651,12.238025,12.172802,12.07658,12.437884,11.984886,12.368604,13.345411,12.280172,11.7872305,1.818537,185.8
0.0740727,0.058233168,0.05176719,0.05792841,0.043647707,0.041339796,0.049006436,0.05123708,0.051595517,0.06446998,0.06060225,0.03784451,0.04350417,0.042627584,0.087046064,0.07817566,0.05125169,0.055650163,0.6374997999999998,832.75,207.69230769230768,0.21581161,452778,12.569066,12.328474,12.210775,12.323227,12.04017,11.985845,12.155971,12.200482,12.207454,12.430219,12.368351,11.897505,12.036876,12.0165205,12.730456,12.622977,12.2007675,12.283104,1.8518585,189.0
0.056470305,0.040332574,0.04575256,0.06702709,0.026057735,0.08364065,0.08085967,0.044811774,0.047609624,0.084230356,0.06938167,0.048536558,0.021847555,0.06852668,0.06548641,0.06727512,0.02304753,0.05910615,0.6213871,832.22,207.69230769230768,0.20083858,470681,12.929157,12.592602,12.71869,13.100539,12.155757,13.321972,13.288157,12.697913,12.758477,13.328998,13.135065,12.77776,11.979531,13.122665,13.077285,13.104233,12.033001,12.974777,1.8675786,190.8
0.0372365,0.027213257,0.042500686,0.04154626,0.03700745,0.0939191,0.03056344,0.045374226,0.12591398,0.042143814,0.03289446,0.0398719,0.031465314,0.038926058,0.06398999,0.14201756,0.03258355,0.094832435,0.6045345999999999,850.34,207.69230769230768,0.17960206,489406,16.202753,15.889168,16.334984,16.312271,16.196583,17.127897,16.005268,16.400408,17.421062,16.326551,16.078768,16.271135,16.03435,16.247128,16.74419,17.541414,16.069271,17.137575,1.7615628,199.0
0.032640405,0.04288929,0.060368456,0.06370393,0.04088187,0.03570619,0.08234692,0.03929704,0.11336392,0.04446242,0.036009233,0.032651234,0.04778353,0.02055834,0.04291826,0.21021889,0.028303571,0.02589654,0.5872464999999999,889.01,233.84615384615384,0.19742787,508615,23.556252,23.829323,24.171167,24.224947,23.781387,23.646025,24.481642,23.74185,24.801304,23.865345,23.654476,23.556583,23.937382,23.093967,23.829998,25.41885,23.413689,23.32481,2.154438,210.0
0.057397947,0.044546064,0.049986284,0.025886187,0.0450318,0.089797944,0.04007015,0.050621826,0.11012121,0.03524388,0.039682787,0.02688582,0.025019173,0.029368274,0.05277429,0.18440567,0.040076874,0.05308382,0.5716665999999999,894.36,233.84615384615384,0.17163186,525926,26.726013,26.472528,26.587753,25.929714,26.483374,27.173567,26.366636,26.600388,27.377586,26.238297,26.356922,25.967604,25.895647,26.05592,26.642029,27.893143,26.366804,26.647877,1.9298625,216.4
0.04782347,0.03725213,0.04393654,0.05818448,0.02960887,0.062395457,0.02553934,0.04080467,0.119803794,0.025911463,0.057807054,0.028071582,0.053913556,0.025636805,0.13205089,0.069394805,0.07798161,0.063883536,0.5564151999999999,900.94,233.84615384615384,0.21047863,542872,27.260109,27.010302,27.175339,27.456211,26.780666,27.526085,26.632812,27.101389,28.178448,26.647278,27.449703,26.72735,27.379974,26.636621,28.27578,27.632404,27.749065,27.549654,2.2668955,218.6
0.053779658,0.05140733,0.03974701,0.0763649,0.07098739,0.0632555,0.057841163,0.057677012,0.052956283,0.057637315,0.045208648,0.035080563,0.046852194,0.026999125,0.0542747,0.08301594,0.075002946,0.05191231,0.5424597999999999,876.97,233.84615384615384,0.15807185,558378,27.334108,27.288994,27.031748,27.684736,27.611715,27.496395,27.406914,27.404072,27.31868,27.403383,27.160501,26.90686,27.19621,26.645018,27.343271,27.768246,27.66674,27.298769,1.7754749,212.2
0.055702765,0.039801307,0.03333525,0.06178036,0.05255256,0.05269579,0.11324224,0.056682684,0.058714684,0.08251026,0.050152883,0.03898282,0.050690964,0.049332224,0.06239068,0.051201697,0.029130258,0.061100557,0.5273622999999998,857.47,233.84615384615384,0.19319454,575153,27.400517,27.064386,26.887102,27.504072,27.3423,27.345022,28.110016,27.417955,27.453176,27.79341,27.295563,27.043608,27.306234,27.279064,27.513903,27.31626,26.752264,27.493008,2.2542794,205.2
0.03638229,0.0485986,0.07878693,0.060358282,0.05744014,0.059550386,0.040263306,0.043243125,0.08107144,0.055528235,0.050645906,0.04538285,0.06783054,0.035783887,0.06664202,0.05847046,0.06906002,0.04496153,0.5138334999999999,815.7,233.84615384615384,0.20144919,590185,27.594364,27.883877,28.36703,28.10058,28.051025,28.087105,27.695723,27.76712,28.395613,28.017174,27.92514,27.815416,28.217295,27.57778,28.199617,28.068804,28.235258,27.80609,2.3153963,193.0
0.04191998,0.05990266,0.054062042,0.08446872,0.05350675,0.045629643,0.038914558,0.041747075,0.053501245,0.07146596,0.036805563,0.035523392,0.060118426,0.045671698,0.088984944,0.06950872,0.054490004,0.06377859,0.5001885999999999,794.2,168.33333333333334,0.17987138,605346,27.110498,27.467457,27.364868,27.811117,27.354544,27.195293,27.036104,27.106365,27.35444,27.643957,26.980385,26.944927,27.471052,27.196215,27.863203,27.616188,27.372753,27.530153,1.8789473,179.6
0.058001406,0.056236085,0.046262424,0.044302665,0.049018934,0.07437421,0.045059673,0.043693166,0.08117095,0.0739311,0.04896016,0.040319033,0.068923585,0.03245347,0.044479445,0.073188744,0.06134471,0.058280196,0.4843044999999999,801.23,168.33333333333334,0.18322666,622995,27.311523,27.280615,27.085386,27.0421,27.143263,27.560165,27.059044,27.028248,27.647614,27.55419,27.142063,26.94788,27.484055,26.730864,27.046083,27.544098,27.367565,27.316319,1.885115,180.8
0.039003853,0.036827803,0.08285655,0.06467512,0.04912657,0.07239583,0.0466507,0.051696647,0.07448323,0.0335406,0.0341406,0.038828157,0.059845414,0.04253164,0.054324143,0.08280995,0.064567655,0.07169556,0.4701213999999999,803.76,168.33333333333334,0.21599041,638754,26.838089,26.780682,27.59154,27.343805,27.068829,27.456577,27.017117,27.119822,27.485003,26.687185,26.704916,26.833574,27.266193,26.924677,27.169397,27.590977,27.342142,27.446857,1.8468748,179.8
0.06392653,0.045362875,0.06201742,0.07487052,0.06314502,0.03441363,0.06428773,0.042085882,0.05467884,0.04962297,0.059717037,0.03690523,0.046746906,0.03863535,0.074908234,0.08429857,0.049127888,0.055249352,0.45504729999999993,803.5,168.33333333333334,0.20167223,655503,27.665718,27.322678,27.635399,27.823744,27.653418,27.046436,27.671352,27.247696,27.50946,27.412437,27.5976,27.116337,27.352732,27.162151,27.824247,27.942348,27.40241,27.51984,1.9950429,178.0
0.04393545,0.05017232,0.06416134,0.07221852,0.046394996,0.039955873,0.04489464,0.045290705,0.09655173,0.03701458,0.04246836,0.1000771,0.045178544,0.056968726,0.06646726,0.043557137,0.05575093,0.04894179,0.43969599999999986,823.75,168.33333333333334,0.21409525,672560,26.946505,27.079247,27.325184,27.44348,27.000975,26.851559,26.968102,26.976885,27.733862,26.775095,26.912542,27.769724,26.974405,27.206285,27.360493,26.937857,27.184677,27.054415,2.228911,183.2
0.05146998,0.050988458,0.0730748,0.06426629,0.06313358,0.050140258,0.08086129,0.05088674,0.038559604,0.053602856,0.04788881,0.06129326,0.05768324,0.05678212,0.040670626,0.056451034,0.06612192,0.03612508,0.4238622999999999,848.07,168.33333333333334,0.17945649,690153,28.810022,28.800623,29.160507,29.032059,29.014277,28.783848,29.261759,28.798626,28.521229,28.850626,28.737906,28.984694,28.92399,28.908245,28.57453,28.902397,29.060524,28.45601,2.0485308,193.6
0.044462044,0.055573683,0.04021986,0.0227797,0.052122373,0.05534193,0.047421947,0.0533457,0.07378779,0.06169012,0.037834257,0.025904126,0.051274568,0.03912283,0.12925829,0.11529278,0.038547084,0.056020882,0.4101318999999999,824.14,272.72727272727275,0.24122038,705409,28.665302,28.888376,28.565027,27.996536,28.82426,28.884197,28.729752,28.84746,29.17186,28.99279,28.503881,28.125069,28.807861,28.537373,29.73248,29.618141,28.522547,28.89639,2.0361419,184.8
0.048848297,0.040253926,0.05476669,0.06169223,0.03908963,0.0501015,0.05293863,0.03667889,0.04362086,0.07062911,0.03629301,0.04340458,0.048344895,0.06518621,0.06365444,0.09367676,0.052220784,0.09859951,0.39531879999999986,831.14,272.72727272727275,0.20946,721868,29.79553,29.602018,29.909893,30.028969,29.572668,29.820862,29.875944,29.509012,29.682346,30.164253,29.498436,29.677376,29.785172,30.084059,30.06028,30.446661,29.862291,30.497877,2.0010672,185.4
0.053374354,0.09827293,0.035734396,0.04798364,0.038957257,0.04961249,0.068309814,0.032829527,0.05389361,0.06298086,0.04608297,0.04388169,0.07046422,0.040949456,0.06833027,0.049002323,0.047243778,0.0920964,0.3814857999999999,817.35,272.72727272727275,0.18979189,737238,29.40546,30.015879,29.004244,29.29899,29.090595,29.332373,29.652184,28.919458,29.415142,29.570961,29.258574,29.209627,29.683235,29.140469,29.652483,29.319998,29.283451,29.950966,1.954307,179.6
0.030862648,0.0629107,0.053675786,0.04089627,0.05769125,0.08856158,0.027850294,0.045365285,0.047279265,0.050432775,0.039569285,0.03514415,0.038342282,0.032555386,0.069608316,0.12174746,0.068485096,0.08902223,0.36953919999999985,779.52,272.72727272727275,0.25204566,750512,29.130638,29.842808,29.684053,29.41213,29.756197,30.18479,29.027935,29.515839,29.557163,29.621733,29.379145,29.26055,29.347645,29.184034,29.943975,30.50304,29.927708,30.189978,2.2548094,164.4
0.06348558,0.09019283,0.0388481,0.029777858,0.094844,0.05763001,0.050903045,0.056736108,0.062183842,0.032644503,0.035376925,0.043785945,0.026084015,0.038575344,0.07094402,0.10758656,0.049220845,0.051180504,0.3566295999999999,747.03,272.72727272727275,0.19675063,764856,30.359663,30.7108,29.86851,29.602615,30.761084,30.262894,30.138773,30.247261,30.338945,29.694527,29.77491,29.988163,29.470173,29.861464,30.470741,30.887146,30.105167,30.144209,2.057565,149.4
0.051451366,0.052875128,0.0786021,0.04059509,0.09330083,0.05950878,0.04295898,0.058205813,0.047537107,0.045413982,0.0506705,0.033334065,0.09005967,0.031093765,0.048721075,0.049500026,0.060039148,0.06613269,0.3421377999999998,755.49,272.72727272727275,0.19840145,780958,30.475182,30.502478,30.898943,30.238192,31.070374,30.620668,30.29479,30.59853,30.396055,30.350365,30.459888,30.041124,31.035017,29.971552,30.420656,30.436518,30.629541,30.726208,1.797415,151.6
0.049232755,0.037052773,0.033611238,0.09552204,0.099398464,0.0664955,0.03241078,0.03505183,0.05343502,0.042762246,0.023589758,0.0341563,0.12791823,0.025300106,0.04479206,0.10454888,0.046558257,0.048163787,0.3281013999999999,746.86,272.72727272727275,0.19900817,796554,31.56927,31.285053,31.18757,32.232067,32.271847,31.869844,31.151201,31.229538,31.651176,31.428366,30.833523,31.203657,32.5241,30.903519,31.474741,32.322365,31.513414,31.547318,1.8363287,145.6
0.045623124,0.073419355,0.034088247,0.14612995,0.034729697,0.038193054,0.121528774,0.04981275,0.02095195,0.030840604,0.03694941,0.024471682,0.03912966,0.025221927,0.02488713,0.20412886,0.023824137,0.026069654,0.3142413999999999,747.16,98.57142857142857,0.17329596,811954,34.4546,34.930374,34.16314,35.618683,34.18178,34.27684,35.434338,34.542458,33.67642,34.06302,34.243736,33.831703,34.301067,33.8619,33.848537,35.952938,33.804886,33.89496,1.8736745,144.4
0.039492857,0.035121653,0.057422545,0.06510725,0.07348126,0.045238554,0.050488245,0.025912004,0.076797366,0.03802296,0.0388247,0.045778275,0.07984718,0.05824166,0.065685764,0.04498919,0.07038215,0.0891664,0.30073779999999983,764.46,98.57142857142857,0.20381868,826958,32.138496,32.021194,32.512814,32.638412,32.759407,32.274326,32.384117,31.717083,32.803547,32.100567,32.121433,32.286186,32.84249,32.526978,32.64726,32.2688,32.716316,32.95288,1.8568542,152.8
0.071325846,0.072589315,0.035835348,0.048076626,0.042068567,0.062692985,0.03681708,0.063898526,0.07171408,0.077239394,0.036432177,0.03400143,0.042674854,0.047977697,0.05574349,0.05620856,0.06582008,0.07888398,0.28610559999999985,783.6,98.57142857142857,0.18499729,843216,34.708614,34.726173,34.02029,34.31415,34.180656,34.579605,34.047318,34.59865,34.714043,34.788265,34.036808,33.96776,34.194965,34.31209,34.462116,34.470425,34.62828,34.809334,1.814635,160.4
