action_prob 0,action_prob 1,action_prob 2,action_prob 3,action_prob 4,action_prob 5,current_exploration,episode_length,evaluation_reward,expert_loss,frame_number,q_val_action 0,q_val_action 1,q_val_action 2,q_val_action 3,q_val_action 4,q_val_action 5,td_loss,training_reward
0.39571318,3.5272624e-06,2.0439804e-06,1.4889844e-06,1.2633146e-06,1.1941412e-06,0.7134642999999998,375.96,0.0,-0.2323381,368373,14.668455,14.077342,13.522038,13.196602,13.201993,13.034526,551390.5,131.75
0.590167,0.008304085,0.00067651126,7.9323916e-05,0.0004138578,0.00023499003,0.7067754999999999,373.41,0.0,-0.23867539,375805,17.315996,16.291075,13.806928,11.635738,13.315595,12.783406,275920.1,129.75
0.2624257,0.0012976209,0.0017827186,0.0008623118,0.0059271907,0.0045613465,0.7002675999999999,372.93,0.0,-0.23089744,383036,14.125978,12.606109,12.925714,12.202449,14.120142,13.855645,174.41637,133.25
0.14982314,6.519011e-21,9.264791e-21,9.259499e-21,2.295422e-21,1.347029e-21,0.6933312999999999,372.73,0.0,-8.3446075e-06,390743,13.663866,13.876398,14.352134,14.191807,12.746841,12.620656,1066.559,127.0
0.14750604,2.2885857e-19,3.0717207e-19,2.8448463e-19,9.3386035e-20,5.629324e-20,0.6863149,379.42,0.0,-8.344611e-06,398539,13.615196,13.886922,14.283612,14.081113,12.908273,12.769781,138.4204,151.0
0.1756385,0.0,0.0,0.0,0.0,0.0,0.6796305999999999,375.93,0.0,-8.344607e-06,405966,12.36172,11.679688,12.749041,11.32895,12.62663,12.415794,1.1473612,147.0
0.31260276,0.0,0.0,0.0,0.0,0.0,0.6721641999999999,384.57,0.0,-8.344607e-06,414262,14.175154,12.787375,13.701487,12.646365,12.967002,13.965737,523.1104,153.25
0.18626706,0.0,0.0,0.0,0.0,0.0,0.6650541999999999,391.26,0.0,-8.344607e-06,422162,14.8581915,14.648249,14.68877,14.903378,15.153249,13.732493,1.7932237,167.25
0.13037626,0.0,0.0,0.0,0.0,0.0,0.6584157999999999,387.95,0.0,-8.344607e-06,429538,14.319935,14.604525,14.305195,14.847019,14.997485,13.95247,1.3385776,164.75
0.13023634,0.0,0.0,0.0,0.0,0.0,0.6511959999999999,390.21,0.0,-8.344607e-06,437560,14.110376,14.4614,14.398981,14.580719,14.48445,13.970052,1193.2933,165.25
0.08918693,0.0,0.0,0.0,0.0,0.0,0.6441651999999999,394.06,0.0,-8.344607e-06,445372,14.982746,15.071265,15.722249,15.192545,16.026978,16.064657,2.9836361,174.25
0.14944638,0.0,0.0,0.0,0.0,0.0,0.6374403999999999,385.82,0.0,-8.344607e-06,452844,14.012424,13.65083,14.25401,13.961516,14.672675,13.833164,1165.1641,153.0
0.17822197,0.0,0.0,0.0,0.0,0.0,0.6301549,387.77,0.0,-8.344607e-06,460939,13.671253,13.643679,13.730044,13.556514,13.495007,13.505924,582.8912,154.0
0.17345686,8.518247e-38,7.0835677e-38,7.8599e-38,2.527168e-37,6.612441e-38,0.6232761999999998,390.44,0.0,-8.344607e-06,468582,13.9602165,13.9259205,14.221819,13.910212,13.813397,13.582102,0.8309658,158.0
0.1889315,0.0,0.0,0.0,0.0,0.0,0.6158637999999999,392.58,0.0,-8.344607e-06,476818,13.961324,13.169359,13.088036,13.827756,13.912629,14.428168,1067.0588,163.5
0.0716048,0.0,0.0,0.0,0.0,0.0,0.6085926999999999,395.25,0.0,-8.344607e-06,484897,14.922641,17.188068,15.07642,13.440853,15.023453,14.737236,2.3752692,162.5
0.024533158,0.0,0.0,0.0,0.0,0.0,0.6016284999999999,397.91,0.0,-8.344607e-06,492635,14.037916,14.654055,16.511766,16.027176,16.273407,16.276512,2077.0193,164.0
0.056637406,0.0,0.0,0.0,0.0,0.0,0.5948595999999999,392.17,0.0,-8.344607e-06,500156,14.595497,15.396983,15.893458,15.801029,16.023048,15.77676,350.90485,156.0
0.072004184,0.0,0.0,0.0,0.0,0.0,0.5872959999999998,399.78,0.0,-8.344607e-06,508560,14.566633,15.134836,15.494236,15.453293,15.768527,15.610835,1331.2656,169.75
0.23100081,0.0,0.0,0.0,0.0,0.0,0.5798916999999999,399.69,0.0,-8.344607e-06,516787,15.492512,14.842905,15.666877,15.10193,14.0526085,15.139593,164.10178,167.5
0.19161767,0.0,0.0,0.0,0.0,0.0,0.5726457999999999,399.41,0.0,-8.344607e-06,524838,14.121353,14.068243,13.719263,14.048093,14.424475,12.975938,202.71375,170.5
0.19124834,0.0,0.0,0.0,0.0,0.0,0.5650389999999998,406.55,0.0,-8.344607e-06,533290,14.170913,14.118207,13.893912,14.081428,14.367283,13.231126,271.6131,182.0
0.06971732,0.0,0.0,0.0,0.0,0.0,0.5577112,412.76,0.0,-8.344607e-06,541432,13.360422,13.576624,15.154323,13.86824,12.861004,14.700903,252.47955,187.75
0.30495474,0.0,0.0,0.0,0.0,0.0,0.5504742999999999,409.13,0.0,-8.344607e-06,549473,13.491558,12.770375,11.939053,12.521915,13.475166,11.96977,2123.6672,180.25
0.19635305,0.0,0.0,0.0,0.0,0.0,0.5436837999999999,402.31,0.0,-8.344607e-06,557018,13.150171,13.228308,12.286968,13.130204,13.146472,12.661188,1.135805,164.25
0.010668367,0.0,0.0,0.0,0.0,0.0,0.5360652999999999,406.45,0.0,-8.344607e-06,565483,11.223203,11.197758,14.284804,11.106213,14.828391,14.711196,5.314444,174.0
0.034140065,0.0,0.0,0.0,0.0,0.0,0.5288184999999999,402.45,0.0,-8.344607e-06,573535,11.072064,11.079232,13.558887,11.316281,11.840087,13.5426,1321.2389,165.0
0.60221666,0.0,0.0,0.0,0.0,0.0,0.5217552999999999,399.51,0.0,-8.344607e-06,581383,12.849093,11.277846,11.153219,10.089531,9.440793,11.093996,427.78806,158.5
0.3654622,0.0,0.0,0.0,0.0,0.0,0.5144562999999999,400.2,0.0,-8.344607e-06,589493,12.84723,12.963583,11.456327,10.427937,10.346621,11.202157,1269.0323,162.5
0.009870667,0.0,0.0,0.0,0.0,0.0,0.5068782999999999,408.95,0.0,-8.344607e-06,597913,11.267047,14.295974,14.715707,14.607672,14.065422,12.526169,3.4160662,174.75
0.032809656,0.0,0.0,0.0,0.0,0.0,0.49961979999999984,404.95,0.0,-8.344607e-06,605978,10.076925,11.9084215,11.860072,12.227828,11.783535,11.2351265,1.5542542,162.5
0.2810255,0.0,0.0,0.0,0.0,0.0,0.4924917999999999,403.63,0.0,-8.344607e-06,613898,12.019723,10.864716,11.779665,10.941737,11.581823,11.267012,295.98587,164.5
0.26015708,0.0,0.0,0.0,0.0,0.0,0.48519729999999994,406.2,0.0,-8.344607e-06,622003,12.004334,11.000154,11.801225,11.096335,11.601621,11.475794,1.1414772,172.0
0.38627297,0.0,0.0,0.0,0.0,0.0,0.4777659999999999,407.67,0.0,-8.344607e-06,630260,12.693371,11.009791,11.8214245,11.486775,11.818878,11.379249,424.98953,167.5
0.017237151,0.0,0.0,0.0,0.0,0.0,0.4701213999999999,408.41,0.0,-8.344607e-06,638754,11.348057,12.963873,14.204723,13.509391,14.043409,13.753682,478.28293,169.25
0.3875473,0.0,0.0,0.0,0.0,0.0,0.46284579999999986,408.6,0.0,-8.344607e-06,646838,12.76362,12.676636,10.918351,10.830404,10.52306,11.395461,1018.4423,162.5
0.07223232,0.0,0.0,0.0,0.0,0.0,0.45469989999999993,419.91,0.0,-8.344607e-06,655889,10.791493,12.444363,12.205184,10.163908,11.142464,11.2341585,351.41974,184.5
0.10084877,0.0,0.0,0.0,0.0,0.0,0.44774289999999983,416.16,0.0,-8.344607e-06,663619,11.616512,12.4221325,12.148632,12.032614,11.475852,12.568321,1.0426111,183.0
0.17213893,0.0,0.0,0.0,0.0,0.0,0.44096769999999985,408.87,0.0,-8.344607e-06,671147,12.185469,10.946669,10.34433,11.958603,13.319216,11.401493,729.59717,173.75
0.103092186,0.0,0.0,0.0,0.0,0.0,0.43400709999999987,401.27,0.0,-8.344607e-06,678881,11.729742,12.335884,12.290118,12.163189,11.808086,12.642554,511.11328,166.0
0.2665232,0.0,0.0,0.0,0.0,0.0,0.42696729999999994,398.65,0.0,-8.344607e-06,686703,12.755682,12.384685,12.013664,12.313439,11.814529,12.163373,1.4088569,163.0
0.24430281,0.0,0.0,0.0,0.0,0.0,0.41939019999999994,392.33,0.0,-8.344607e-06,695122,12.700822,12.399927,12.164005,12.340592,11.950277,12.188149,270.05597,151.5
0.1982298,0.0,0.0,0.0,0.0,0.0,0.41210649999999993,395.96,0.0,-8.344607e-06,703215,12.64143,12.510537,12.450755,12.446719,12.364273,12.3668995,796.7957,146.5
0.6040148,0.0,0.0,0.0,0.0,0.0,0.40487949999999984,400.98,0.0,-8.344607e-06,711245,14.39247,10.839212,13.7655325,11.114511,10.874312,10.718401,414.3433,151.75
0.13412152,0.0,0.0,0.0,0.0,0.0,0.3968217999999999,413.17,0.0,-8.344607e-06,720198,12.389671,12.855881,11.802037,13.075487,12.871663,12.03536,1.1147449,162.25
0.12182028,0.0,0.0,0.0,0.0,0.0,0.3897459999999999,413.57,0.0,-8.344607e-06,728060,12.077644,12.384892,13.010149,11.104831,12.368202,12.543313,509.39972,171.75
0.11127535,0.0,0.0,0.0,0.0,0.0,0.38233629999999985,411.71,0.0,-8.344607e-06,736293,11.357786,10.958977,10.921863,13.069606,10.817892,10.754642,1.8440502,168.25
0.016560713,0.0,0.0,0.0,0.0,0.0,0.37501839999999986,412.09,0.0,-8.344607e-06,744424,10.314473,12.924942,13.078677,12.014638,13.368129,11.491439,239.04178,165.5
0.11252727,0.0,0.0,0.0,0.0,0.0,0.36709479999999983,419.83,0.0,-8.344607e-06,753228,11.653084,11.90016,12.512566,11.912323,12.3220005,11.649534,183.85516,184.5
0.7402971,0.0,0.0,0.0,0.0,0.0,0.35936469999999987,416.19,0.0,-8.344607e-06,761817,13.363949,10.825757,10.560719,10.545854,10.186106,11.154772,5.720015,188.25
0.5209264,0.0,0.0,0.0,0.0,0.0,0.35164989999999985,423.29,0.0,-8.344607e-06,770389,14.923565,12.691803,13.323293,13.545475,13.20943,13.199263,614.2923,185.0
0.07881077,0.0,0.0,0.0,0.0,0.0,0.3438423999999999,427.71,0.0,-8.344607e-06,779064,14.389044,13.919761,15.387688,15.217931,14.842812,15.889464,1.1074533,183.5
0.08304499,0.0,0.0,0.0,0.0,0.0,0.3364938999999999,428.05,0.0,-8.344607e-06,787229,14.276144,13.995263,15.028292,15.100926,14.808804,15.706492,1.168377,187.0
0.09671561,0.0,0.0,0.0,0.0,0.0,0.3286197999999999,427.5,0.0,-8.344607e-06,795978,14.557316,13.037822,15.17079,15.524655,15.19665,15.5681095,1.8062885,175.25
0.18879391,0.0,0.0,0.0,0.0,0.0,0.32077179999999983,428.81,0.0,-8.344607e-06,804698,14.310658,14.550807,14.394199,13.76655,13.633579,14.147852,68394.68,173.0
0.21988313,0.0,0.0,0.0,0.0,0.0,0.31306959999999984,428.67,0.0,-8.344607e-06,813256,14.624936,14.520168,14.451842,14.072659,14.044379,14.226031,122.026955,175.5
0.21057723,0.0,0.0,0.0,0.0,0.0,0.3050154999999999,431.41,0.0,-8.344607e-06,822205,14.5809145,14.518902,14.454118,14.095865,14.066612,14.244719,119.892044,188.0
0.0455351,0.0,0.0,0.0,0.0,0.0,0.2971944999999999,436.66,0.0,-8.344607e-06,830895,11.882602,13.277187,13.912469,12.517799,13.062447,13.311342,1.6553782,196.0
0.020369552,0.0,0.0,0.0,0.0,0.0,0.2888964999999999,441.37,0.0,-8.344607e-06,840115,12.391268,13.562295,11.964634,14.767536,15.114223,15.294061,2.9463956,216.0
0.1691463,0.0,0.0,0.0,0.0,0.0,0.28108719999999987,440.94,0.0,-8.344607e-06,848792,12.524955,12.841876,13.221173,12.170235,11.639112,11.655688,274.8328,214.0
0.17506646,0.0,0.0,0.0,0.0,0.0,0.2723247999999999,452.72,0.0,-8.344607e-06,858528,12.506452,12.7938385,12.997549,12.231264,11.743352,11.851408,0.8645485,236.75
0.46709082,0.0,0.0,0.0,0.0,0.0,0.2642490999999999,452.96,0.0,-8.344607e-06,867501,13.885025,13.2370825,12.942589,10.709451,11.142526,11.780748,2.8682292,232.25
0.10398225,0.0,0.0,0.0,0.0,0.0,0.25656849999999987,451.4,0.0,-8.344607e-06,876035,12.395585,12.199035,13.078532,12.574978,13.028913,13.401864,125.45577,219.0
0.22584586,0.0,0.0,0.0,0.0,0.0,0.2479581999999999,454.87,0.0,-8.344607e-06,885602,14.01898,13.250756,13.701334,13.693987,13.667266,13.808369,239.8831,197.5
0.20553575,0.0,0.0,0.0,0.0,0.0,0.23983389999999982,458.37,0.0,-8.344607e-06,894629,13.948236,13.344367,13.742536,13.743112,13.708249,13.846626,688.5966,196.0
0.18864903,0.0,0.0,0.0,0.0,0.0,0.23147289999999987,453.91,0.0,-8.344607e-06,903919,13.90538,13.534285,13.827283,13.78535,13.775207,13.823259,257.43088,193.75
0.16919681,0.0,0.0,0.0,0.0,0.0,0.2234565999999999,453.25,0.0,-8.344607e-06,912826,13.803228,13.80078,13.718384,13.863459,13.897008,13.621308,757.95807,188.75
0.06170528,0.0,0.0,0.0,0.0,0.0,0.21513969999999982,460.32,0.0,-8.344607e-06,922067,15.017509,15.526764,14.323842,14.478419,13.505204,17.522104,1022.42,213.25
0.07999414,0.0,0.0,0.0,0.0,0.0,0.20740059999999982,450.64,0.0,-8.344607e-06,930666,15.001124,15.373693,14.353256,14.584711,13.609638,17.154999,495.1583,199.5
0.13478966,0.0,0.0,0.0,0.0,0.0,0.19881729999999986,455.74,0.0,-8.344607e-06,940203,14.967806,15.121545,14.401416,14.767032,13.992443,16.217724,132.8053,197.0
0.2854565,0.0,0.0,0.0,0.0,0.0,0.19067319999999988,453.33,0.0,-8.344607e-06,949252,16.898851,12.983912,16.56303,12.843099,16.751438,16.780302,465.23914,173.25
0.27850202,0.0,0.0,0.0,0.0,0.0,0.18230229999999992,457.27,0.0,-8.344607e-06,958553,16.772224,13.438997,16.587532,14.5728,16.477533,16.630629,355.8898,167.25
0.094026096,0.0,0.0,0.0,0.0,0.0,0.17315289999999983,466.52,0.0,-8.344607e-06,968719,16.403727,14.562314,16.602343,17.255358,18.022232,16.262196,1.4780961,164.75
0.13868758,0.0,0.0,0.0,0.0,0.0,0.16434459999999984,478.4,0.0,-8.344607e-06,978506,16.238642,16.252182,16.226048,16.464928,16.51604,16.730717,1422862.2,183.25
0.017597094,0.0,0.0,0.0,0.0,0.0,0.15572259999999982,478.83,0.0,-8.344607e-06,988086,14.452475,15.988327,15.683862,18.257826,14.685154,14.892853,2.2988806,191.75
0.2404541,0.0,0.0,0.0,0.0,0.0,0.14704659999999992,484.74,0.0,-8.344607e-06,997726,15.115428,14.121558,14.187123,15.707524,14.059298,13.679356,150.01454,206.75
0.029949369,0.0,0.0,0.0,0.0,0.0,0.13765419999999984,496.09,0.0,-8.344607e-06,1008162,13.0104885,12.93323,12.433433,13.589175,15.799256,15.564441,199.60762,217.5
0.3682247,0.0,0.0,0.0,0.0,0.0,0.12810699999999986,500.51,0.0,-8.344607e-06,1018770,14.584776,14.44155,12.123051,13.074572,13.447842,13.080692,213.84642,221.5
0.28642574,0.0,0.0,0.0,0.0,0.0,0.11965059999999983,496.6,0.0,-8.344607e-06,1028166,14.488986,14.436479,12.30197,14.003599,13.663412,13.512853,325.30203,208.5
0.26664212,0.0,0.0,0.0,0.0,0.0,0.10991619999999991,508.96,0.0,-8.344607e-06,1038982,14.49134,14.351586,12.497316,14.241009,13.695168,13.827811,661.781,204.5
0.2413828,0.0,0.0,0.0,0.0,0.0,0.10039419999999988,518.36,0.0,-8.344607e-06,1049562,14.412846,14.391738,12.533059,14.305616,13.736812,13.908849,594.5818,196.5
0.14726268,0.0,0.0,0.0,0.0,0.0,0.09998160469867212,518.43,0.0,-8.344607e-06,1060005,14.170972,14.526441,13.570846,14.224667,14.172127,14.735534,119.963264,186.0
0.0620103,0.0,0.0,0.0,0.0,0.0,0.09996165209397344,520.87,0.0,-8.344607e-06,1070857,13.614828,15.296392,12.986241,15.783824,12.5551815,11.519104,480.87863,181.0
0.21625452,0.0,0.0,0.0,0.0,0.0,0.09994335056179776,526.45,0.0,-8.344607e-06,1080811,13.751799,13.461038,13.530939,13.358487,13.495873,13.282816,267.69803,186.75
0.1967396,0.0,0.0,0.0,0.0,0.0,0.09992307987742595,528.54,0.0,-8.344607e-06,1091836,13.700129,13.494796,13.561048,13.397849,13.584273,13.436933,0.91347784,179.0
0.21241336,0.0,0.0,0.0,0.0,0.0,0.09990385903983658,527.28,0.0,-8.344607e-06,1102290,13.050879,12.421001,12.159196,13.792341,11.956117,11.94692,60641.773,170.5
0.18894854,0.0,0.0,0.0,0.0,0.0,0.09988422083758938,529.66,0.0,-8.344607e-06,1112971,14.2799835,14.493739,14.265459,13.572746,14.066037,14.016213,1.2868199,174.25
0.16106035,0.0,0.0,0.0,0.0,0.0,0.09986460469867212,527.83,0.0,-8.344607e-06,1123640,14.146131,14.4209585,14.24911,14.07851,14.089226,14.046067,0.6473686,160.5
0.62236464,0.0,0.0,0.0,0.0,0.0,0.09984359305413687,542.57,0.0,-8.344607e-06,1135068,15.623351,12.374267,12.943384,14.515959,12.71572,13.455082,62633.22,160.25
0.032031838,0.0,0.0,0.0,0.0,0.0,0.09982464249233912,535.39,0.0,-8.344607e-06,1145375,10.935739,12.147514,12.163393,12.766563,13.238456,12.910643,753.9736,156.25
0.0334385,0.0,0.0,0.0,0.0,0.0,0.09980535914198162,535.73,0.0,-8.344607e-06,1155863,10.946817,12.13137,12.148877,12.685443,13.226124,12.871072,213.32283,159.25
