action_prob 0,action_prob 1,action_prob 2,action_prob 3,action_prob 4,action_prob 5,action_prob 6,action_prob 7,action_prob 8,current_exploration,episode_length,evaluation_reward,expert_loss,frame_number,q_val_action 0,q_val_action 1,q_val_action 2,q_val_action 3,q_val_action 4,q_val_action 5,q_val_action 6,q_val_action 7,q_val_action 8,td_loss,training_reward
0.06023573,0.08939671,0.07056079,0.116226204,0.1929848,0.09994253,0.112126514,0.14778611,0.11074061,1.0,278.3,0.0,0,5566,-0.6006401,-0.20582196,-0.44243115,0.056632444,0.5637056,-0.09431052,0.020721942,0.29686022,0.008284772,0,232.5
0.06023573,0.08939671,0.07056079,0.116226204,0.1929848,0.09994253,0.112126514,0.14778611,0.11074061,1.0,314.7,0.0,0,12588,-0.6006401,-0.20582196,-0.44243115,0.056632444,0.5637056,-0.09431052,0.020721942,0.29686022,0.008284772,0,305.0
0.06023573,0.08939671,0.07056079,0.116226204,0.1929848,0.09994253,0.112126514,0.14778611,0.11074061,1.0,315.98333333333335,0.0,0,18959,-0.6006401,-0.20582196,-0.44243115,0.056632444,0.5637056,-0.09431052,0.020721942,0.29686022,0.008284772,0,305.0
0.06023573,0.08939671,0.07056079,0.116226204,0.1929848,0.09994253,0.112126514,0.14778611,0.11074061,1.0,306.3125,0.0,0,24505,-0.6006401,-0.20582196,-0.44243115,0.056632444,0.5637056,-0.09431052,0.020721942,0.29686022,0.008284772,0,281.875
0.06023573,0.08939671,0.07056079,0.116226204,0.1929848,0.09994253,0.112126514,0.14778611,0.11074061,1.0,304.8,0.0,0,30480,-0.6006401,-0.20582196,-0.44243115,0.056632444,0.5637056,-0.09431052,0.020721942,0.29686022,0.008284772,0,277.0
0.06023573,0.08939671,0.07056079,0.116226204,0.1929848,0.09994253,0.112126514,0.14778611,0.11074061,1.0,306.83,0.0,0,36249,-0.6006401,-0.20582196,-0.44243115,0.056632444,0.5637056,-0.09431052,0.020721942,0.29686022,0.008284772,0,281.0
0.06023573,0.08939671,0.07056079,0.116226204,0.1929848,0.09994253,0.112126514,0.14778611,0.11074061,1.0,295.6,0.0,0,42148,-0.6006401,-0.20582196,-0.44243115,0.056632444,0.5637056,-0.09431052,0.020721942,0.29686022,0.008284772,0,253.5
0.06023573,0.08939671,0.07056079,0.116226204,0.1929848,0.09994253,0.112126514,0.14778611,0.11074061,1.0,288.46,0.0,0,47805,-0.6006401,-0.20582196,-0.44243115,0.056632444,0.5637056,-0.09431052,0.020721942,0.29686022,0.008284772,0,243.0
0.0501118,0.0972967,0.08413332,0.044950947,0.078630194,0.04857397,0.45320526,0.08065766,0.062440105,0.9963063999999999,295.99,0.0,0.93983126,54104,-0.34716907,0.31633946,0.17097707,-0.4558537,0.10333025,-0.37833762,1.8549196,0.1287882,-0.1272178,11.391291,263.0
0.03673588,0.087524615,0.040420197,0.010975026,0.06113624,0.023993015,0.6461595,0.034107763,0.05894761,0.9906408999999999,299.19,0.0,0.69324327,60399,-0.1404227,0.7277432,-0.04484729,-1.3485548,0.36892784,-0.56641406,2.7268696,-0.21465188,0.33247244,13.320017,264.5
0.07342394,0.19275144,0.015779814,0.05411482,0.03745162,0.048602004,0.46053448,0.05943809,0.05790375,0.9850266999999999,303.88,0.0,0.4703053,66637,1.4024473,2.3675988,-0.1350712,1.0973052,0.7292474,0.9898619,3.238585,1.1911327,1.1649796,10.802106,270.5
0.028721666,0.040278006,0.007026384,0.02249718,0.017012436,0.019507425,0.7332974,0.118809365,0.012850073,0.9797383,303.65,0.0,0.36895218,72513,3.0032926,3.3414464,1.595313,2.7590308,2.4795854,2.616436,6.243192,4.423161,2.1989903,14.387937,277.5
0.02469462,0.15422934,0.002883963,0.02201565,0.01543536,0.00837049,0.6741052,0.0848632,0.013402244,0.9742428999999999,308.14,0.0,0.21113703,78619,3.4286313,5.2604866,1.2812111,3.3137994,2.9587069,2.3467586,6.735432,4.6630864,2.8174682,7.320832,286.0
0.0043459283,0.02477004,0.0017426577,0.0037128935,0.011344559,0.0018789975,0.9261928,0.019339537,0.006672557,0.9686971,306.77,0.0,0.1652616,84781,4.856186,6.5965815,3.9423583,4.698758,5.815685,4.017685,10.218029,6.349098,5.28495,11.859518,276.5
0.014563454,0.12073074,0.0144959735,0.009072171,0.042058606,0.0072083017,0.5141019,0.24300323,0.034765627,0.9628399,308.9,0.0,0.08494268,91289,5.724857,7.8399043,5.7202125,5.251553,6.7854056,5.021575,9.288763,8.539416,6.5949707,10.730189,285.5
0.0072437176,0.065683454,0.003913871,0.0034521795,0.026974358,0.0037364548,0.84730506,0.036891486,0.0047993916,0.9567775,313.88,0.0,0.04717568,98025,6.610373,8.815085,5.9947653,5.869244,7.925125,5.9483757,11.372299,8.238219,6.1987276,14.391636,296.0
0.03204604,0.14088242,0.005924519,0.0050734384,0.069327265,0.0074097216,0.6203327,0.10384719,0.015156646,0.9512946999999999,316.04,155.0,0.0332012,104117,8.992219,10.472971,7.304145,7.149064,9.763884,7.527838,11.955301,10.167966,8.2434845,8.290674,297.5
0.025641568,0.11231544,0.009801583,0.0028256432,0.19800621,0.0037647213,0.49448496,0.14087433,0.012285571,0.9455058999999999,319.3,155.0,0.0546013,110549,10.179402,11.656499,9.217731,7.9739237,12.223486,8.260861,13.138704,11.883056,9.443613,11.930761,296.0
0.03861636,0.20135373,0.010248391,0.0047010854,0.110405475,0.004782924,0.5245345,0.08732193,0.018035578,0.9399825999999999,319.05,155.0,0.01909284,116686,10.604878,12.256266,9.278323,8.498996,11.655362,8.516254,13.213714,11.420804,9.843549,10.158344,293.5
0.025205398,0.15144743,0.0079747345,0.006737101,0.05599549,0.0030400048,0.6400795,0.09677829,0.012742058,0.9339552999999999,320.94,155.0,0.016773848,123383,12.181187,13.974367,11.030407,10.861758,12.9794,10.065988,15.415721,13.526551,11.499037,18.116894,296.0
0.030851558,0.09553807,0.013427384,0.004065194,0.091356024,0.003810798,0.6530905,0.0971325,0.010728075,0.9279514,320.29,155.0,0.009406554,130054,12.657354,13.787692,11.825463,10.630629,13.742931,10.566006,15.709883,13.804243,11.601031,16.086397,293.5
0.028219825,0.06575168,0.007865464,0.0013862704,0.07107044,0.0032033334,0.737712,0.07742728,0.007363771,0.9221670999999999,323.64,155.0,0.006251074,136481,14.047968,14.893828,12.770425,11.03456,14.971615,11.872135,17.311497,15.057282,12.704515,12.900348,299.0
0.010565435,0.08281204,0.05553315,0.00013740922,0.08850262,0.0009793115,0.45487764,0.3056229,0.0009693969,0.9166348,320.79,155.0,0.012334389,142628,12.840848,14.899834,14.50024,8.498468,14.966292,10.462355,16.603289,16.205612,10.452179,16.748428,302.5
