action_prob 0,action_prob 1,action_prob 2,action_prob 3,current_exploration,episode_length,evaluation_reward,expert_loss,frame_number,q_val_action 0,q_val_action 1,q_val_action 2,q_val_action 3,td_loss,training_reward
0.017706119,0.049549125,0.15815802,0.057311874,1.0,187.4,0.0,0,3748,-0.54790306,0.19730665,0.46275944,0.09827176,0,0.75
0.017706119,0.049549125,0.15815802,0.057311874,1.0,205.05,0.0,0,8202,-0.54790306,0.19730665,0.46275944,0.09827176,0,1.175
0.017706119,0.049549125,0.15815802,0.057311874,1.0,204.08333333333334,0.0,0,12245,-0.54790306,0.19730665,0.46275944,0.09827176,0,1.1333333333333333
0.017706119,0.049549125,0.15815802,0.057311874,1.0,209.2125,0.0,0,16737,-0.54790306,0.19730665,0.46275944,0.09827176,0,1.2125
0.017706119,0.049549125,0.15815802,0.057311874,1.0,209.94,0.0,0,20994,-0.54790306,0.19730665,0.46275944,0.09827176,0,1.23
0.017706119,0.049549125,0.15815802,0.057311874,1.0,211.69,0.0,0,24917,-0.54790306,0.19730665,0.46275944,0.09827176,0,1.26
0.017706119,0.049549125,0.15815802,0.057311874,1.0,209.65,0.0,0,29167,-0.54790306,0.19730665,0.46275944,0.09827176,0,1.22
0.017706119,0.049549125,0.15815802,0.057311874,1.0,211.84,0.0,0,33429,-0.54790306,0.19730665,0.46275944,0.09827176,0,1.28
0.017706119,0.049549125,0.15815802,0.057311874,1.0,209.84,0.0,0,37721,-0.54790306,0.19730665,0.46275944,0.09827176,0,1.25
0.017706119,0.049549125,0.15815802,0.057311874,1.0,208.03,0.0,0,41797,-0.54790306,0.19730665,0.46275944,0.09827176,0,1.22
0.017706119,0.049549125,0.15815802,0.057311874,1.0,210.31,0.0,0,45948,-0.54790306,0.19730665,0.46275944,0.09827176,0,1.27
0.017706119,0.049549125,0.15815802,0.057311874,1.0,207.7,0.0,0,49937,-0.54790306,0.19730665,0.46275944,0.09827176,0,1.23
0.04581181,0.081825644,0.066436194,0.055374958,0.9963361,206.42,0.0,0.7348078,54071,-0.15381768,-0.19284023,-0.14456858,-0.19779636,0.009819567,1.2
0.057428584,0.0847143,0.051476598,0.057362765,0.992512,205.99,0.0,0.7272105,58320,-0.20312765,-0.12986933,-0.17841174,-0.17365329,0.05397444,1.2
0.049552012,0.0842136,0.0555189,0.060658105,0.9891873999999999,202.17,0.0,0.62252355,62014,-0.15340333,-0.15745816,-0.16654971,-0.22133578,0.00924665,1.14
0.027907453,0.093575396,0.06374781,0.06490508,0.9850671999999999,206.44,0.0,0.5563325,66592,-0.1710323,-0.14660761,-0.14428517,-0.2488546,0.007795532,1.25
0.032494523,0.08489505,0.052663162,0.07549865,0.9809226999999999,212.6,0.0,0.4761452,71197,-0.18114461,-0.20809413,-0.16959012,-0.3489387,0.009433799,1.34
0.02189844,0.12425297,0.040409748,0.060982227,0.977077,213.99,0.0,0.44264394,75470,-0.18159348,-0.17802353,-0.15216441,-0.3898661,0.009290361,1.36
0.022668824,0.109137215,0.047307886,0.069881745,0.9728424999999999,218.55,0.0,0.41063774,80175,-0.22822018,-0.17995897,-0.19447863,-0.37534901,0.009739252,1.47
0.01396791,0.09074521,0.0640221,0.07413344,0.9689724999999999,224.61,0.0,0.38124612,84475,-0.2056379,-0.20356147,-0.12876655,-0.45600292,0.0098311715,1.58
0.014598245,0.04116063,0.0643704,0.111813344,0.9651519999999999,221.28,0.0,0.38470802,88720,-0.25104147,-0.2838311,-0.1636983,-0.5106151,0.009406727,1.49
0.019644607,0.05490022,0.058213122,0.107421055,0.9611569,219.62,0.0,0.3549535,93159,-0.28851804,-0.27281386,-0.18887639,-0.43832487,0.007571007,1.47
0.035445437,0.048532072,0.023472201,0.12755527,0.9571915,220.95,0.0,0.34537223,97565,-0.3286491,-0.27907792,-0.22407836,-0.45360783,0.0068005277,1.51
0.026761092,0.108085185,0.050144512,0.06226106,0.9532837,217.32,1.320754716981132,0.32600114,101907,-0.26127055,-0.2907104,-0.22792391,-0.39539212,0.0055881236,1.42
0.03487618,0.1122946,0.058140106,0.04523421,0.9490896999999999,220.92,1.320754716981132,0.31250528,106567,-0.24967842,-0.24880765,-0.17519902,-0.34507608,0.0054179705,1.49
0.025462123,0.07055467,0.08135377,0.07170327,0.9450675999999999,223.16,1.320754716981132,0.3434289,111036,-0.2943208,-0.31140894,-0.2743261,-0.37638226,0.0036296141,1.54
0.015385342,0.15841888,0.04151584,0.03342939,0.9410211999999999,223.73,1.320754716981132,0.32286388,115532,-0.28528753,-0.31683487,-0.26272246,-0.37582338,0.0042780875,1.57
0.033336155,0.13178165,0.026046729,0.057524756,0.9371844999999999,222.3,1.320754716981132,0.31500253,119795,-0.28570578,-0.2981158,-0.27318978,-0.38903433,0.0031115615,1.53
0.023672925,0.1440597,0.017629024,0.063664,0.9335547999999999,219.21,1.320754716981132,0.32214665,123828,-0.29375252,-0.28492033,-0.26658747,-0.37039605,0.0038312,1.44
0.013433705,0.14742309,0.026010929,0.062883355,0.9299196999999999,213.0,1.320754716981132,0.30492547,127867,-0.29672652,-0.2892616,-0.27870002,-0.3526873,0.003172152,1.31
0.033142153,0.12670994,0.037487395,0.052420415,0.9261784,209.88,1.320754716981132,0.33022845,132024,-0.33899072,-0.3378875,-0.3223723,-0.35163188,0.0029399192,1.25
0.027653234,0.12940447,0.027850399,0.06436188,0.9224587,206.25,1.320754716981132,0.31103307,136157,-0.33862752,-0.3367054,-0.3146455,-0.3427698,0.0021974093,1.15
0.05342285,0.08614178,0.07096992,0.039922956,0.9188253999999999,203.99,1.320754716981132,0.3176913,140194,-0.35373244,-0.34098905,-0.33195335,-0.3535775,0.0023918294,1.1
0.012316427,0.19494723,0.022326445,0.020171955,0.9151560999999999,204.43,1.320754716981132,0.31808427,144271,-0.37272248,-0.36464933,-0.36300442,-0.35123554,0.0019082916,1.15
0.0059416657,0.22457704,0.0075038704,0.014853463,0.9110493999999999,209.67,1.320754716981132,0.29764473,148834,-0.32968846,-0.30565116,-0.3246094,-0.31544164,0.0020640874,1.27
0.018233195,0.1877464,0.022120075,0.020643473,0.9073665999999999,209.02,1.320754716981132,0.33711922,152926,-0.3163111,-0.31818494,-0.3048331,-0.30308634,0.0022078298,1.26
0.014319883,0.19640504,0.019271787,0.022435162,0.9038520999999999,206.74,1.320754716981132,0.3046506,156831,-0.35953093,-0.32931188,-0.36367044,-0.3177443,0.0015113736,1.21
