action_prob 0,action_prob 1,action_prob 2,action_prob 3,current_exploration,episode_length,evaluation_reward,expert_loss,frame_number,q_val_action 0,q_val_action 1,q_val_action 2,q_val_action 3,td_loss,training_reward
0.2336808,0.2749887,0.2494938,0.24183674,0.9732168999999999,214.32,0.0,0.33592212,79759,0.0453062,0.20808014,0.110784195,0.07961297,1.0014007,1.37
0.269544,0.22793521,0.25975886,0.24276188,0.9692658999999999,214.96,0.0,0.27679327,84149,0.21829247,0.050622284,0.18131465,0.113641866,1.004231,1.37
0.23888314,0.28944084,0.23884639,0.23282965,0.9654444999999999,217.12,0.0,0.219571,88395,0.115097694,0.30707413,0.11494388,0.08943033,1.0027645,1.39
0.24560578,0.28695074,0.22916447,0.23827904,0.9616212999999999,217.55,0.0,0.16078407,92643,0.21059808,0.36618093,0.14131023,0.18031278,1.0009472,1.36
0.23021673,0.28304577,0.24473894,0.24199857,0.9577494999999999,217.96,0.0,0.15670045,96945,0.11155257,0.31814006,0.17272353,0.16146326,1.0021515,1.38
0.2295276,0.2694683,0.24699993,0.25400412,0.9536887,216.98,0.2571428571428571,0.120791435,101457,0.13397732,0.2944048,0.20734212,0.23530452,1.0029975,1.38
0.20959893,0.295482,0.23558198,0.25933707,0.9501588999999999,212.3,0.2571428571428571,0.102365606,105379,0.033910725,0.37732288,0.15077384,0.24684356,1.0029578,1.28
0.23216371,0.28482154,0.24288782,0.24012691,0.9457623999999999,218.69,0.2571428571428571,0.09082332,110264,0.158495,0.36291492,0.20365192,0.1922198,1.0035969,1.46
0.21628323,0.32566443,0.20414232,0.25391006,0.9417078999999999,221.26,0.2571428571428571,0.08044652,114769,0.15280747,0.5620862,0.09503599,0.3131989,1.0036639,1.54
0.20534435,0.3201607,0.22003578,0.25445917,0.9380133999999999,219.29,0.2571428571428571,0.06388215,118874,0.052145023,0.49627975,0.12124681,0.26659715,1.0021026,1.48
0.23357287,0.2999561,0.24154493,0.22492613,0.9341803,216.76,0.2571428571428571,0.05150362,123133,0.2181164,0.4682585,0.25167778,0.18039434,1.0055181,1.43
0.24073023,0.2888186,0.23289344,0.23755777,0.9303390999999999,220.22,0.2571428571428571,0.049489632,127401,0.26922673,0.45134857,0.2361308,0.25596067,1.0064905,1.51
0.21446052,0.29615536,0.25300857,0.23637551,0.9262404999999999,216.91,0.2571428571428571,0.049295183,131955,0.06701243,0.38977098,0.23231016,0.16430841,1.0104804,1.39
0.23671305,0.3020931,0.22867182,0.23252204,0.9227323,210.84,0.2571428571428571,0.03944379,135853,0.22846375,0.4723503,0.19390306,0.21060008,1.0074055,1.24
0.24414916,0.3114255,0.22521064,0.21921466,0.9188829999999999,212.56,0.2571428571428571,0.037048787,140130,0.32284248,0.56622326,0.24209923,0.21511456,1.0075847,1.29
0.23215294,0.30987865,0.23298956,0.22497885,0.9149985999999999,213.13,0.2571428571428571,0.04121078,144446,0.23582146,0.5246059,0.23941875,0.2044315,1.011375,1.32
0.23623799,0.2760621,0.21934009,0.26835984,0.9114903999999999,209.43,0.2571428571428571,0.03419179,148344,0.29543242,0.45121846,0.2212161,0.4229213,1.0074292,1.24
0.2028559,0.31636485,0.2463032,0.23447603,0.9079921,202.76,0.2571428571428571,0.03275914,152231,0.22778329,0.6721836,0.42185068,0.37264082,1.0074998,1.11
0.22866812,0.27658436,0.23535168,0.25939584,0.9043029999999999,204.77,0.2571428571428571,0.026721505,156330,0.1942061,0.38445023,0.22301526,0.3202896,1.0068889,1.14
0.2626635,0.27572906,0.23463108,0.22697636,0.9009855999999999,198.86,0.2571428571428571,0.027655272,160016,0.42388037,0.4724252,0.31102088,0.27785248,1.0069026,1.0
0.23050192,0.31605613,0.19849607,0.25494587,0.8970606999999999,199.31,0.2571428571428571,0.027458014,164377,0.4041572,0.71981776,0.25466734,0.5049493,1.0093937,1.0
0.23817857,0.27565086,0.24661744,0.23955312,0.8932869999999999,202.26,0.2571428571428571,0.038850423,168570,0.37741524,0.52352965,0.4122329,0.38316977,1.0084164,1.07
0.21101099,0.26771256,0.22278155,0.2984949,0.8899704999999999,200.24,0.2571428571428571,0.04465346,172255,0.3065272,0.54453087,0.36080873,0.6533698,1.0155563,1.03
0.21102971,0.37208846,0.2012797,0.21560219,0.8859447999999999,203.98,0.2571428571428571,0.037669834,176728,0.2958477,0.8629804,0.2485442,0.3172838,1.0137451,1.12
0.20066683,0.23976256,0.2457229,0.3138477,0.8818695999999999,212.4,0.2571428571428571,0.033168074,181256,0.39547002,0.5734733,0.5980286,0.84273195,1.0120062,1.32
0.20894802,0.2928218,0.2317418,0.26648837,0.8775981999999999,216.25,0.2571428571428571,0.046007242,186002,0.36370933,0.7011881,0.46724764,0.60695446,1.0158502,1.37
0.17671704,0.29668936,0.26919323,0.25740033,0.8735959,218.79,0.2571428571428571,0.03971319,190449,0.38092995,0.8990658,0.80180955,0.75701267,1.020502,1.43
0.15026918,0.39849484,0.20469637,0.24653962,0.8700129999999999,221.75,0.2571428571428571,0.035391223,194430,0.21923693,1.1945032,0.5283364,0.7143314,1.027964,1.47
0.22831444,0.3537826,0.20597932,0.21192364,0.8661808,219.6,0.2571428571428571,0.043504357,198688,0.53897417,0.97693294,0.43602604,0.46447638,1.0206542,1.47
0.22891259,0.27366692,0.20072287,0.29669768,0.8623359999999999,217.04,1.2641509433962264,0.029481584,202960,0.43985727,0.6184287,0.3084422,0.6992307,1.0211567,1.41
0.25685248,0.29639325,0.21350144,0.23325284,0.8588052999999999,208.81,1.2641509433962264,0.025808183,206883,0.60226667,0.7454519,0.41740832,0.50588787,1.0223845,1.25
0.2247171,0.325243,0.2138353,0.23620462,0.8550559,206.0,1.2641509433962264,0.033688262,211049,0.5452201,0.9149504,0.49558386,0.59507626,1.0155128,1.18
0.24361147,0.269648,0.23365909,0.25308147,0.8504343999999999,217.54,1.2641509433962264,0.032675933,216184,0.6127303,0.71427304,0.5710189,0.6508671,1.0188968,1.45
0.205733,0.3094364,0.21535568,0.26947495,0.8463708999999999,220.11,1.2641509433962264,0.043013148,220699,0.6777478,1.0859212,0.7234596,0.947644,1.017835,1.47
0.19438423,0.41700625,0.18620999,0.2023995,0.8426944,218.24,1.2641509433962264,0.03318449,224784,0.42606857,1.189333,0.38310677,0.46647522,1.0175791,1.48
0.18372557,0.543421,0.15816967,0.11468379,0.8390295999999999,219.73,1.2641509433962264,0.045229986,228856,0.5379518,1.6223929,0.3881769,0.06668737,1.0171807,1.51
0.17476574,0.45560676,0.15525107,0.21437648,0.8351713,220.94,1.2641509433962264,0.041815594,233143,0.51823634,1.4764199,0.39983353,0.7225235,1.0200623,1.55
0.22082807,0.34186226,0.19694756,0.24036206,0.8308791999999999,217.28,1.2641509433962264,0.04482053,237912,0.81716156,1.2541851,0.70271474,0.9019236,1.0173733,1.47
0.19940215,0.4201757,0.12740019,0.2530219,0.8270271999999999,214.93,1.2641509433962264,0.053725038,242192,0.6559179,1.4012672,0.2079275,0.89407027,1.0263637,1.42
0.15210164,0.38853663,0.21887791,0.2404838,0.8234199999999999,214.16,1.2641509433962264,0.029894104,246200,0.45308843,1.3909268,0.81705344,0.9111921,1.0227976,1.35
0.2046205,0.3662923,0.20285547,0.22623177,0.8194347999999999,217.72,1.2641509433962264,0.04014179,250628,0.5394825,1.121757,0.5308191,0.6398854,1.0197953,1.42
0.1837042,0.3304571,0.19852565,0.2873131,0.8160436,212.53,1.2641509433962264,0.038665198,254396,0.47949156,1.0666416,0.5570831,0.92673737,1.0269859,1.31
0.24842392,0.33067724,0.2288955,0.19200337,0.8125245999999999,203.94,1.2641509433962264,0.045713287,258306,0.75424105,1.0402472,0.67236996,0.49661726,1.0280797,1.18
0.16509596,0.40440616,0.20117857,0.22931932,0.8089272999999999,201.11,1.2641509433962264,0.03136369,262303,0.40356755,1.2994603,0.6012335,0.73215604,1.0196159,1.11
0.20618765,0.3544042,0.21051694,0.22889124,0.8048439999999999,206.4,1.2641509433962264,0.03387932,266840,0.7355767,1.277228,0.75635606,0.8400368,1.0185772,1.22
0.16396298,0.44807455,0.16278705,0.22517544,0.8008525,206.47,1.2641509433962264,0.02833736,271275,0.5037401,1.509059,0.4965422,0.8209791,1.0202515,1.24
0.15240459,0.4986265,0.15948945,0.18947949,0.7966243,215.77,1.2641509433962264,0.049213134,275973,0.5124,1.6977184,0.55783886,0.73014176,1.0181966,1.42
0.25576374,0.37242448,0.18932472,0.18248703,0.7930440999999999,216.45,1.2641509433962264,0.030342557,279951,0.83402574,1.2098058,0.5332352,0.49645072,1.0201477,1.39
0.19823352,0.25841653,0.24012667,0.30322325,0.7890769,220.56,1.2641509433962264,0.036289275,284359,0.46269196,0.72781914,0.6544129,0.8877157,1.0334806,1.51
0.22322711,0.3782346,0.16374677,0.23479155,0.7855021,214.91,1.2641509433962264,0.0328174,288331,0.74595076,1.2732756,0.4360821,0.796459,1.0248101,1.42
0.25248095,0.3632169,0.19403158,0.19027054,0.7817913999999999,211.79,1.2641509433962264,0.035786945,292454,0.845992,1.2096564,0.5826771,0.5631031,1.0193149,1.36
0.2553715,0.35627478,0.20428279,0.18407089,0.7779456999999999,207.54,1.2641509433962264,0.03215553,296727,0.7856415,1.1186243,0.56242734,0.45824298,1.0182815,1.28
0.20175007,0.54913604,0.11552112,0.13359281,0.7741764999999999,209.64,0.3880597014925373,0.031444475,300915,0.8809616,1.8822781,0.32338524,0.46872836,1.0180074,1.32
0.19010776,0.5245189,0.1205315,0.16484183,0.7703137,208.48,0.3880597014925373,0.040978804,305207,0.66833353,1.683224,0.21265358,0.5257289,1.0189596,1.28
0.1508647,0.58898187,0.13077222,0.1293812,0.7662654999999999,213.74,0.3880597014925373,0.037421446,309705,0.54130703,1.903319,0.39838064,0.38768667,1.023265,1.38
0.1571108,0.48233122,0.15048863,0.2100693,0.7626321999999999,212.88,0.3880597014925373,0.039709043,313742,0.45526785,1.5769477,0.4122043,0.7457541,1.023345,1.35
0.14821692,0.5893724,0.124830455,0.13758026,0.7589349999999999,211.23,0.3880597014925373,0.035152894,317850,0.48789805,1.8682793,0.31617758,0.41342854,1.0214916,1.32
0.14851303,0.5720396,0.11643308,0.16301437,0.7552440999999999,210.36,0.3880597014925373,0.038651273,321951,0.55934954,1.907885,0.3159934,0.6525152,1.0241687,1.31
0.14711261,0.512392,0.14760202,0.1928934,0.7511094999999999,213.38,0.3880597014925373,0.041592404,326545,0.4173566,1.6652483,0.42067787,0.6882961,1.019963,1.38
0.14543389,0.3909036,0.17436248,0.2893001,0.7474761999999999,208.77,0.3880597014925373,0.036124267,330582,0.62530005,1.6140393,0.8067147,1.313043,1.0177349,1.29
0.14600684,0.46779874,0.17183328,0.21436118,0.7436754999999999,210.63,0.3880597014925373,0.03597158,334805,0.5959201,1.7603047,0.75879115,0.9799289,1.0205423,1.31
0.089967184,0.6503222,0.07927892,0.1804317,0.7397298999999999,213.39,0.3880597014925373,0.03684307,339189,0.3929017,2.3709245,0.26642892,1.0888089,1.0195036,1.38
0.090865575,0.7034849,0.036478203,0.16917132,0.7359741999999999,214.11,0.3880597014925373,0.037809316,343362,0.55505896,2.6017241,-0.35760748,1.1765896,1.0264211,1.41
0.07232295,0.7340906,0.046899453,0.14668688,0.7318593999999998,213.89,0.3880597014925373,0.0384083,347934,0.38381517,2.7013063,-0.04932014,1.0909741,1.0251826,1.4
0.13057333,0.61545914,0.09826613,0.15570138,0.7278156999999998,218.45,0.3880597014925373,0.03501763,352427,0.52981305,2.0802467,0.2455575,0.7058181,1.0303307,1.47
0.16170676,0.5902011,0.12128505,0.12680718,0.7238781999999999,219.97,0.3880597014925373,0.030539861,356802,1.1261829,2.4208615,0.8385417,0.88306594,1.0288122,1.52
0.15847416,0.5755498,0.07665244,0.18932359,0.7201837,217.18,0.3880597014925373,0.03020414,360907,0.9805363,2.2702703,0.25422597,1.1584023,1.0276959,1.46
0.15017503,0.6147711,0.11953214,0.11552171,0.7169401,211.49,0.3880597014925373,0.026050942,364511,0.911101,2.3205495,0.6828847,0.64875793,1.0203325,1.32
0.19523758,0.531723,0.104952455,0.16808696,0.7129755999999999,209.82,0.3880597014925373,0.032954656,368916,1.2369992,2.2389047,0.6162894,1.0872635,1.028108,1.31
0.17806889,0.5072942,0.09550175,0.2191352,0.7092855999999998,205.89,0.3880597014925373,0.021928597,373016,1.4933851,2.5403056,0.8703591,1.7009034,1.0238527,1.24
0.2369688,0.35557145,0.2128184,0.19464137,0.7052472999999999,207.01,0.3880597014925373,0.020198751,377503,1.369584,1.7753817,1.2620947,1.1728144,1.0257804,1.25
0.24848203,0.38819847,0.17873496,0.1845845,0.7014465999999999,208.19,0.3880597014925373,0.022170145,381726,1.5028163,1.9489626,1.1733499,1.2055532,1.0491151,1.27
0.27590826,0.37523007,0.16230337,0.18655829,0.6977826999999999,212.86,0.3880597014925373,0.023467813,385797,1.5768446,1.8843155,1.0462434,1.1855199,1.0408036,1.39
0.25010118,0.41187346,0.19647071,0.14155464,0.6940944999999998,209.79,0.3880597014925373,0.026593082,389895,1.5945667,2.0934174,1.3532146,1.025387,1.0376885,1.29
0.21474837,0.476682,0.13001734,0.17855231,0.6901695999999999,212.4,0.3880597014925373,0.022801142,394256,1.5274769,2.3248596,1.0256779,1.3428917,1.0282177,1.34
0.24268751,0.33294052,0.20510066,0.21927133,0.6862356999999999,211.24,0.3880597014925373,0.027097322,398627,1.5761474,1.8923366,1.4078737,1.4746827,1.0302899,1.32
0.1752101,0.47173014,0.10855896,0.24450082,0.6827032,208.26,0.45454545454545453,0.021264326,402552,1.353814,2.3442352,0.87512165,1.6870468,1.0395234,1.25
0.16493663,0.5556675,0.10827799,0.17111787,0.6790599999999999,208.03,0.45454545454545453,0.024581596,406600,1.3205589,2.5351677,0.8996994,1.3573502,1.0393705,1.27
0.15390843,0.5278871,0.13261977,0.18558466,0.6755463999999999,206.09,0.45454545454545453,0.018197246,410504,1.5390854,2.77161,1.3902137,1.7262387,1.0337712,1.26
0.13640624,0.55721366,0.09674862,0.20963149,0.6712083999999999,210.68,0.45454545454545453,0.021467594,415324,1.2738762,2.6811874,0.9303549,1.7035898,1.0399051,1.34
0.12906402,0.5422734,0.14576255,0.18290001,0.6671619999999999,211.93,0.45454545454545453,0.022135682,419820,1.0654032,2.500865,1.1870736,1.4140342,1.035633,1.39
0.13266681,0.4919858,0.16187398,0.2134735,0.6631065999999999,217.74,0.45454545454545453,0.029144205,424326,1.1384633,2.4490724,1.3374406,1.6141351,1.0421389,1.52
0.1252995,0.38717318,0.0792349,0.4082925,0.6589611999999999,223.32,0.45454545454545453,0.021521524,428932,1.222584,2.3507493,0.764294,2.403861,1.0366733,1.58
0.04786322,0.74339795,0.046021663,0.16271716,0.6549489999999999,228.86,0.45454545454545453,0.02682615,433390,0.6346902,3.3775744,0.5954553,1.8583565,1.072416,1.65
0.16305356,0.3549864,0.26365253,0.21830755,0.6505848999999999,229.15,0.45454545454545453,0.022985945,438239,1.433715,2.2117157,1.9142684,1.7255411,1.0578537,1.66
0.12493796,0.638394,0.078397974,0.15827017,0.6466348,228.08,0.45454545454545453,0.02051189,442628,1.7264345,3.3575728,1.2604152,1.9629207,1.0568862,1.64
0.10683307,0.45938343,0.060309775,0.37347376,0.6429069999999999,224.44,0.45454545454545453,0.016809486,446770,1.447861,2.9064786,0.87608767,2.6994412,1.0625832,1.57
0.17566825,0.39825392,0.21055308,0.2155248,0.6388704999999999,223.23,0.45454545454545453,0.018197818,451255,1.8128453,2.631338,1.9939858,2.017324,1.0492468,1.58
0.13440742,0.46774542,0.107306905,0.29054034,0.6345378999999999,226.79,0.45454545454545453,0.017937588,456069,1.430315,2.6773636,1.2051325,2.201182,1.0508239,1.7
0.06041453,0.63862944,0.03188521,0.2690708,0.6307281999999999,220.63,0.45454545454545453,0.0176615,460302,1.2054096,3.5635042,0.56632215,2.6991544,1.050859,1.6
0.09210127,0.5284505,0.08900768,0.29044056,0.6271272999999999,216.75,0.45454545454545453,0.018197078,464303,1.3027163,3.0497766,1.2685502,2.4512265,1.0543046,1.51
0.06983557,0.4013062,0.19026123,0.33859703,0.6225354999999999,226.35,0.45454545454545453,0.01558869,469405,0.8246167,2.5731978,1.8268712,2.4032838,1.0600085,1.67
0.119616546,0.3111513,0.19822933,0.37100285,0.6187167999999998,223.93,0.45454545454545453,0.017991632,473648,1.3177673,2.2737553,1.8229007,2.4496858,1.0568764,1.61
0.18485129,0.46391404,0.10701138,0.24422328,0.6152409999999999,214.41,0.45454545454545453,0.013641972,477510,1.6541653,2.574313,1.1075488,1.9326966,1.0479773,1.4
0.040346697,0.8399376,0.060029835,0.059685785,0.6112278999999998,216.67,0.45454545454545453,0.014854398,481969,0.65114355,3.6869617,1.0484757,1.0427278,1.0759829,1.41
0.21954432,0.36702996,0.17540799,0.23801774,0.6072660999999999,220.68,0.45454545454545453,0.01893845,486371,1.666517,2.1804063,1.4420774,1.747308,1.0598896,1.52
0.21763982,0.4473532,0.15572664,0.17928043,0.6035913999999999,210.49,0.45454545454545453,0.02593489,490454,1.5507286,2.2712355,1.2159892,1.3568382,1.052622,1.35
0.2098332,0.4522915,0.11850304,0.21937221,0.5999607999999998,208.4,0.45454545454545453,0.016306598,494488,1.9557495,2.7237635,1.3843752,2.0002065,1.0522882,1.29
0.16115867,0.5682291,0.11381953,0.15679277,0.5956767999999999,217.38,0.45454545454545453,0.016352363,499248,1.4729372,2.7330725,1.125162,1.445473,1.0483967,1.47
0.18209063,0.5611714,0.08815655,0.16858141,0.5921082999999999,212.44,2.159090909090909,0.023750834,503213,1.5998468,2.7253687,0.8744566,1.5227611,1.0492915,1.41
0.21089765,0.4063603,0.13581863,0.24692343,0.5882158,211.67,2.159090909090909,0.023249317,507538,1.7944082,2.4502754,1.3543556,1.9521135,1.0597017,1.39
0.1554848,0.46350452,0.1000577,0.28095302,0.5846509,210.45,2.159090909090909,0.021999726,511499,1.5959868,2.688255,1.1551859,2.1876264,1.047919,1.37
0.17519863,0.38837257,0.115809366,0.32061943,0.5807395,213.57,2.159090909090909,0.01854209,515845,1.4800125,2.2760572,1.0660377,2.084347,1.0492975,1.44
0.16927701,0.50844646,0.04446473,0.2778118,0.5762071,216.33,2.159090909090909,0.02800216,520881,1.9561514,3.0559747,0.61931115,2.4515586,1.072423,1.49
0.16049543,0.61147517,0.057306413,0.17072304,0.5722974999999999,220.12,2.159090909090909,0.027634755,525225,2.0440044,3.3816133,1.0141517,2.1057816,1.0794872,1.54
0.0772008,0.75188,0.032092426,0.13882676,0.5682735999999999,221.58,2.159090909090909,0.019011468,529696,1.6579071,3.934074,0.78011733,2.244724,1.0646734,1.58
0.044249758,0.8448277,0.013270398,0.09765212,0.5638644999999999,230.96,2.159090909090909,0.02270995,534595,1.8352602,4.784543,0.6309461,2.6268218,1.0596637,1.77
0.11323055,0.6522637,0.044669952,0.18983586,0.5598855999999999,231.71,2.159090909090909,0.022988874,539016,2.068224,3.8192468,1.138099,2.5849576,1.0571945,1.78
0.028365992,0.9042502,0.002908503,0.06447521,0.5557626999999998,227.16,2.159090909090909,0.017812476,543597,2.338003,5.799918,0.060450677,3.159093,1.0733602,1.69
0.03791391,0.9083534,0.0023821313,0.05135058,0.5520636999999999,224.82,2.159090909090909,0.024046116,547707,2.3394246,5.51574,-0.4278978,2.6427827,1.079947,1.66
0.07370293,0.82867634,0.014794775,0.08282596,0.5481261999999999,223.86,2.159090909090909,0.017593391,552082,2.9587348,5.378522,1.3529663,3.0754337,1.0921243,1.59
0.06522009,0.87189084,0.0050671636,0.05782197,0.5439384999999999,221.4,2.159090909090909,0.024262104,556735,3.0242326,5.6171293,0.4692466,2.9038339,1.0787497,1.54
0.03636862,0.91384983,0.0030199594,0.04676155,0.5406003999999999,214.28,2.159090909090909,0.022013284,560444,2.9587107,6.1826706,0.4702478,3.2100656,1.0657523,1.4
0.055977244,0.9102389,0.0051421216,0.028641706,0.5367699999999999,211.03,2.159090909090909,0.01685117,564700,3.1260931,5.914855,0.7386138,2.4560118,1.0658216,1.34
0.11248935,0.7959104,0.0159668,0.07563338,0.5326677999999999,215.51,2.159090909090909,0.018364651,569258,3.1962678,5.152896,1.2439208,2.7993069,1.0649195,1.46
0.06560061,0.7774693,0.007965609,0.14896457,0.5288094999999999,214.63,2.159090909090909,0.021743042,573545,2.8078506,5.2803097,0.6993989,3.627974,1.0789537,1.46
0.018890228,0.94615316,0.00035287684,0.034603752,0.5252058999999999,208.14,2.159090909090909,0.019196704,577549,3.381258,7.2950177,-0.5990227,3.9865754,1.0719014,1.32
0.041317645,0.9053095,0.0026319025,0.050740913,0.5214249999999999,213.06,2.159090909090909,0.031872734,581750,3.392617,6.4796042,0.6390343,3.59806,1.0684156,1.41
0.08510817,0.85869354,0.0054784925,0.050719757,0.5175000999999999,214.11,2.159090909090909,0.019887434,586111,3.5287175,5.8402066,0.78562456,3.01111,1.0697048,1.45
0.034214187,0.9477313,0.0036168636,0.014437607,0.5137902999999999,209.75,2.159090909090909,0.019808963,590233,3.2644925,6.585923,1.0174595,2.4016883,1.0713162,1.35
0.108389504,0.82725775,0.007020906,0.05733178,0.5102163999999999,206.59,2.159090909090909,0.021430193,594204,3.9296415,5.9620266,1.1928022,3.2927654,1.0752667,1.29
0.0830165,0.78598315,0.00070913724,0.1302912,0.5062509999999999,210.61,2.159090909090909,0.018904047,598610,3.9328735,6.1807694,-0.82987225,4.383606,1.074745,1.39
0.10800254,0.78234285,0.008141562,0.10151308,0.5022999999999999,212.5,3.0256410256410255,0.021843435,603000,3.523614,5.503752,0.9384411,3.4616468,1.0603,1.45
0.20889093,0.7014702,0.018164666,0.07147415,0.4990419999999999,205.09,3.0256410256410255,0.016028909,606620,4.0104756,5.221842,1.5681417,2.9379992,1.0609261,1.29
0.2107145,0.6196988,0.021589601,0.14799699,0.4953285999999999,205.13,3.0256410256410255,0.021785015,610746,3.6196573,4.6983867,1.3413649,3.266345,1.0750184,1.28
0.19750886,0.63236296,0.035634503,0.1344937,0.4911777999999999,211.54,3.0256410256410255,0.018457223,615358,3.5018086,4.6654887,1.7893397,3.1175425,1.0793699,1.44
0.19474608,0.6812727,0.037674826,0.08630646,0.4871745999999999,211.96,3.0256410256410255,0.023870802,619806,3.2858007,4.538067,1.6430966,2.4720087,1.068859,1.43
0.17221487,0.6438716,0.040959574,0.14295389,0.48326769999999986,211.47,3.0256410256410255,0.017193612,624147,2.992081,4.3108373,1.5559235,2.80586,1.0654104,1.42
0.1339094,0.79208136,0.015490698,0.05851852,0.47945439999999984,217.64,3.0256410256410255,0.014565838,628384,3.3279724,5.105473,1.1710485,2.5001523,1.0545719,1.55
0.13777721,0.76850426,0.029754795,0.06396372,0.47557539999999987,219.48,3.0256410256410255,0.019788545,632694,2.8823724,4.6011806,1.3497249,2.1150506,1.0607295,1.59
0.16042177,0.7165358,0.04247148,0.08057093,0.4713021999999999,220.84,3.0256410256410255,0.015191631,637442,3.091994,4.588616,1.7630206,2.4033256,1.0501541,1.59
0.076407015,0.9001597,0.005027558,0.018405737,0.4677516999999999,215.81,3.0256410256410255,0.016530737,641387,3.3782423,5.84474,0.65710217,1.9548303,1.0776377,1.47
0.062548295,0.90968585,0.0051295985,0.02263629,0.46395999999999993,214.53,3.0256410256410255,0.0121815875,645600,3.1541758,5.831336,0.65326416,2.1377912,1.0587951,1.41
0.0459288,0.936458,0.004017227,0.013595963,0.46010889999999993,214.95,3.0256410256410255,0.013756476,649879,3.4369702,6.4519825,1.0004698,2.2196507,1.0763881,1.39
0.10145508,0.8616437,0.013219153,0.023682054,0.45622269999999987,215.03,3.0256410256410255,0.013381131,654197,3.1885803,5.327806,1.1506311,1.7336816,1.0609615,1.4
0.08926197,0.89204144,0.0064559914,0.012240528,0.45231489999999985,210.97,3.0256410256410255,0.016225833,658539,3.3370066,5.6389437,0.7104397,1.3501837,1.0587634,1.34
0.065673366,0.90411735,0.012542601,0.017666746,0.4487454999999999,211.18,3.0256410256410255,0.014637087,662505,3.3791962,6.001462,1.7236336,2.066187,1.0879623,1.33
0.03651575,0.9304386,0.003525657,0.029520085,0.44472069999999986,213.77,3.0256410256410255,0.009622026,666977,3.5310285,6.768941,1.1933515,3.3183558,1.0859932,1.4
0.03305637,0.9547125,0.003889454,0.00834166,0.44055999999999984,217.21,3.0256410256410255,0.014636708,671600,3.5672784,6.9304743,1.4273331,2.1903262,1.0552238,1.45
0.034471184,0.95506847,0.0038984818,0.006561917,0.4366836999999999,217.1,3.0256410256410255,0.011441916,675907,3.5245478,6.846207,1.345011,1.8657068,1.0664759,1.43
0.060050763,0.9137558,0.011989388,0.014204069,0.4327002999999999,217.94,3.0256410256410255,0.012312812,680333,3.4987354,6.2211084,1.8875669,2.0570734,1.0743644,1.44
