action_prob 0,action_prob 1,action_prob 2,action_prob 3,action_prob 4,action_prob 5,current_exploration,episode_length,evaluation_reward,expert_loss,frame_number,q_val_action 0,q_val_action 1,q_val_action 2,q_val_action 3,q_val_action 4,q_val_action 5,td_loss,training_reward
0.9995041,7.588604e-05,0.00010537925,0.00021542289,8.131313e-05,1.7921744e-05,0.8461080999999999,393.05,0.0,6.160867e-05,220991,18.815145,9.329364,9.657697,10.372734,9.398438,7.8861456,23753.5,186.5
0.9974095,0.000915225,0.00013662997,0.0011416042,0.00037768195,1.9435605e-05,0.8390610999999999,391.87,0.0,0.00015474415,228821,17.816896,10.82315,8.921256,11.044169,9.938032,6.971087,54241.637,184.0
0.99910384,0.00017523885,5.7597048e-05,0.00026775728,0.00038263673,1.2921197e-05,0.8325396999999999,383.99,0.0,0.00014693559,236067,18.63214,9.983675,8.870996,10.407606,10.764611,7.3763943,17150.102,159.5
0.99959105,8.011039e-05,1.795764e-05,0.00013398896,0.00017531308,1.5955436e-06,0.8258823999999999,376.95,0.0,2.6005331e-05,243464,19.458431,10.026735,8.531345,10.541087,10.809903,6.110544,13464.999,148.5
0.99283046,0.0011224003,0.0014376226,0.0015989259,0.0029272425,8.347188e-05,0.8186239,380.53,0.0,0.00264816,251529,19.17189,12.3868,12.634321,12.740663,13.345391,9.788085,13027.468,149.75
0.9996909,4.5863424e-05,5.62502e-05,8.27494e-05,0.000120154786,4.088647e-06,0.8116920999999999,382.4,0.0,2.206013e-05,259231,20.749304,10.75977,10.963912,11.349919,11.722883,8.342317,146.90855,150.0
0.9986173,0.00032190597,0.0001981005,0.00052103255,0.00030398663,3.7722388e-05,0.8048268999999999,380.38,0.0,0.00019460885,266859,20.671307,12.631439,12.145954,13.112992,12.574163,10.487433,15617.472,157.25
0.99980015,4.2626776e-05,3.3296725e-05,5.4341857e-05,6.740912e-05,2.2235008e-06,0.7979769999999999,384.03,0.0,5.6532585e-06,274470,21.301704,11.238876,10.991853,11.4816885,11.697174,8.285477,94.35959,165.75
0.9996105,0.00010465422,2.5683798e-05,0.00015232137,0.00010262043,4.249593e-06,0.7912431999999999,384.88,0.0,2.5994043e-05,281952,21.032717,11.8682575,10.463456,12.243588,11.848633,8.664419,76.179855,161.25
0.9918023,0.0022561324,0.001458431,0.0018139861,0.0026318918,3.7371206e-05,0.7842933999999999,381.45,0.0,0.03332339,289674,20.621668,14.535796,14.099505,14.317671,14.689847,10.435289,3590766.5,161.5
