action_prob 0,action_prob 1,action_prob 2,action_prob 3,action_prob 4,action_prob 5,current_exploration,episode_length,evaluation_reward,expert_loss,frame_number,q_val_action 0,q_val_action 1,q_val_action 2,q_val_action 3,q_val_action 4,q_val_action 5,td_loss,training_reward
1.0,2.2867244e-10,1.4598181e-10,1.4226083e-10,2.7622965e-10,1.124983e-10,0.7717464999999999,374.65,0.0,-1.0013531e-05,303615,14.758607,-7.4401236,-7.8889327,-7.9147525,-7.2511826,-8.149476,184262750.0,136.25
1.0,7.5505213e-10,2.60412e-10,5.833433e-10,9.2393126e-10,2.8063313e-10,0.7642026999999999,388.6,0.0,-1.0013531e-05,311997,14.145068,-6.8591666,-7.923687,-7.117178,-6.6573143,-7.8489056,40777116.0,158.25
1.0,2.4148755e-10,1.4920243e-10,1.8713926e-10,2.3701557e-10,1.686453e-10,0.7573122999999999,390.67,0.0,-1.0013531e-05,319653,14.393333,-7.7508707,-8.232384,-8.005835,-7.7695622,-8.109889,59154884.0,160.5
1.0,6.662867e-10,4.202049e-10,2.534666e-10,6.6576206e-10,9.0294855e-10,0.7503759999999999,389.28,0.0,-1.0013531e-05,327360,14.248036,-6.881264,-7.3422422,-7.847753,-6.8820515,-6.5773187,7144493000.0,160.5
1.0,4.774614e-10,3.9465867e-10,3.0414138e-10,4.5167214e-10,4.7006177e-10,0.7434414999999999,393.23,0.0,-1.0013531e-05,335065,15.429218,-6.033319,-6.2237825,-6.4843097,-6.0888457,-6.0489397,9378134.0,175.25
1.0,2.3421318e-10,2.8192987e-10,3.1009034e-10,3.3092157e-10,7.817588e-10,0.7363512999999999,393.28,0.0,-1.0013531e-05,342943,14.783542,-7.3912477,-7.205821,-7.1106153,-7.045598,-6.185934,25359577000.0,172.75
1.0,2.987632e-10,3.049482e-10,3.582732e-10,3.484086e-10,4.8015275e-10,0.7295202999999999,385.36,0.0,-1.0013531e-05,350533,13.846822,-8.084549,-8.064057,-7.9029045,-7.9308243,-7.610095,28365104.0,170.25
1.0,9.797078e-10,6.81285e-10,1.518061e-09,1.2975677e-09,2.065002e-09,0.7218936999999999,393.54,0.0,-1.0013531e-05,359007,14.830934,-5.9128323,-6.2761073,-5.4748983,-5.631841,-5.167202,1185807700.0,184.5
1.0,4.259845e-10,4.2335446e-10,6.1716127e-10,5.240388e-10,5.6299065e-10,0.7148817999999999,394.38,0.0,-1.0013531e-05,366798,14.284074,-7.292544,-7.298738,-6.921818,-7.085381,-7.013684,1458722300.0,187.25
1.0,7.52446e-09,5.374372e-09,6.0839245e-09,5.907515e-09,4.172493e-09,0.7081263999999998,392.39,0.0,-1.0013531e-05,374304,13.223023,-5.4820833,-5.818601,-5.694592,-5.724017,-6.071728,145193360.0,172.25
1.0,3.902918e-08,3.426445e-08,2.0958584e-08,1.5671109e-08,9.531513e-09,0.7010244999999999,392.52,0.0,-9.964431e-06,382195,13.275207,-3.7837505,-3.9139502,-4.4055104,-4.6962395,-5.193455,1658318.4,167.75
1.0,1.0007687e-08,6.553632e-09,2.423274e-09,5.9695973e-09,3.4058012e-09,0.6940143999999999,394.51,0.0,-1.0013531e-05,389984,13.572639,-4.8472733,-5.270608,-6.265507,-5.363947,-5.9251456,2036309500.0,156.25
1.0,5.9253673e-09,5.7314193e-09,3.0306793e-09,3.888731e-09,2.039162e-09,0.6868747,389.1,0.0,-1.0013531e-05,397917,14.160241,-4.783781,-4.8170624,-5.454237,-5.2049417,-5.8504868,1213270.0,148.75
1.0,1.0244616e-09,1.1667073e-09,6.840558e-10,5.906115e-10,5.3252786e-10,0.6800580999999999,386.93,0.0,-1.0013531e-05,405491,13.215182,-7.4839168,-7.3538976,-7.8877997,-8.034679,-8.138204,9393138.0,139.0
1.0,7.69743e-10,8.8060964e-10,7.7481305e-10,5.381622e-10,4.937945e-10,0.6730677999999999,389.54,0.0,-1.0013531e-05,413258,13.214833,-7.7701306,-7.6355734,-7.763566,-8.128027,-8.214067,40833610.0,152.0
1.0,1.5275617e-09,2.3024462e-09,2.5810187e-09,1.3460207e-09,2.1631625e-09,0.6662062,386.87,0.0,-1.0013531e-05,420882,13.172571,-7.1270213,-6.716722,-6.6025105,-7.2535424,-6.7791233,34257536.0,160.5
1.0,1.8312255e-09,1.7982571e-09,2.2649609e-09,1.5764156e-09,2.0742668e-09,0.6592284999999999,386.51,0.0,-1.0013531e-05,428635,12.072649,-8.045631,-8.063798,-7.8330593,-8.195463,-7.9210086,19879142.0,167.0
1.0,8.0971285e-10,9.2453234e-10,1.1216412e-09,9.69839e-10,1.3193495e-09,0.6523461999999999,383.65,0.0,-1.0013531e-05,436282,13.850307,-7.0840335,-6.951426,-6.758165,-6.9035845,-6.5958195,882511500.0,155.0
1.0,6.1005495e-10,6.473027e-10,5.827917e-10,6.416238e-10,6.30427e-10,0.6450174999999999,389.34,0.0,-1.0013531e-05,444425,13.131727,-8.085746,-8.026481,-8.131465,-8.035291,-8.052896,8051415.0,159.75
1.0,5.0531174e-10,4.2611042e-10,3.61538e-10,4.4681464e-10,6.2103445e-10,0.6374538999999999,395.71,0.0,-1.0013531e-05,452829,12.900149,-8.505696,-8.676173,-8.840504,-8.628728,-8.299484,12876623.0,171.5
1.0,3.8844516e-10,2.6893215e-10,2.7291358e-10,3.5227893e-10,3.8336792e-10,0.629875,403.68,0.0,-1.0013531e-05,461250,13.672806,-7.9960637,-8.363756,-8.349059,-8.093792,-8.00922,2320762000.0,180.5
1.0,1.7923741e-09,1.6618571e-09,2.5635183e-09,2.6197544e-09,2.5866171e-09,0.6230628999999999,401.84,0.0,-1.0013531e-05,468819,12.922195,-7.2175293,-7.293135,-6.85969,-6.8379903,-6.8507185,140513010.0,174.75
1.0,8.457038e-10,1.0091445e-09,7.967794e-10,7.735653e-10,7.731759e-10,0.6156945999999999,407.24,0.0,-1.0013531e-05,477006,12.807287,-8.083565,-7.9068756,-8.143157,-8.172724,-8.173227,345979200.0,184.75
1.0,8.320034e-10,8.0999085e-10,6.7922457e-10,5.3985233e-10,9.515015e-10,0.6086043999999999,404.59,0.0,-1.0013531e-05,484884,14.355202,-6.5519834,-6.5787954,-6.754868,-6.984524,-6.417779,654625500000.0,185.75
1.0,6.643895e-10,5.5962784e-10,5.785697e-10,5.933937e-10,5.944926e-10,0.6012360999999999,402.42,0.0,-1.0013531e-05,493071,11.979882,-9.15227,-9.323866,-9.290581,-9.265282,-9.263432,7057833.5,178.75
1.0,1.3315679e-09,6.2581457e-10,1.2376448e-09,1.2271565e-09,1.1877912e-09,0.5940297999999999,398.28,0.0,-1.0013531e-05,501078,11.703585,-8.733323,-9.488382,-8.806471,-8.8149805,-8.847587,4351323.0,164.5
1.0,3.7832243e-10,3.53066e-10,3.7039266e-10,3.134854e-10,3.206937e-10,0.5868387999999999,402.49,0.0,-1.0013531e-05,509068,11.487781,-10.207494,-10.276587,-10.228678,-10.395488,-10.372754,617713300.0,174.75
1.0,3.7381498e-10,3.7535966e-10,3.682695e-10,3.9152315e-10,3.892922e-10,0.5798070999999999,398.75,0.0,-1.0013531e-05,516881,12.2852955,-9.421966,-9.417842,-9.436912,-9.375682,-9.381396,786962750.0,165.75
1.0,3.0542027e-10,2.5161265e-10,2.622923e-10,2.4273947e-10,2.2694224e-10,0.5726566,399.42,0.0,-1.0013531e-05,524826,12.246255,-9.663077,-9.856876,-9.815307,-9.892777,-9.96007,122547260.0,159.5
1.0,3.050221e-10,3.0559394e-10,2.7644997e-10,2.0984964e-10,2.6287175e-10,0.5657787999999999,393.97,0.0,-1.0013531e-05,532468,12.08081,-9.829826,-9.827954,-9.928183,-10.203819,-9.978545,14455579.0,141.25
1.0,7.349438e-10,7.2711887e-10,7.969116e-10,6.844369e-10,9.654133e-10,0.5582646999999998,397.39,0.0,-1.0013531e-05,540817,11.450627,-9.5806,-9.591304,-9.49965,-9.651796,-9.307837,2745117.8,148.5
1.0,4.931921e-10,4.1842782e-10,4.481803e-10,4.773858e-10,8.159266e-10,0.5513490999999999,394.33,0.0,-1.0013531e-05,548501,10.998842,-10.43128,-10.5956745,-10.526982,-10.463854,-9.927855,14306315000.0,137.5
1.0,2.504224e-10,2.2550883e-10,2.2997239e-10,2.3335614e-10,4.171878e-10,0.5441589999999998,396.09,0.0,-1.0013531e-05,556490,10.934253,-11.173619,-11.27841,-11.25881,-11.244202,-10.663232,19627978.0,139.0
1.0,4.2590323e-10,2.9645178e-10,2.8129551e-10,3.875246e-10,1.1166271e-09,0.5371965999999999,394.0,0.0,-1.0013531e-05,564226,10.815095,-10.761713,-11.1240425,-11.176521,-10.856147,-9.797858,10632421.0,136.0
1.0,7.2330114e-10,3.6504416e-10,6.096129e-10,7.8475865e-10,3.4217997e-09,0.5296806999999999,401.09,0.0,-1.0013531e-05,572577,10.902189,-10.145007,-10.8288145,-10.316007,-10.063456,-8.590909,729122300.0,160.0
1.0,4.472019e-09,4.304031e-09,4.4778914e-09,4.4911665e-09,4.6841517e-09,0.5222835999999998,399.79,0.0,-1.0013531e-05,580796,10.669565,-8.5558605,-8.59415,-8.554548,-8.551587,-8.509515,3571046400.0,156.75
1.0,2.5355704e-10,3.4301095e-10,2.3309013e-10,3.6186498e-10,3.042644e-10,0.5152131999999999,401.51,0.0,-1.0013531e-05,588652,12.846495,-9.248937,-8.946765,-9.333102,-8.893255,-9.06663,49799530.0,166.0
1.0,1.6352272e-10,1.877338e-10,1.6052884e-10,1.9432439e-10,1.8435711e-10,0.5085522999999998,395.63,0.0,-1.0013531e-05,596053,12.825511,-9.708557,-9.570485,-9.727037,-9.535982,-9.5886345,2143835900.0,156.5
1.0,1.2235893e-10,1.2220872e-10,1.3040252e-10,1.4356485e-10,1.2751447e-10,0.5011785999999999,400.2,0.0,-1.0013531e-05,604246,12.815851,-10.008211,-10.0094385,-9.944545,-9.848383,-9.966941,2287094800.0,174.75
1.0,3.3640732e-10,2.0505338e-10,3.3513034e-10,3.2079037e-10,2.8171002e-10,0.49397499999999994,396.73,0.0,-1.0013531e-05,612250,12.291527,-9.521173,-10.016223,-9.524975,-9.5687065,-9.698616,527810700.0,163.25
1.0,2.4029845e-10,1.7018048e-10,2.1712221e-10,2.504009e-10,2.297225e-10,0.4869378999999999,392.73,0.0,-1.0013531e-05,620069,12.153387,-9.995751,-10.340775,-10.097173,-9.954571,-10.040761,4579970.0,160.75
1.0,2.2967606e-10,2.9178782e-10,2.1830235e-10,2.5995048e-10,3.8510412e-10,0.47969739999999994,394.62,0.0,-1.0013531e-05,628114,11.893895,-10.300456,-10.061098,-10.351246,-10.176635,-9.783612,1864162800.0,161.0
1.0,4.121686e-10,6.4914e-10,4.1849646e-10,6.9016565e-10,9.20008e-10,0.47186739999999994,407.61,0.0,-1.0013531e-05,636814,11.741846,-9.867743,-9.413527,-9.852507,-9.352244,-9.064793,5302866.5,177.5
1.0,4.7240134e-10,4.9384913e-10,4.711595e-10,4.9120935e-10,5.048262e-10,0.4639275999999999,413.9,0.0,-1.0013531e-05,645636,10.868641,-10.604551,-10.560149,-10.607183,-10.565511,-10.538165,99015490.0,179.25
1.0,1.4691447e-10,1.5188076e-10,1.5308539e-10,1.5141968e-10,1.4941146e-10,0.4566537999999999,414.68,0.0,-1.0013531e-05,653718,11.480575,-11.160597,-11.127352,-11.11945,-11.130392,-11.1437435,14195409.0,178.25
1.0,2.5336078e-10,2.2113149e-10,2.2669479e-10,1.6196171e-10,2.5725885e-10,0.44928279999999987,418.39,0.0,-1.0013531e-05,661908,11.479664,-10.616542,-10.7526,-10.727752,-11.063997,-10.6012745,4536923.0,191.25
1.0,4.173669e-10,4.2102483e-10,4.2818796e-10,4.121379e-10,3.688065e-10,0.44190909999999983,419.87,0.0,-1.0013531e-05,670101,10.865841,-10.731215,-10.722487,-10.705618,-10.743822,-10.854908,57793780.0,190.25
1.0,7.9115803e-10,4.0243187e-10,5.759811e-10,3.640026e-10,3.9627057e-10,0.43483059999999985,411.52,0.0,-1.0013531e-05,677966,10.395232,-10.562292,-11.238263,-10.879714,-11.338629,-11.253692,47459452.0,181.5
1.0,8.143407e-10,4.5624643e-10,5.7375416e-10,2.2636813e-10,4.827073e-10,0.4272210999999999,407.85,0.0,-1.0013531e-05,686421,10.998819,-9.929823,-10.50917,-10.280002,-11.21004,-10.452792,1018693060.0,176.0
1.0,4.831587e-10,5.0601967e-10,4.3914133e-10,4.5086052e-10,4.7277177e-10,0.41982039999999987,409.26,0.0,-1.0013531e-05,694644,9.994852,-11.455824,-11.409593,-11.551349,-11.525011,-11.477555,3196933.0,187.5
1.0,3.6632333e-10,3.77541e-10,3.2280845e-10,3.4938152e-10,3.3093417e-10,0.4125222999999999,408.45,0.0,-1.0013531e-05,702753,11.404928,-10.322577,-10.292413,-10.449033,-10.369927,-10.424172,1447115.0,181.25
1.0,4.5538748e-10,5.5462285e-10,4.1600465e-10,4.3327908e-10,4.2017606e-10,0.4054230999999999,405.4,0.0,-1.0013531e-05,710641,11.693432,-9.816441,-9.619301,-9.906893,-9.866208,-9.8969145,1110480100.0,172.5
1.0,2.8237115e-10,2.9967692e-10,2.9232539e-10,2.8405384e-10,2.860819e-10,0.3980862999999999,408.27,0.0,-1.0013531e-05,718793,10.834818,-11.152981,-11.093498,-11.118336,-11.14704,-11.139924,5067660.0,175.75
1.0,8.294824e-10,7.964603e-10,1.3712028e-09,9.772405e-10,9.871017e-10,0.3902769999999999,410.49,0.0,-1.0013531e-05,727470,12.389968,-8.520251,-8.560875,-8.017609,-8.35632,-8.346281,394110530.0,184.25
1.0,3.860992e-10,3.2360864e-10,3.6618222e-10,2.9911043e-10,3.750033e-10,0.38252799999999987,414.36,0.0,-1.0013531e-05,736080,12.320919,-9.354008,-9.530567,-9.406972,-9.609289,-9.383167,2577391400.0,173.0
1.0,2.737801e-10,2.724377e-10,2.6289232e-10,2.556998e-10,2.7266644e-10,0.3747132999999999,420.1,0.0,-1.0013531e-05,744763,13.313569,-8.705127,-8.710042,-8.745708,-8.773447,-8.709203,684690000.0,182.5
1.0,2.9759617e-10,4.357879e-10,2.7627495e-10,3.552248e-10,3.438035e-10,0.3669840999999999,427.1,0.0,-1.0013531e-05,753351,12.581514,-9.353769,-8.972351,-9.42811,-9.176755,-9.209436,12872067.0,191.5
1.0,3.630735e-10,3.7072342e-10,3.4619216e-10,3.6030368e-10,3.5759729e-10,0.3595428999999999,428.26,0.0,-1.0013531e-05,761619,14.327433,-7.4089828,-7.388132,-7.456594,-7.4166417,-7.424181,487192030.0,188.5
1.0,1.8235251e-10,2.2671684e-10,2.0108308e-10,2.0781427e-10,1.9545182e-10,0.3518973999999999,426.44,0.0,-1.0013531e-05,770114,14.295974,-8.1291065,-7.911345,-8.031329,-7.998403,-8.059733,1621807.6,175.75
1.0,1.4275825e-10,2.7659344e-10,3.3332243e-10,3.386296e-10,2.580535e-10,0.34422759999999986,425.56,0.0,-1.0013531e-05,778636,14.0617895,-8.608078,-7.946683,-7.760121,-7.7443237,-8.016066,2631670.0,182.25
1.0,3.627897e-10,3.8374762e-10,4.1023684e-10,5.094663e-10,5.081067e-10,0.33652179999999987,424.35,0.0,-1.0013531e-05,787198,13.981768,-7.7554307,-7.699268,-7.6325183,-7.4158893,-7.418562,1691071.9,165.75
1.0,1.8179064e-10,1.8361525e-10,1.8970127e-10,2.099153e-10,2.1958355e-10,0.3290238999999999,421.78,0.0,-1.0013531e-05,795529,13.943088,-8.485077,-8.475092,-8.442482,-8.3412285,-8.296201,53996270.0,161.5
1.0,3.1741182e-10,2.3257941e-10,2.0060463e-10,3.8430945e-10,6.140135e-10,0.3216663999999999,420.85,0.0,-1.0013531e-05,803704,13.727111,-8.14371,-8.4546795,-8.602575,-7.9524627,-7.4838934,24872758.0,163.5
1.0,4.4347787e-10,4.1988762e-10,4.125115e-10,4.5341658e-10,4.67091e-10,0.3136536999999999,424.93,0.0,-1.0013531e-05,812607,11.981045,-9.555328,-9.60999,-9.627711,-9.533165,-9.503453,171319400.0,165.0
1.0,1.8620748e-10,1.7998208e-10,1.7804919e-10,1.8888675e-10,1.9252552e-10,0.30583539999999987,426.58,0.0,-1.0013531e-05,821294,11.9779825,-10.426177,-10.460182,-10.470979,-10.411891,-10.39281,3304067.2,159.0
1.0,1.1494864e-10,1.1213263e-10,1.1129587e-10,1.1593752e-10,1.1745617e-10,0.29786049999999986,429.57,0.0,-1.0013531e-05,830155,11.969075,-10.9174595,-10.942264,-10.949754,-10.908895,-10.89588,1954376.6,168.5
1.0,8.543887e-11,8.354633e-11,8.294108e-11,8.493243e-11,8.563401e-11,0.2899710999999999,433.92,0.0,-1.0013531e-05,838921,11.942752,-11.240467,-11.262868,-11.270139,-11.246413,-11.238187,1989626.9,172.5
1.0,7.3106514e-11,7.1394744e-11,7.079404e-11,7.248697e-11,7.254741e-11,0.2820465999999999,440.22,0.0,-1.0013531e-05,847726,11.842312,-11.496793,-11.520484,-11.528935,-11.505303,-11.504469,1549299.9,176.0
1.0,6.137146e-11,5.887891e-11,5.8194727e-11,5.90073e-11,5.977624e-11,0.2733426999999998,447.9,0.0,-1.0013531e-05,857397,13.840346,-9.673729,-9.715191,-9.726879,-9.713013,-9.7000675,1282005.9,194.25
1.0,5.062511e-11,4.8978425e-11,4.852382e-11,4.901833e-11,4.9596712e-11,0.2654028999999999,449.25,0.0,-1.0013531e-05,866219,13.838329,-9.868243,-9.901312,-9.910636,-9.900498,-9.888768,3068796.8,198.75
1.0,4.2773802e-11,4.158363e-11,4.1252227e-11,4.1612748e-11,4.203057e-11,0.2572119999999999,451.65,0.0,-1.0013531e-05,875320,13.838328,-10.036766,-10.064986,-10.072987,-10.064286,-10.0542965,2442905.0,197.75
1.0,3.708746e-11,3.619214e-11,3.5939682e-11,3.6216308e-11,3.6532326e-11,0.24913089999999982,453.78,0.0,-1.0013531e-05,884299,13.838328,-10.179413,-10.203852,-10.21085,-10.203182,-10.194495,34111764.0,189.5
1.0,3.293918e-11,3.222436e-11,3.201435e-11,3.2260333e-11,3.250858e-11,0.24140529999999982,451.57,0.0,-1.0013531e-05,892883,13.838149,-10.298209,-10.32015,-10.326689,-10.319034,-10.311367,92072080.0,192.75
1.0,2.9532064e-11,2.919107e-11,2.8888428e-11,2.9334455e-11,2.9412108e-11,0.2331576999999999,446.5,0.0,-1.0013531e-05,902047,13.83452,-10.411023,-10.422638,-10.43306,-10.417739,-10.415094,2134630.2,179.25
